key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
465,"炎獄の楔：死亡","",703,0,0,0,1402,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
466,"マジックポッド：エリクサーちょうだい","",703,4,0,0,0,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
467,"マジックポッド：逃走","",703,4,0,0,0,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
468,"マジックポッド：去る","",703,4,0,0,0,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
469,"マジックポッド：HPダメージ技","",703,3,130,108,1214,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,30,0,0,5,7,0,0,False,False,0,0,0,0
470,"マジックポッド：MPダメージ技","",703,3,130,108,1215,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,30,0,0,0,0,0,0,False,False,0,0,0,0
471,"マジックポッド：TPダメージ技","",703,3,130,108,1216,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,30,0,0,0,0,0,0,False,False,0,0,0,0
472,"マジックポッド：召喚","",703,4,132,108,1217,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,30,0,0,0,0,0,0,False,False,0,0,0,0
473,"マジックポッド：死の宣告","",703,3,130,108,1218,1875,0,-1,0,25,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,30,0,0,0,0,0,0,False,False,0,0,0,0
474,"Barbaric Surge","",703,4,130,108,1769,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,25,60,0,0,0,0,0,False,False,0,0,0,0
475,"Triple Threat","",703,3,0,0,1767,1875,0,-1,0,3,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,60,0,3,7,0,0,False,False,0,0,0,0
476,"Footwork","",703,4,130,108,1770,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,25,60,0,0,0,0,0,False,False,0,0,0,0
477,"Gut Rip","",703,4,0,0,1771,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,600,0,0,0,0,0,False,False,0,0,0,0
478,"Blackhand Blow","",703,3,0,0,1219,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,0,60,0,3,7,0,0,False,False,0,0,0,0
479,"Rise and Fall","",703,3,0,0,1220,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,0,60,0,3,7,0,0,False,False,0,0,0,0
480,"Photosynthesis","",703,0,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
481,"Photorespiration","",703,0,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
482,"Plaincracker","",703,3,130,108,1223,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,35,60,0,5,7,0,0,False,False,0,0,0,4
483,"Rockslide","",703,3,130,108,1224,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,8,True,0,0,0,0,0,False,25,60,0,3,7,0,0,False,False,0,0,0,0
484,"Calcify","",703,0,0,0,1225,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
485,"汎用：詩人技：回避アップ歌","",703,2,130,108,0,1875,0,-1,0,0,True,True,False,False,False,False,False,False,True,True,10,False,0,0,0,0,0,False,30,60,0,0,0,0,0,False,False,0,0,0,0
486,"汎用：詩人技：攻撃アップ歌","",703,2,130,108,0,1875,0,-1,0,0,True,True,False,False,False,False,False,False,True,True,10,False,0,0,0,0,0,False,30,60,0,0,0,0,0,False,False,0,0,0,0
487,"汎用：詩人技：防御アップ歌","",703,2,130,108,0,1875,0,-1,0,0,True,True,False,False,False,False,False,False,True,True,10,False,0,0,0,0,0,False,30,60,0,0,0,0,0,False,False,0,0,0,0
488,"Cold Caress","",703,3,0,0,1227,1875,0,-1,0,3,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,300,0,0,0,0,0,False,False,0,0,0,0
489,"Sweet Steel","",703,3,0,0,1228,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,0,60,0,1,7,0,0,False,False,0,0,0,0
490,"Devastate","",703,3,130,108,1229,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,3,True,0,0,0,0,0,False,25,60,0,3,7,0,0,False,False,0,0,0,0
491,"Infuriate","",703,4,0,0,1230,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,8,False,0,0,0,0,0,False,0,60,0,0,0,0,0,False,False,0,0,0,0
492,"Piercing Arrow","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
493,"汎用：巴術技：単体スロウ","",703,3,0,0,0,1875,0,-1,0,25,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,60,0,0,0,0,0,False,False,0,0,0,0
494,"汎用：巴術技：単体防御DOWN","",703,3,0,0,0,1875,0,-1,0,25,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,60,0,0,0,0,0,False,False,0,0,0,0
495,"Faze","",703,3,130,108,1231,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,30,300,0,0,0,0,0,False,False,0,0,0,0
496,"Sandslinger","",703,3,0,0,1232,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,0,60,0,0,0,0,0,False,False,0,0,0,0
497,"Body Slam","",703,3,130,108,1233,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,3,True,0,0,0,0,0,False,25,60,0,3,7,0,0,False,False,0,0,0,4
498,"Cold Gaze","",703,3,132,108,1234,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,40,300,0,0,0,0,0,False,False,0,0,0,0
499,"Stone Gaze","",703,3,132,108,1235,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,40,300,0,0,0,0,0,False,False,0,0,0,0
500,"Run Amok","",703,4,0,0,1236,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,60,0,0,0,0,0,False,False,0,0,0,0
501,"50 Needles","",703,3,130,108,1237,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,3,True,0,0,0,0,0,False,25,60,0,2,7,0,0,False,False,0,0,0,4
502,"100 Needles","",703,3,130,108,1238,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,3,True,0,0,0,0,0,False,25,60,0,2,7,0,0,False,False,0,0,0,4
503,"1000 Needles","",703,3,130,108,1239,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,3,True,0,0,0,0,0,False,25,60,0,2,7,0,0,False,False,0,0,0,4
504,"Hammer Beak","",703,3,0,0,1240,1875,0,-1,0,5,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,60,0,2,7,0,0,False,False,0,0,0,0
505,"Petribreath","",703,3,130,108,1241,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,40,300,0,0,0,0,0,False,False,0,0,0,0
506,"Numbing Breath","",703,3,130,108,1242,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,40,300,0,0,0,0,0,False,False,0,0,0,0
507,"Poison Breath","",703,3,130,108,1243,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,40,300,0,0,0,0,0,False,False,0,0,0,0
508,"Slumber Breath","",703,3,130,108,1244,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,40,300,0,0,0,0,0,False,False,0,0,0,0
509,"Howl","",703,4,0,0,1245,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,60,0,0,0,0,0,False,False,0,0,0,0
510,"Foul Bite","",703,3,0,0,1246,1875,0,-1,0,3,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,60,0,2,7,0,0,False,False,0,0,0,0
511,"Sanguine Bite","",703,3,130,108,1247,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,3,True,0,0,0,0,0,False,25,60,0,1,7,0,0,False,False,0,0,0,0
512,"Cursed Gaze","",703,3,130,108,1248,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,25,60,0,0,0,0,0,False,False,0,0,0,0
513,"Dread Gaze","",703,3,130,108,1249,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,35,300,0,0,0,0,0,False,False,0,0,0,0
514,"Level 5 Petrify","",703,3,130,108,1250,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,20,0,0,0,0,0,0,False,False,0,0,0,0
515,"Vulcanize","",703,4,130,108,1251,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,25,60,0,0,0,0,0,False,False,0,0,0,0
516,"Shatter","",703,3,130,108,1252,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,3,True,0,0,0,0,0,False,25,60,0,5,7,0,0,False,False,0,0,0,4
517,"Burning Cyclone","",703,3,130,108,1253,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,25,60,0,5,1,0,0,False,False,0,0,0,0
518,"Levinshower","",703,3,130,108,1254,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,25,60,0,5,5,0,0,False,False,0,0,0,0
519,"Levinfang","",703,3,0,0,1255,1875,0,-1,0,3,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,60,0,0,0,0,0,False,False,0,0,0,0
520,"Head Butt","",703,3,130,108,1256,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,3,True,0,0,0,0,0,False,25,60,0,3,7,0,0,False,False,0,0,0,0
521,"Seismic Scream","",703,4,130,108,1257,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,25,60,0,0,0,0,0,False,False,0,0,0,0
522,"Lanolin","",703,4,130,108,1258,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,25,300,0,0,0,0,0,False,False,0,0,0,0
523,"Trap Jaws","",703,3,0,0,1259,1875,0,-1,0,3,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,60,0,2,7,0,0,False,False,0,0,0,0
524,"Acid Spray","",703,3,130,108,1260,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,25,60,0,5,7,0,0,False,False,0,0,0,0
525,"Drill Cannons","",703,3,130,108,1261,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,30,True,0,0,0,0,0,False,20,60,0,2,7,0,0,False,False,0,0,0,0
526,"Cermet Drill","",703,3,130,108,1262,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,25,60,0,2,7,0,0,False,False,0,0,0,0
527,"Overcharge","",703,3,130,108,1263,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,8,True,0,0,0,0,0,False,25,60,0,5,5,0,0,False,False,0,0,0,0
528,"Sand Breath","",703,3,130,108,1264,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,25,60,0,5,4,0,0,False,False,0,0,0,0
529,"サンドウォーム：サンドストーム","",703,3,0,0,1265,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,0,60,0,6,4,0,0,False,False,0,0,0,0
530,"サンドウォーム：ポイズンブレス","",703,3,0,0,1266,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,0,60,0,0,0,0,0,False,False,0,0,0,0
531,"サンドウォーム：出現","",703,0,0,0,1267,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
532,"サンドウォーム：地震","",703,3,0,0,1268,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,10,True,0,0,0,0,0,False,0,60,0,5,4,0,0,False,False,0,0,0,0
533,"サンドウォーム：潜る","",703,0,0,0,1269,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
534,"鉄巨人：前方なぎ払い攻撃","",703,3,130,108,1270,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,25,60,0,1,7,0,0,False,False,0,0,0,0
535,"鉄巨人：ロケットパンチ","",703,3,0,0,1271,1875,0,-1,0,25,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,60,0,5,7,0,0,False,False,0,0,0,0
536,"鉄巨人：アドレナリン","",703,4,0,0,1272,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,60,0,0,0,0,0,False,False,0,0,0,0
537,"鉄巨人：アトミックレイ","",703,3,0,0,1273,1875,0,-1,0,25,False,False,False,True,False,False,False,False,True,True,6,True,0,0,0,0,0,False,0,60,0,5,1,0,0,False,False,0,0,0,0
538,"鉄巨人：オーバーヒート","",703,4,0,0,1274,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,60,0,0,0,0,0,False,False,0,0,0,0
539,"鉄巨人：ハリケーン","",703,3,0,0,1275,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,10,True,0,0,0,0,0,False,0,60,0,5,3,0,0,False,False,0,0,0,0
540,"鉄巨人：マイティガード","",703,4,0,0,1276,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,60,0,0,0,0,0,False,False,0,0,0,0
541,"Gnaw","",703,3,0,0,1277,1875,0,-1,0,3,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,60,0,2,7,0,0,False,False,0,0,0,0
542,"Seaspray","",703,3,0,0,1278,1875,0,-1,0,3,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,60,0,0,0,0,0,False,False,0,0,0,0
543,"Sandspray","",703,3,0,0,1279,1875,0,-1,0,3,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,60,0,0,0,0,0,False,False,0,0,0,0
544,"Feeding Frenzy","",703,4,0,0,1280,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,8,False,0,0,0,0,0,False,0,60,0,0,0,0,0,False,False,0,0,0,0
545,"Pulverizing Pound","",703,3,130,108,1281,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,25,60,0,3,7,0,0,False,False,0,0,0,0
546,"クジャタ：麻痺音波攻撃","",703,3,130,108,1282,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,16,True,0,0,0,0,0,False,40,60,0,0,0,0,0,False,False,0,0,0,0
547,"Seismic Rift","",703,3,130,108,1283,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,30,60,0,5,7,0,0,False,False,0,0,0,4
548,"Khoomii","",703,3,0,0,1284,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,16,True,0,0,0,0,0,False,0,60,0,5,7,0,0,False,False,0,0,0,0
549,"クジャタ：ソノラスブラスト","",703,4,130,108,1285,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,20,60,0,0,0,0,0,False,False,0,0,0,0
550,"クジャタ：超突進","",703,3,130,108,0,1875,0,-1,0,0,False,False,False,True,False,False,False,False,True,True,16,True,0,0,0,0,0,False,40,60,0,3,7,0,0,False,False,0,0,0,0
551,"Soil Coat","",703,4,130,108,1287,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,25,60,0,0,0,0,0,False,False,0,0,0,0
552,"Spine Stream","",703,3,130,108,1288,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,25,60,0,2,7,0,0,False,False,0,0,0,0
553,"Titan's Boon","",703,4,130,108,1289,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,25,60,0,0,0,0,0,False,False,0,0,0,0
554,"Titan's Anger","",703,3,130,108,1290,1875,0,-1,0,25,False,False,False,False,False,False,True,False,True,True,3,True,0,0,0,0,0,False,25,60,0,5,1,0,0,False,False,0,0,0,4
555,"Water Cannon","",703,3,0,0,1293,1875,0,-1,0,25,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,60,0,5,6,0,0,False,False,0,0,0,0
556,"Hydroball","",703,3,130,108,1294,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,35,300,0,5,6,0,0,False,False,0,0,0,0
557,"Lacerate","",703,3,0,0,1295,1875,0,-1,0,3,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,60,0,1,7,0,0,False,False,0,0,0,0
558,"Salivous Snap","",703,3,0,0,1380,1875,0,-1,0,3,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,80,0,2,7,0,0,False,False,0,0,0,0
559,"Dragon Breath","",703,3,130,108,1381,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,30,True,0,0,0,0,0,False,35,150,0,6,7,0,0,False,False,0,0,0,0
560,"Granite Rain","",703,3,0,0,1382,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,10,True,0,0,0,0,0,False,0,240,0,3,7,0,0,False,False,0,0,0,0
561,"Spinning Kick","",703,3,130,108,1299,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,3,True,0,0,0,0,0,False,30,300,0,3,7,0,0,False,False,0,0,0,4
562,"Groundburst","",703,3,130,108,1300,1875,0,-1,0,25,False,False,False,False,False,False,True,False,True,True,3,True,0,0,0,0,0,False,25,60,0,5,1,0,0,False,False,0,0,0,4
563,"Toxic Vomit","",703,3,130,108,1383,1875,0,-1,0,25,False,False,False,True,False,False,False,False,True,True,6,True,0,0,0,0,0,False,10,150,0,6,7,0,0,False,False,0,0,0,0
564,"Touchdown","",703,3,0,0,1384,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,10,True,0,0,0,0,0,False,0,0,0,3,7,0,0,False,False,0,0,0,0
565,"カラードラゴン：飛び立ち消滅","",703,0,0,0,1385,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
566,"Bubble Shower","",703,3,130,108,1301,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,25,60,0,5,6,0,0,False,False,0,0,0,0
567,"Big Scissors","",703,3,0,0,1302,1875,0,-1,0,3,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,60,0,1,7,0,0,False,False,0,0,0,0
568,"Bubble Bath","",703,3,130,108,1303,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,25,60,0,0,0,0,0,False,False,0,0,0,0
569,"Crab Dribble","",703,3,130,108,1304,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,25,60,0,1,7,0,0,False,False,0,0,0,0
570,"Peck","",703,3,0,0,1305,1875,0,-1,0,3,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,60,0,2,7,0,0,False,False,0,0,0,0
571,"Fowl Stench","",703,3,130,108,1306,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,25,60,0,5,7,0,0,False,False,0,0,0,0
572,"Rancid Belch","",703,3,130,108,1307,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,25,60,0,5,7,0,0,False,False,0,0,0,0
573,"Flying Sardine","",703,3,0,0,1308,1875,0,-1,0,25,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,60,0,2,7,0,0,False,False,0,0,0,0
574,"Regurgitate","",703,3,0,0,1309,1875,0,-1,0,25,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,60,0,0,0,0,0,False,False,0,0,0,0
575,"Beatdown","",703,3,0,0,1310,1875,0,-1,0,3,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,60,0,3,7,0,0,False,False,0,0,0,0
576,"Inhale","",703,3,0,0,1311,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,12,True,0,0,0,0,0,False,0,60,0,0,0,0,0,False,False,0,0,0,0
577,"グゥーブー：飲み込む","",703,0,0,0,1312,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,60,0,0,0,0,0,False,False,0,0,0,0
578,"グゥーブー：吐きだす","",703,0,0,0,1313,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,60,0,0,0,0,0,False,False,0,0,0,0
579,"Moldy Sneeze","",703,3,130,108,1314,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,25,60,0,5,7,0,0,False,False,0,0,0,0
580,"Sickly Sneeze","",703,3,130,108,1315,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,25,60,0,5,2,0,0,False,False,0,0,0,0
581,"アトモス：吸い込み","",703,3,0,0,1316,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,12,True,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
582,"アトモス：吐きだし","",703,3,0,0,1317,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,12,True,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
583,"the Look","",703,3,130,108,1318,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,25,60,0,5,7,0,0,False,False,0,0,0,0
584,"Rotten Breath","",703,3,0,0,1319,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,0,60,0,0,0,0,0,False,False,0,0,0,0
585,"Curse","",703,3,130,108,1320,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,3,True,0,0,0,0,0,False,25,60,0,5,7,0,0,False,False,0,0,0,4
586,"Malice","",703,3,130,108,1321,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,3,True,0,0,0,0,0,False,25,60,0,5,7,0,0,False,False,0,0,0,4
587,"Pervasion","",703,4,0,0,1322,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,60,0,0,0,0,0,False,False,0,0,0,0
588,"Numbing Tendrils","",703,3,130,108,1323,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,3,True,0,0,0,0,0,False,25,60,0,2,7,0,0,False,False,0,0,0,0
589,"Irritating Tendrils","",703,3,130,108,1324,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,3,True,0,0,0,0,0,False,25,60,0,2,7,0,0,False,False,0,0,0,0
590,"Bleat","",703,3,130,108,1325,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,3,True,0,0,0,0,0,False,25,60,0,0,0,0,0,False,False,0,0,0,4
591,"Fleece Butt","",703,3,0,0,1326,1875,0,-1,0,3,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,60,0,3,7,0,0,False,False,0,0,0,0
592,"Lullaby","",703,3,130,108,1327,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,3,True,0,0,0,0,0,False,30,60,0,0,0,0,0,False,False,0,0,0,0
593,"マンドラゴラ：陽気な歌","",703,3,0,0,0,1875,0,-1,0,0,True,True,False,False,False,False,False,False,True,True,8,True,0,0,0,0,0,False,0,60,0,0,0,0,0,False,False,0,0,0,0
594,"マンドラゴラ：断末魔","",703,3,130,108,0,1875,0,-1,0,0,True,True,False,False,False,False,False,False,True,True,12,True,0,0,0,0,0,False,50,60,0,0,0,0,0,False,False,0,0,0,0
595,"ギガース：岩石投げ","",703,3,0,0,0,1875,0,-1,0,25,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,60,0,3,7,0,0,False,False,0,0,0,0
596,"ギガース：咆哮","",703,3,0,0,0,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,0,60,0,0,0,0,0,False,False,0,0,0,0
597,"ドラゴン毒沼：発生ループ","",703,3,0,0,0,1875,0,-1,0,31,False,False,False,False,False,False,True,False,True,True,6,True,0,0,0,0,0,False,0,0,0,5,7,0,0,False,False,0,0,0,0
598,"ドラゴン毒沼：消滅","",703,0,0,0,0,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
599,"グラシャラボラス：ポーション","",703,4,0,0,0,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,60,0,0,0,0,0,False,False,0,0,0,0
600,"グラシャラボラス：スタングレネード","",703,3,0,0,0,1875,0,-1,0,25,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,0,60,0,0,0,0,0,False,False,0,0,0,0
601,"Beak Snap","",703,3,0,0,1334,1875,0,-1,0,3,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,60,0,3,7,0,0,False,False,0,0,0,0
602,"Overtone Shriek","",703,3,130,108,1335,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,3,True,0,0,0,0,0,False,30,60,0,5,7,0,0,False,False,0,0,0,4
603,"Shriek","",703,3,130,108,1336,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,3,True,0,0,0,0,0,False,30,60,0,5,7,0,0,False,False,0,0,0,4
604,"Bad Breath","",703,3,130,108,1337,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,12,True,0,0,0,0,0,False,30,300,0,0,0,0,0,False,False,0,0,0,0
605,"Sweet Breath","",703,3,0,0,1338,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,12,True,0,0,0,0,0,False,0,60,0,0,0,0,0,False,False,0,0,0,0
