key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
361,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65537,0,False,65537,0,0,0,65537,0,0,0,0,0,0,0,0,0,0,0,0,0
363,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,"201, 1, 5, 0",0,"101, 7, 2, 0",0,13762569,0,False,1048585,0,6750217,0,4849673,0,10485769,0,0,0,0,0,0,0,0,0,0,0
367,"401, 31, 2, 0",0,"0, 0, 0, 0",0,13762569,0,False,1048585,0,6750217,0,4849673,0,10485769,0,0,0,0,0,0,0,0,0,0,0
368,"501, 6, 10, 0",0,"0, 0, 0, 0",0,13762569,0,False,65549,24,6750217,0,4849673,0,4915213,0,0,0,0,0,0,0,0,0,0,0
369,"301, 2, 3, 0",0,"351, 2, 3, 0",0,13762569,0,False,1048585,0,6750217,0,4849673,0,10485769,0,0,0,0,0,0,0,0,0,0,0
370,"601, 3, 2, 0",0,"698, 1, 1, 0",0,13762569,0,False,1048585,0,6750217,0,4849673,0,10485769,0,0,0,0,0,0,0,0,0,0,0
371,"1001, 1, 3, 0",0,"0, 0, 0, 0",0,13762569,0,False,65543,24,6815751,0,3997703,0,10485769,0,0,0,0,0,0,0,0,0,0,0
372,"801, 1, 12, 0",0,"0, 0, 0, 0",0,13762569,0,False,65543,24,6815751,0,3997703,0,10485769,0,0,0,0,0,0,0,0,0,0,0
373,"1001, 1, 5, 0",0,"0, 0, 0, 0",0,65536,0,False,3342365,0,7340039,0,5308423,0,8454154,0,0,0,0,0,0,0,0,0,0,0
374,"1001, 1, 6, 0",0,"0, 0, 0, 0",0,0,0,False,3342365,0,7536647,0,5308423,0,7536644,0,0,0,0,0,0,0,0,0,0,0
375,"201, 41, 4, 0",0,"101, 7, 4, 0",0,1048595,0,False,2490377,0,8126473,0,5046281,0,11665417,0,0,0,0,0,0,0,0,0,0,0
376,"501, 3, 9, 0",0,"0, 0, 0, 0",0,1048595,0,False,2490377,0,8126473,0,5046281,0,11665417,0,0,0,0,0,0,0,0,0,0,0
377,"301, 4, 4, 0",0,"351, 4, 4, 0",0,1048595,0,False,2490377,0,8126473,0,5046281,0,11665417,0,0,0,0,0,0,0,0,0,0,0
378,"601, 1, 4, 0",0,"698, 1, 1, 0",0,1048595,0,False,2490377,0,8126473,0,5046281,0,11665417,0,0,0,0,0,0,0,0,0,0,0
379,"201, 3, 4, 0",0,"101, 6, 3, 0",0,9633805,0,False,3604514,0,4194317,0,6356999,0,10354698,0,0,0,0,0,0,0,0,0,0,0
380,"401, 1, 3, 0",0,"0, 0, 0, 0",0,9633805,0,False,3604514,0,4194317,0,6356999,0,10354698,0,0,0,0,0,0,0,0,0,0,0
381,"501, 5, 3, 0",0,"0, 0, 0, 0",0,9633805,0,False,3604514,0,4194317,0,6356999,0,10354698,0,0,0,0,0,0,0,0,0,0,0
382,"301, 3, 5, 0",0,"351, 3, 5, 0",0,9633805,0,False,3604514,0,4194317,0,6356999,0,10354698,0,0,0,0,0,0,0,0,0,0,0
383,"601, 2, 9, 0",0,"698, 1, 1, 0",0,9633805,0,False,3604514,0,4194317,0,6356999,0,10354698,0,0,0,0,0,0,0,0,0,0,0
384,"1001, 1, 7, 0",0,"0, 0, 0, 0",0,9633805,0,False,3604514,0,4194317,0,6356999,0,10354698,0,0,0,0,0,0,0,0,0,0,0
385,"801, 1, 10, 0",0,"0, 0, 0, 0",0,9633805,0,False,3604514,0,4194317,0,6356999,0,10354698,0,0,0,0,0,0,0,0,0,0,0
386,"201, 47, 1, 0",0,"101, 2, 8, 0",0,1769495,0,False,983050,0,983065,0,5308432,0,2555929,0,0,0,0,0,0,0,0,0,0,0
387,"301, 2, 3, 0",0,"351, 2, 3, 0",0,1769495,0,False,851976,0,4718600,0,4128776,0,6553608,0,0,0,0,0,0,0,0,0,0,0
388,"401, 3, 3, 0",0,"0, 0, 0, 0",0,1769495,0,False,851976,0,4718600,0,4128776,0,6553608,0,0,0,0,0,0,0,0,0,0,0
389,"601, 2, 6, 0",0,"698, 1, 1, 0",0,1769495,0,False,983050,0,983065,0,5308432,0,2555929,0,0,0,0,0,0,0,0,0,0,0
390,"401, 3, 3, 0",0,"0, 0, 0, 0",0,1769495,0,False,851976,0,4718600,0,4128776,0,6553608,0,0,0,0,0,0,0,0,0,0,0
391,"201, 41, 1, 0",0,"101, 5, 2, 0",0,3276823,0,False,327690,18,65537,0,65546,0,5832712,0,0,0,0,0,0,0,0,0,0,0
392,"401, 31, 2, 0",0,"0, 0, 0, 0",0,3276823,0,False,327690,18,65537,0,65546,0,5832712,0,0,0,0,0,0,0,0,0,0,0
393,"401, 31, 2, 0",0,"0, 0, 0, 0",0,3276823,0,False,327690,18,65537,0,65546,0,5832712,0,0,0,0,0,0,0,0,0,0,0
394,"301, 4, 4, 0",0,"351, 4, 4, 0",0,2752537,0,False,196622,0,3670030,0,65545,0,9830405,0,0,0,0,0,0,0,0,0,0,0
395,"601, 2, 5, 0",0,"698, 1, 1, 0",0,2752537,0,False,196622,0,3670030,0,65545,0,9830405,0,0,0,0,0,0,0,0,0,0,0
396,"901, 15, 4, 0",0,"0, 0, 0, 0",0,65536,0,False,327709,0,3735566,0,65545,0,9830405,0,0,0,0,0,0,0,0,0,0,0
397,"201, 1, 1, 0",0,"101, 5, 2, 0",0,2752537,0,False,196622,0,3670030,0,65545,0,9830405,0,0,0,0,0,0,0,0,0,0,0
398,"901, 15, 4, 0",0,"0, 0, 0, 0",0,65536,0,False,327709,0,3735566,0,65545,0,9830405,0,0,0,0,0,0,0,0,0,0,0
399,"301, 3, 3, 0",0,"351, 3, 3, 0",0,3145753,0,False,1310728,48,65537,0,3997706,0,6029320,0,0,0,0,0,0,0,0,0,0,0
400,"501, 2, 1, 0",0,"0, 0, 0, 0",0,3145753,0,False,1310728,48,65537,0,3997706,0,6029320,0,0,0,0,0,0,0,0,0,0,0
401,"901, 15, 4, 0",0,"0, 0, 0, 0",0,65536,0,False,524317,0,65536,0,3276803,0,6029320,0,0,0,0,0,0,0,0,0,0,0
402,"501, 2, 1, 0",0,"0, 0, 0, 0",0,3145753,0,False,1310728,48,65537,0,3997706,0,6029320,0,0,0,0,0,0,0,0,0,0,0
403,"201, 39, 7, 0",0,"101, 5, 10, 0",0,12910596,0,False,3604487,0,65538,0,6094857,0,12910597,0,0,0,0,0,0,0,0,0,0,0
404,"301, 3, 3, 0",0,"351, 3, 3, 0",0,12910596,0,False,3604487,0,65538,0,6094857,0,12910597,0,0,0,0,0,0,0,0,0,0,0
405,"1001, 1, 5, 0",0,"0, 0, 0, 0",0,12910596,0,False,3604487,0,65538,0,6094857,0,12910597,0,0,0,0,0,0,0,0,0,0,0
406,"301, 3, 3, 0",0,"351, 3, 3, 0",0,12910596,0,False,3604487,0,65538,0,6094857,0,12910597,0,0,0,0,0,0,0,0,0,0,0
407,"201, 40, 4, 0",0,"101, 5, 7, 0",0,12058634,35,False,3670022,0,3670030,0,5505033,5,11730949,18,0,0,0,0,0,0,0,0,0,0
408,"301, 3, 3, 0",0,"351, 3, 3, 0",0,12058634,35,False,3670022,0,3670030,0,5505033,5,11730949,18,0,0,0,0,0,0,0,0,0,0
409,"901, 15, 5, 0",0,"0, 0, 0, 0",0,12058634,35,False,3670022,0,3670030,0,5505033,5,11730949,18,0,0,0,0,0,0,0,0,0,0
410,"201, 40, 4, 0",0,"101, 5, 7, 0",0,12058634,35,False,3670022,0,3670030,0,5505033,5,11730949,18,0,0,0,0,0,0,0,0,0,0
411,"201, 1, 5, 0",0,"101, 5, 2, 0",0,3670051,0,False,1966084,0,8323077,0,2883612,0,2228259,0,0,0,0,0,0,0,0,0,0,0
412,"401, 2, 8, 0",0,"0, 0, 0, 0",0,3670051,0,False,1966084,0,8323077,0,2883612,0,2228259,0,0,0,0,0,0,0,0,0,0,0
413,"501, 3, 12, 0",0,"0, 0, 0, 0",0,65538,0,False,1966084,0,8323077,0,2883612,0,2228259,0,0,0,0,0,0,0,0,0,0,0
414,"304, 1, 1, 0",0,"354, 1, 1, 0",0,3670051,0,False,1966084,0,8323077,0,2883612,0,2228259,0,0,0,0,0,0,0,0,0,0,0
415,"601, 1, 8, 0",0,"0, 0, 0, 0",0,3670051,0,False,1966084,0,8323077,0,2883612,0,2228259,0,0,0,0,0,0,0,0,0,0,0
416,"201, 40, 6, 0",0,"0, 0, 0, 0",0,0,0,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,"201, 24, 1, 0",0,"101, 3, 7, 0",0,0,0,False,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,"801, 12, 1, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,"801, 12, 1, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,"801, 12, 1, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,"801, 12, 1, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,"201, 49, 1, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,"201, 49, 1, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,"501, 3, 10, 0",0,"0, 0, 0, 0",0,0,0,False,74603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,"1001, 1, 3, 0",0,"0, 0, 0, 0",0,0,0,False,74603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,"201, 22, 1, 0",0,"0, 0, 0, 0",0,0,0,False,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,"701, 8, 1, 0",0,"0, 0, 0, 0",0,0,0,False,196609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,"201, 23, 1, 0",0,"0, 0, 0, 0",0,0,0,False,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,"8022, 2, 1, 0",0,"0, 0, 0, 0",0,0,0,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65537,0,False,65537,0,0,0,65537,0,65537,0,0,0,0,0,0,0,0,0,0,0
433,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65538,0,False,65538,0,0,0,65537,0,65538,0,0,0,0,0,0,0,0,0,0,0
434,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65539,0,False,65539,0,0,0,65537,0,0,0,0,0,0,0,0,0,0,0,0,0
435,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65540,0,False,65540,0,0,0,65537,0,65540,0,0,0,0,0,0,0,0,0,0,0
436,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,65541,0,0,0,65537,0,0,0,0,0,0,0,0,0,0,0,0,0
437,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,131077,0,0,0,65537,0,0,0,0,0,0,0,0,0,0,0,0,0
438,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,196613,0,0,0,65537,0,0,0,0,0,0,0,0,0,0,0,0,0
439,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65542,0,False,65542,0,0,0,65537,0,65542,0,0,0,0,0,0,0,0,0,0,0
440,"0, 0, 0, 0",0,"0, 0, 0, 0",0,131078,0,False,131078,0,0,0,65537,0,131078,0,0,0,0,0,0,0,0,0,0,0
441,"0, 0, 0, 0",0,"0, 0, 0, 0",0,196614,0,False,196614,0,0,0,65537,0,196614,0,0,0,0,0,0,0,0,0,0,0
442,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65543,0,False,65543,0,0,0,65537,0,65543,0,0,0,0,0,0,0,0,0,0,0
443,"0, 0, 0, 0",0,"0, 0, 0, 0",0,131079,0,False,131079,0,0,0,65537,0,131079,0,0,0,0,0,0,0,0,0,0,0
444,"0, 0, 0, 0",0,"0, 0, 0, 0",0,196615,0,False,196615,0,0,0,65537,0,196615,0,0,0,0,0,0,0,0,0,0,0
445,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65544,0,False,65544,0,0,0,65537,0,65544,0,0,0,0,0,0,0,0,0,0,0
446,"0, 0, 0, 0",0,"0, 0, 0, 0",0,131080,0,False,131080,0,0,0,65537,0,131080,0,0,0,0,0,0,0,0,0,0,0
447,"0, 0, 0, 0",0,"0, 0, 0, 0",0,196616,0,False,196616,0,0,0,65537,0,196616,0,0,0,0,0,0,0,0,0,0,0
448,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65545,0,False,65545,0,0,0,65545,0,65545,0,0,0,0,0,0,0,0,0,0,0
449,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65546,0,False,65546,0,0,0,65537,0,65546,0,0,0,0,0,0,0,0,0,0,0
450,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65547,0,False,65547,0,0,0,65537,0,65547,0,0,0,0,0,0,0,0,0,0,0
451,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65548,0,False,65548,0,0,0,65537,0,65548,0,0,0,0,0,0,0,0,0,0,0
452,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65549,0,False,65549,0,0,0,65537,0,65549,0,0,0,0,0,0,0,0,0,0,0
453,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65550,0,False,65550,0,0,0,65537,0,65550,0,0,0,0,0,0,0,0,0,0,0
454,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65551,0,False,65551,0,0,0,65537,0,65551,0,0,0,0,0,0,0,0,0,0,0
455,"0, 0, 0, 0",0,"0, 0, 0, 0",0,74537,0,False,74537,0,0,0,65537,0,74537,0,0,0,0,0,0,0,0,0,0,0
456,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65539,0,False,131075,0,0,0,65537,0,0,0,0,0,0,0,0,0,0,0,0,0
457,"201, 1, 5, 0",0,"101, 1, 1, 0",0,0,0,False,1966084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,"201, 47, 1, 0",0,"101, 2, 8, 0",0,589848,0,False,1572874,6,1048601,0,5832720,59,2293785,0,0,0,65539,0,0,0,0,0,0,0
459,"401, 3, 3, 0",0,"0, 0, 0, 0",0,5505047,22,False,917512,0,4718600,0,3604488,22,6553608,0,0,0,0,0,0,0,0,0,0,0
460,"401, 3, 3, 0",0,"0, 0, 0, 0",0,5505047,22,False,851976,0,4718600,0,4128776,0,6553608,0,0,0,0,0,0,0,0,0,0,0
461,"202, 1, 5, 0",0,"0, 0, 0, 0",0,65537,0,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,"501, 3, 10, 0",0,"0, 0, 0, 0",0,0,0,False,74603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,"1001, 1, 3, 0",0,"0, 0, 0, 0",0,0,0,False,74603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,"401, 31, 7, 0",0,"0, 0, 0, 0",0,0,0,False,74603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,"201, 7, 4, 0",0,"101, 5, 8, 0",0,74591,0,False,74591,0,65536,0,65536,0,65536,0,0,0,0,0,0,0,0,0,0,0
466,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,"601, 2, 5, 0",0,"698, 1, 1, 0",0,14745609,32,False,2359305,0,7798793,34,5308425,32,11141129,0,0,0,0,0,0,0,0,0,0,0
468,"601, 1, 6, 0",0,"698, 1, 1, 0",0,0,0,False,1966089,0,8519689,0,5832711,0,10223625,0,196611,0,196611,0,0,0,0,0,0,0
469,"601, 2, 5, 0",0,"698, 1, 1, 0",0,14745609,32,False,2359305,0,7798793,34,5308425,32,11141129,0,0,0,0,0,0,0,0,0,0,0
470,"501, 6, 2, 0",0,"0, 0, 0, 0",0,0,0,False,589836,0,3670030,0,2555907,0,5177359,0,0,0,0,0,0,0,0,0,0,0
471,"701, 1, 4, 0",0,"0, 0, 0, 0",0,0,0,False,1441799,57,65543,0,65543,0,2359321,0,0,0,0,0,0,0,0,0,0,0
472,"301, 3, 4, 0",0,"351, 3, 4, 0",0,74588,0,False,74588,0,7536650,0,1376257,0,917507,0,0,0,0,0,0,0,0,0,0,0
473,"1001, 1, 8, 0",0,"0, 0, 0, 0",0,1835028,0,False,74586,0,1114115,0,6619152,0,11468809,0,0,0,0,0,0,0,0,0,0,0
474,"501, 6, 1, 0",0,"0, 0, 0, 0",0,10158082,0,False,3145743,0,3145741,0,4653071,0,7340047,0,0,0,0,0,0,0,0,0,0,0
475,"501, 6, 1, 0",0,"0, 0, 0, 0",0,9633794,46,False,3145743,0,3145741,0,4653071,0,7340047,0,0,0,0,0,0,0,0,0,0,0
476,"201, 1, 5, 0",0,"101, 7, 2, 0",0,0,0,False,327709,0,6815751,0,3997703,0,10485769,0,0,0,0,0,0,0,0,0,0,0
477,"501, 6, 2, 0",0,"0, 0, 0, 0",0,0,0,False,2359305,28,6750217,0,5308425,49,10485769,0,0,0,0,0,0,0,0,0,0,0
478,"501, 6, 10, 0",0,"0, 0, 0, 0",0,3604501,0,False,65549,24,6750217,0,4849673,0,4915213,0,0,0,0,0,0,0,0,0,0,0
479,"601, 3, 2, 0",0,"698, 1, 1, 0",0,0,0,False,851977,0,6881289,0,4849673,0,9895945,0,0,0,0,0,0,0,0,0,0,0
480,"201, 41, 1, 0",0,"101, 5, 4, 0",0,1572884,0,False,1572874,7,65536,0,4718602,0,196609,0,0,0,65540,0,131073,0,131073,0,131073,0
481,"201, 40, 1, 0",0,"101, 5, 4, 0",0,131092,0,False,1572892,0,7667717,0,4587530,6,9764874,0,0,0,0,0,0,0,0,0,0,0
482,"201, 7, 2, 0",0,"101, 4, 2, 0",0,0,0,False,65539,0,65539,0,2293763,0,65539,0,0,0,0,0,0,0,0,0,0,0
483,"401, 31, 2, 0",0,"0, 0, 0, 0",0,0,0,False,393231,0,65544,0,65551,0,4915215,0,0,0,0,0,0,0,0,0,0,0
484,"901, 2, 6, 0",0,"0, 0, 0, 0",0,0,0,False,336753,0,65536,0,65536,0,65536,0,0,0,0,0,0,0,0,0,0,0
485,"201, 1, 2, 0",0,"101, 7, 4, 0",0,0,0,False,2359305,28,6750217,0,5308425,49,10485769,0,0,0,0,0,0,0,0,0,0,0
486,"401, 2, 8, 0",0,"0, 0, 0, 0",0,0,0,False,2359305,28,6750217,0,5308425,49,10485769,0,0,0,0,0,0,0,0,0,0,0
487,"201, 47, 4, 0",0,"101, 7, 6, 0",0,0,0,False,1638408,6,8519689,0,5505033,9,7536648,6,131075,0,0,0,0,0,0,0,0,0
488,"201, 41, 1, 0",0,"0, 0, 0, 0",0,0,0,False,196617,0,65537,0,3342338,0,2162723,0,0,0,0,0,0,0,0,0,0,0
489,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,393220,0,65537,0,3342338,0,1900579,0,0,0,0,0,0,0,0,0,0,0
490,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,655393,0,65537,0,65540,0,1900579,0,0,0,0,0,0,0,0,0,0,0
491,"201, 41, 1, 0",0,"0, 0, 0, 0",0,14614534,0,False,1966086,39,65542,39,5439494,0,11993094,39,0,0,0,0,0,0,0,0,0,0
492,"201, 40, 1, 0",0,"0, 0, 0, 0",0,5898268,0,False,4128803,0,65537,0,3342341,0,1900579,0,0,0,0,0,0,0,0,0,0,0
493,"601, 1, 4, 0",0,"698, 1, 1, 0",0,1048595,0,False,1441801,0,8126473,0,4587529,49,11665417,0,0,0,0,0,0,0,0,0,0,0
494,"501, 1, 2, 0",0,"0, 0, 0, 0",0,1900563,0,False,2228238,0,1376268,0,4325379,0,1376268,0,0,0,0,0,0,0,0,0,0,0
495,"501, 3, 12, 0",0,"0, 0, 0, 0",0,2883596,0,False,65548,0,1441804,0,1441804,0,1441804,0,0,0,0,0,0,0,0,0,0,0
496,"7101, 1, 5, 0",0,"0, 0, 0, 0",0,65540,0,False,65564,0,65542,0,3932166,0,65561,0,0,0,0,0,0,0,0,0,0,0
497,"201, 46, 1, 0",0,"101, 5, 10, 0",0,0,0,False,1572874,10,786457,0,3866626,6,65595,0,0,0,131076,0,0,0,0,0,0,0
498,"201, 25, 2, 0",0,"101, 3, 4, 0",0,0,0,False,131136,0,131136,0,3538959,0,5373967,0,0,0,0,0,0,0,0,0,0,0
499,"201, 1, 1, 0",0,"101, 5, 4, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,"206, 1, 1, 0",0,"101, 17, 1, 0",0,65636,0,False,65636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,"201, 39, 3, 0",0,"101, 6, 1, 0",0,196653,0,False,196653,0,196653,0,3735553,0,196653,0,0,0,0,0,0,0,0,0,0,0
502,"302, 1, 3, 0",0,"352, 1, 3, 0",0,196653,0,False,196653,0,196653,0,3735553,0,196653,0,0,0,0,0,0,0,0,0,0,0
503,"901, 2, 5, 0",0,"0, 0, 0, 0",0,196653,0,False,196653,0,196653,0,3735553,0,196653,0,0,0,0,0,0,0,0,0,0,0
504,"701, 1, 7, 0",0,"0, 0, 0, 0",0,0,0,False,74589,0,65536,0,6160389,0,12648453,0,0,0,0,0,0,0,0,0,0,0
505,"201, 2, 1, 0",0,"0, 0, 0, 0",0,0,0,False,74585,0,9109509,0,6815760,0,8192008,0,0,0,0,0,0,0,0,0,0,0
506,"301, 9, 4, 0",0,"351, 9, 4, 0",0,11993098,51,False,65604,51,3801102,51,65604,51,65604,51,0,0,0,0,0,0,0,0,0,0
507,"301, 3, 7, 0",0,"351, 3, 7, 0",0,5832732,0,False,3014666,0,4915214,0,5570570,0,8126472,0,0,0,0,0,0,0,0,0,0,0
508,"5601, 3, 1, 0",0,"0, 0, 0, 0",0,0,0,False,1441799,64,4653094,0,5242887,21,65615,0,0,0,0,0,0,0,0,0,0,0
509,"1001, 1, 10, 0",0,"0, 0, 0, 0",0,0,0,False,3014685,0,65602,0,65602,0,65602,0,0,0,0,0,0,0,0,0,0,0
510,"1001, 1, 9, 0",0,"0, 0, 0, 0",0,0,0,False,3014685,0,65602,0,65602,0,65602,0,0,0,0,0,0,0,0,0,0,0
511,"1001, 1, 12, 0",0,"0, 0, 0, 0",0,0,0,False,3014685,0,65602,0,65602,0,65602,0,0,0,0,0,0,0,0,0,0,0
512,"1001, 1, 13, 0",0,"0, 0, 0, 0",0,0,0,False,3014685,0,65602,0,65602,0,65602,0,0,0,0,0,0,0,0,0,0,0
513,"201, 5, 2, 0",0,"101, 1, 4, 0",0,131117,0,False,131117,0,131117,0,3735553,0,131117,0,0,0,0,0,0,0,0,0,0,0
514,"801, 2, 2, 0",0,"0, 0, 0, 0",0,131117,0,False,131117,0,131117,0,3735553,0,131117,0,0,0,0,0,0,0,0,0,0,0
515,"601, 3, 7, 0",0,"698, 1, 1, 0",0,131117,0,False,131117,0,131117,0,3735553,0,131117,0,0,0,0,0,0,0,0,0,0,0
516,"401, 2, 5, 0",0,"0, 0, 0, 0",0,65581,0,False,65581,0,65581,0,3735553,0,65581,0,0,0,0,0,0,0,0,0,0,0
517,"801, 3, 6, 0",0,"0, 0, 0, 0",0,65581,0,False,65581,0,65581,0,3735553,0,65581,0,0,0,0,0,0,0,0,0,0,0
518,"701, 1, 5, 0",0,"0, 0, 0, 0",0,196653,0,False,196653,0,196653,0,3735553,0,196653,0,0,0,0,0,0,0,0,0,0,0
519,"601, 4, 2, 0",0,"698, 1, 1, 0",0,65581,0,False,65581,0,65581,0,3735553,0,65581,0,0,0,0,0,0,0,0,0,0,0
520,"801, 1, 14, 0",0,"0, 0, 0, 0",0,3276823,0,False,983050,0,983065,0,4718602,0,9764868,0,0,0,0,0,0,0,0,0,0,0
521,"1001, 1, 1, 0",0,"0, 0, 0, 0",0,3276823,0,False,983050,0,983065,0,4718602,0,9764868,0,0,0,0,0,0,0,0,0,0,0
522,"301, 3, 3, 0",0,"351, 3, 3, 0",0,0,0,False,2097162,0,786457,0,7077904,0,6488072,0,0,0,0,0,0,0,0,0,0,0
523,"403, 1, 1, 0",0,"0, 0, 0, 0",0,9175048,0,False,2359304,0,262191,0,131119,0,65600,0,0,0,131075,0,0,0,0,0,0,0
524,"801, 1, 7, 0",0,"0, 0, 0, 0",0,196630,0,False,2555911,0,7733255,6,4521991,0,2293785,0,0,0,0,0,0,0,0,0,0,0
525,"201, 15, 1, 0",0,"101, 8, 9, 0",0,14352393,0,False,1507337,0,7274505,0,4980745,0,10158089,0,0,0,0,0,0,0,0,0,0,0
526,"801, 2, 2, 0",0,"0, 0, 0, 0",0,10354692,0,False,524297,0,6553609,0,65545,0,65545,0,0,0,0,0,0,0,0,0,0,0
527,"601, 3, 7, 0",0,"698, 1, 1, 0",0,10354692,0,False,524297,0,6553609,0,65545,0,65545,0,0,0,0,0,0,0,0,0,0,0
528,"201, 16, 1, 0",0,"101, 6, 5, 0",0,12517386,0,False,2359306,0,9109509,0,5177354,0,8323082,0,0,0,0,0,0,0,0,0,0,0
529,"701, 1, 5, 0",0,"0, 0, 0, 0",0,7340045,0,False,196618,0,6815749,0,3735562,0,8192010,0,0,0,0,0,0,0,0,0,0,0
530,"901, 2, 5, 0",0,"0, 0, 0, 0",0,7340045,0,False,196618,0,6815749,0,3735562,0,8192010,0,0,0,0,0,0,0,0,0,0,0
531,"401, 10, 1, 0",0,"0, 0, 0, 0",0,9240592,0,False,1966096,0,65537,0,4456458,0,4784141,0,0,0,0,0,0,0,0,0,0,0
532,"801, 3, 6, 0",0,"0, 0, 0, 0",0,5570574,0,False,327696,0,65537,0,3866634,0,4390925,0,0,0,0,0,0,0,0,0,0,0
533,"601, 4, 2, 0",0,"698, 1, 1, 0",0,5570574,0,False,327696,0,65537,0,3866634,0,4390925,0,0,0,0,0,0,0,0,0,0,0
534,"201, 39, 3, 0",0,"101, 6, 1, 0",0,7340045,0,False,196618,0,6815749,0,3735562,0,8192010,0,0,0,0,0,0,0,0,0,0,0
535,"302, 1, 3, 0",0,"352, 1, 3, 0",0,7340045,0,False,196618,0,6815749,0,3735562,0,8192010,0,0,0,0,0,0,0,0,0,0,0
536,"301, 3, 3, 0",0,"351, 3, 3, 0",0,12648458,0,False,1114120,0,4849672,0,4653066,0,7340040,0,0,0,0,0,0,0,0,0,0,0
537,"301, 3, 1, 0",0,"351, 3, 1, 0",0,12058634,3,False,196616,0,5963786,0,65546,0,5701640,0,0,0,0,0,0,0,0,0,0,0
