key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
1003649,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,5,3,1,98,21,23,0,0,0,3,5,1,0,0,0,30,50,1,50,0,0,0,175,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003650,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,5,3,1,98,21,23,0,0,0,3,5,1,0,0,0,30,50,1,50,0,0,0,175,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003651,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,5,3,1,98,21,23,0,0,0,3,5,1,0,0,0,30,50,1,50,0,0,0,175,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003652,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,5,3,1,98,21,23,0,0,0,3,5,1,0,0,0,30,50,1,50,0,0,0,175,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003653,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,5,3,1,98,21,23,0,0,0,3,5,1,0,0,0,30,50,1,50,0,0,0,175,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003654,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,5,3,1,98,21,23,0,0,0,3,5,1,0,0,0,30,50,1,50,0,0,0,175,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003655,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,5,3,1,98,21,23,0,0,0,3,5,1,0,0,0,30,50,1,50,0,0,0,175,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003656,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,5,3,1,98,21,23,0,0,0,3,5,1,0,0,0,30,50,1,50,0,0,0,175,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003657,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,5,3,1,98,21,23,0,0,0,3,5,1,0,0,0,30,50,1,50,0,0,0,175,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003658,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,5,3,1,98,21,23,0,0,0,3,5,1,0,0,0,30,50,1,50,0,0,0,175,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003659,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,5,3,1,98,21,23,0,0,0,3,5,1,0,0,0,30,50,1,50,0,0,0,175,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003660,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,5,3,1,98,21,23,0,0,0,3,5,1,0,0,0,30,50,1,50,0,0,0,175,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003661,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,5,3,1,98,21,23,0,0,0,3,5,1,0,0,0,30,50,1,50,0,0,0,175,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003662,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,5,3,1,98,21,23,0,0,0,3,5,1,0,0,0,30,50,1,50,0,0,0,175,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003663,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,5,3,1,98,21,23,0,0,0,3,5,1,0,0,0,30,50,1,50,0,0,0,175,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003664,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,5,3,1,98,21,23,0,0,0,3,5,1,0,0,0,30,50,1,50,0,0,0,175,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003665,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,5,3,1,98,21,23,0,0,0,3,5,1,0,0,0,30,50,1,50,0,0,0,175,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003666,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,5,3,1,98,21,23,0,0,0,3,5,1,0,0,0,30,50,1,50,0,0,0,175,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003667,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,5,3,1,98,21,23,0,0,0,3,5,1,0,0,0,30,50,1,50,0,0,0,175,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003668,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,5,3,1,98,21,23,0,0,0,3,5,1,0,0,0,30,50,1,50,0,0,0,175,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003669,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,5,3,1,98,21,23,0,0,0,3,5,1,0,0,0,30,50,1,50,0,0,0,175,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003670,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,5,3,1,98,21,23,0,0,0,3,5,1,0,0,0,30,50,1,50,0,0,0,175,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003671,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,5,3,1,98,21,23,0,0,0,3,5,1,0,0,0,30,50,1,50,0,0,0,175,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003672,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,5,3,1,98,21,23,0,0,0,3,5,1,0,0,0,30,50,1,50,0,0,0,175,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003673,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,5,3,1,98,21,23,0,0,0,3,5,1,0,0,0,30,50,1,50,0,0,0,175,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003674,783,False,65600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,75,9,4,8,1,50,59,36,0,0,1,0,59,130,3,0,0,0,25,0,50,0,1,0,31,"-1, -1, 0, 0",0,"0, 0, 0, 0",0,131145,67,False,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,False,0
1003675,783,False,65601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,8,3,2,1,21,36,182,0,0,1,4,36,5,0,0,1,0,50,1,50,130,179,0,63,"-1, -1, 0, 0",0,"0, 0, 0, 0",0,11534340,28,False,1769476,7,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,False,0
1003676,783,False,65602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,25,1,4,7,1,17,39,77,0,2,1,1,39,130,1,0,0,0,50,0,75,0,0,0,135,"0, 0, 0, 0",0,"0, 0, 0, 0",0,851988,0,False,3014661,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,7,False,0
1003677,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,25,1,1,9,1,17,38,5,0,0,1,1,38,3,0,2,1,0,50,0,25,0,1,0,63,"-1, -1, 0, 0",0,"0, 0, 0, 0",0,4294967295,0,False,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,False,0
1003678,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,2,7,129,1,179,43,149,0,0,0,179,133,5,2,3,0,50,1,50,0,0,0,56,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003679,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,2,7,129,1,179,43,149,0,0,0,179,133,5,2,3,0,50,1,50,0,0,0,56,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003680,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,2,7,129,1,179,43,149,0,0,0,179,133,5,2,3,0,50,1,50,0,0,0,56,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003681,791,False,65762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,75,2,1,3,1,4,7,5,0,0,0,1,7,2,4,2,3,0,50,0,50,0,0,0,125,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30025,7,False,0
1003682,927,False,65762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,75,1,6,4,1,170,38,149,0,0,0,3,38,1,4,1,0,0,50,0,50,0,0,0,125,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30025,7,False,0
1003683,805,False,65762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,50,6,2,9,1,116,74,54,0,0,0,3,74,130,1,1,1,0,50,1,50,0,0,0,125,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30025,7,False,0
1003684,806,False,65762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,50,10,1,3,1,191,37,5,0,0,0,3,37,128,1,2,0,0,75,0,50,0,0,0,125,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30025,7,False,0
1003685,783,False,65766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,4,5,1,65,38,7,0,31,0,0,38,130,2,2,1,0,100,0,50,0,0,0,157,"0, 0, 0, 0",0,"0, 0, 0, 0",0,851988,0,False,0,0,0,0,0,0,0,0,131073,0,0,0,0,0,0,0,0,0,30025,7,False,0
1003686,799,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,50,2,1,9,1,141,37,5,0,0,0,0,37,1,1,0,2,0,50,0,25,0,0,0,130,"0, 0, 0, 0",0,"0, 0, 0, 0",0,4294967295,0,False,74607,5,0,0,0,0,8323082,2,0,0,0,0,0,0,0,0,0,0,30002,0,False,630
1003687,921,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,25,1,4,12,1,170,57,4,50,2,0,4,57,131,4,0,3,0,25,0,25,0,0,0,126,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,140108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30002,0,False,631
1003688,801,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,50,6,3,7,1,149,99,182,0,0,0,4,99,132,1,2,2,0,50,1,25,0,0,0,125,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,65569,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30002,0,False,632
1003689,811,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,50,1,3,11,1,35,59,6,0,0,0,0,59,4,1,0,0,0,50,0,50,0,0,0,126,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,720900,0,0,0,4194306,0,0,0,0,0,0,0,0,0,0,0,0,0,30024,0,False,633
1003690,789,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,25,1,1,3,1,170,71,5,0,0,0,1,71,3,0,0,0,0,50,0,50,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,65569,0,0,0,3670020,0,65546,0,0,0,0,0,0,0,0,0,0,0,30025,0,False,0
1003691,807,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,75,1,5,4,1,44,5,55,0,0,0,0,5,0,3,1,2,0,75,0,50,0,0,0,126,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30024,0,False,635
1003692,789,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,25,6,3,2,1,4,122,6,0,0,0,4,122,3,4,3,1,0,50,1,50,0,0,0,106,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30002,0,False,636
1003693,812,False,590298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,50,1,2,5,1,85,44,6,0,0,0,2,44,4,2,3,0,0,50,0,50,0,0,0,126,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,74607,5,0,0,74607,0,0,0,0,0,0,0,0,0,0,0,0,0,30024,0,False,637
1003694,807,False,590297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,2,1,2,1,141,68,7,0,0,0,0,68,132,4,3,3,0,50,0,75,0,0,0,126,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,1114146,5,0,0,3276828,0,0,0,0,0,0,0,0,0,0,0,0,0,30025,0,False,0
1003695,788,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,3,10,1,67,7,4,0,1,0,1,7,1,4,3,1,0,25,0,50,1,190,0,128,"0, 0, 0, 0",0,"0, 0, 0, 0",0,13107210,0,False,336750,0,0,0,74606,1,65564,21,0,0,0,0,0,0,0,0,0,0,30024,0,False,639
1003696,787,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,50,1,5,8,1,44,57,47,0,0,0,2,57,0,1,3,2,0,25,0,75,0,0,0,137,"-1, -1, 0, 0",0,"0, 0, 0, 0",0,4294967295,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30025,0,False,640
1003697,908,False,590293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,50,6,3,12,1,170,122,103,0,0,0,4,122,128,0,2,1,0,50,1,50,0,0,0,36,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30002,0,False,641
1003698,799,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,2,7,1,85,5,5,0,0,0,1,5,131,2,1,3,0,75,0,25,0,0,0,53,"-1, -1, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30002,0,False,642
1003699,808,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,3,8,1,13,44,39,0,0,0,1,44,133,0,0,1,0,50,0,75,0,0,0,86,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30024,0,False,643
1003700,855,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,2,2,1,44,5,6,0,0,0,3,5,0,3,3,2,0,75,0,50,0,0,0,86,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30028,0,False,644
1003701,801,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,2,1,10,1,188,15,5,0,0,0,3,15,3,1,2,1,0,25,0,50,0,0,0,125,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,65536,0,0,0,3473410,0,0,0,0,0,0,0,0,0,0,0,0,0,30002,0,False,645
1003702,785,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,25,10,3,4,1,38,37,116,0,0,0,1,37,131,4,2,1,0,50,0,75,0,0,0,125,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30024,0,False,646
1003703,803,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,6,11,1,85,5,149,0,0,0,5,5,129,1,1,1,0,75,0,50,0,0,0,125,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30002,0,False,647
1003704,912,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,1,6,1,85,59,6,0,0,0,3,59,130,5,0,2,0,50,0,50,0,0,0,125,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,65536,0,0,0,3473410,0,0,0,0,0,0,0,0,0,0,0,0,0,30002,0,False,648
1003705,785,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,25,6,2,5,1,177,74,121,0,0,0,0,74,2,3,0,2,0,50,1,50,0,0,0,124,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30025,0,False,0
1003706,923,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,25,6,2,3,1,177,121,15,0,0,0,1,121,132,5,1,2,0,50,1,50,0,0,0,53,"9001, 30, 1, 0",0,"9001, 48, 1, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30002,0,False,650
1003707,801,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,50,10,1,1,1,125,111,5,0,0,0,2,111,4,1,2,1,0,50,0,25,0,0,0,125,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,1048577,0,0,0,3473410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
1003708,812,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,3,9,1,92,15,55,0,0,0,0,15,1,1,3,0,0,50,0,75,0,0,0,54,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30002,0,False,652
1003709,816,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,6,1,9,1,61,121,71,0,0,0,2,121,133,1,0,3,0,50,1,50,0,0,0,125,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,205678,0,0,0,205678,0,0,0,0,0,0,0,0,0,0,0,0,0,30002,0,False,653
1003710,801,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,50,6,1,8,1,30,116,71,0,0,0,0,116,3,1,2,3,0,50,1,50,0,0,0,125,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30258,0,False,654
1003711,910,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,75,1,2,7,1,93,57,55,0,0,0,3,57,3,2,1,3,0,25,0,75,0,0,0,125,"9001, 55, 1, 0",0,"0, 0, 0, 0",0,0,0,False,262145,0,0,0,3473410,0,0,0,0,0,0,0,0,0,0,0,0,0,30024,0,False,655
1003712,912,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,75,10,2,13,1,6,79,5,0,0,0,2,79,128,5,2,0,0,50,0,25,0,0,0,125,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,65536,0,65536,0,3473410,0,0,0,0,0,0,0,0,0,0,0,0,0,30024,0,False,656
1003713,799,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,100,3,1,1,1,42,79,5,0,0,0,0,79,0,0,0,0,0,50,1,0,0,0,0,123,"0, 0, 0, 0",0,"0, 0, 0, 0",0,5898268,0,False,0,0,0,0,0,0,65579,0,0,0,0,0,0,0,0,0,0,0,30002,0,False,657
