key,0,1,2,3,4,5,6
631,1,0,150712,0,"At first, you may find that only a limited number of guildhests are accessible, but do not worry. As you progress in level, that number will grow. If you are in a party, only operations that are accessible by all members will be displayed in the battlewarden's list.

Guildhests can also be accessed via the <Color(-34022)>Duty Finder</Color>, removing the hassle of having to try and gather a party.","",""
632,0,0,0,0,"","",""
633,0,0,0,0,"","",""
634,0,0,0,0,"","",""
635,0,0,0,0,"","",""
636,0,0,0,0,"","",""
637,0,0,0,0,"","",""
638,0,0,0,0,"","",""
639,0,0,0,0,"","",""
640,1,0,150721,0,"Once you have commenced a guildhest, the operation's objectives and the time remaining to complete them will appear in the <Color(-34022)>duty list</Color>. Hints helpful to completing guildhest objectives will sometimes appear on screen. These hints will also be added to the duty list after being displayed.

If you are unable to complete the objectives within the allotted time, the guildhest will be deemed a failure.","",""
641,0,0,0,0,"","",""
642,0,0,0,0,"","",""
643,0,0,0,0,"","",""
644,0,0,0,0,"","",""
645,0,0,0,0,"","",""
646,0,0,0,0,"","",""
647,0,0,0,0,"","",""
648,0,0,0,0,"","",""
649,0,0,0,0,"","",""
650,1,0,150731,0,"While participating in guildhests, you may notice areas that are colored differently than the surrounding landscape. This color is to warn players that stepping into the hazardous zones will trigger new enemies to appear. Take care when passing nearby.","",""
651,0,0,0,0,"","",""
652,0,0,0,0,"","",""
653,0,0,0,0,"","",""
654,0,0,0,0,"","",""
655,0,0,0,0,"","",""
656,0,0,0,0,"","",""
657,0,0,0,0,"","",""
658,0,0,0,0,"","",""
659,0,0,0,0,"","",""
660,1,0,150741,0,"If you are KO'd while participating in a guildhest, you will be given the option to return to the <Color(-34022)>starting point of the operation</Color>, rather than all the way back to your home point.","",""
661,0,0,0,0,"","",""
662,0,0,0,0,"","",""
663,0,0,0,0,"","",""
664,0,0,0,0,"","",""
665,0,0,0,0,"","",""
666,0,0,0,0,"","",""
667,0,0,0,0,"","",""
668,0,0,0,0,"","",""
669,0,0,0,0,"","",""
670,1,0,150751,0,"If you successfully complete all guildhest objectives in the time allotted, you will be eligible for a reward. Speak with the <Color(-34022)>battlewarden</Color> overseeing the operation to collect it. If your party can complete the objectives without suffering a single casualty, you will be rewarded a special bonus.","",""
671,1,0,150752,0,"","",""
672,0,0,0,0,"","",""
673,0,0,0,0,"","",""
674,0,0,0,0,"","",""
675,0,0,0,0,"","",""
676,0,0,0,0,"","",""
677,0,0,0,0,"","",""
678,0,0,0,0,"","",""
679,0,0,0,0,"","",""
680,1,0,151351,0,"You are now able to change your Grand Company of <Color(-34022)>allegiance</Color>. To proceed with the necessary paperwork, speak with a <Color(-34022)>personnel officer</Color> at any of the Grand Company headquarters.

Do note that upon changing allegiances, all assets (company seals) will be frozen, and some items, such as company-specific gear, may no longer be equippable. Furthermore, there is a cooling-off period of 30 days during which time you will be unable to apply for another transfer.","",""
681,0,0,0,0,"","",""
682,0,0,0,0,"","",""
683,0,0,0,0,"","",""
684,0,0,0,0,"","",""
685,0,0,0,0,"","",""
686,0,0,0,0,"","",""
687,0,0,0,0,"","",""
688,0,0,0,0,"","",""
689,0,0,0,0,"","",""
690,1,0,151331,0,"You can now craft items using <Color(-34022)>Quick Synthesis</Color>. Quick synthesis is available for any item you have successfully crafted at least once using traditional methods, and can significantly reduce the amount of time required to create multiple normal-quality items.","",""
691,1,0,151332,0,"To begin quick synthesis, open your <Color(-34022)>Crafting Log</Color>, select the desired recipe, and then press the <Color(-34022)>Quick Synthesis</Color> button to the immediate left of the <Color(-34022)>Synthesize<Color(-34022)> button.","",""
692,1,0,151333,0,"As quick synthesis only focuses on completing the recipe as fast as possible, it is difficult to produce high-quality items. If quality is your aim, normal synthesis is recommended.","",""
693,0,0,0,0,"","",""
694,0,0,0,0,"","",""
695,0,0,0,0,"","",""
696,0,0,0,0,"","",""
697,0,0,0,0,"","",""
698,0,0,0,0,"","",""
699,0,0,0,0,"","",""
700,1,0,150281,0,"All Disciples of the Hand receive a <Color(-34022)>crafting log</Color> which contains the recipes of every item they can synthesize. The crafting log can be opened by selecting <Color(-34022)>Logs</Color> from the <Color(-34022)>main menu</Color>.","",""
701,1,0,150282,0,"To begin synthesis, you must first select the crafting class and level tier of the item you wish to create.","",""
702,1,0,150283,0,"Once you have highlighted the item, confirm if you possess all the <Color(-34022)>materials</Color> necessary in your inventory. If you do, select the <Color(-34022)>Synthesize</Color> button to begin the crafting process.","",""
703,0,0,0,0,"","",""
704,0,0,0,0,"","",""
705,0,0,0,0,"","",""
706,0,0,0,0,"","",""
707,0,0,0,0,"","",""
708,0,0,0,0,"","",""
709,0,0,0,0,"","",""
710,1,0,150291,0,"Crafting is similar to battle in that various <Color(-34022)>actions</Color> are used to proceed.","",""
711,1,0,150292,0,"Successfully crafting an item entails executing these synthesis actions to achieve 100% <Color(-34022)>progress</Color> before material <Color(-34022)>durability</Color> reaches zero.","",""
712,1,0,150293,0,"If durability reaches zero before progress has reached 100%, the synthesis will fail and some of the materials may be lost.","",""
713,1,0,150294,0,"Items that you have successfully crafted at least once will appear with a check mark to the left of their icons. Crafting an item for the first time will earn you a special experience point bonus.","",""
714,1,0,150295,0,"Crafting is similar to battle in that various <Color(-34022)>actions</Color> are used to proceed.","",""
715,0,0,0,0,"","",""
716,0,0,0,0,"","",""
717,0,0,0,0,"","",""
718,0,0,0,0,"","",""
719,0,0,0,0,"","",""
720,1,0,150301,0,"Increasing an item's <Color(-34022)>quality</Color> during synthesis improves chances that the resulting product will be of a higher grade (<Color(-34022)>HQ</Color>).","",""
721,1,0,150302,0,"Quality is normally improved by using <Color(-34022)>touch up</Color> actions. However, in addition to reducing material durability, these actions also require crafting points (<Color(-34022)>CP</Color>) to execute.","",""
722,1,0,150303,0,"The higher the overall quality of a completed item, the higher the experience point reward will be.","",""
723,1,0,150304,0,"Quality is normally improved by using <Color(-34022)>touch up</Color> actions. However, in addition to reducing material durability, these actions also require crafting points (<Color(-34022)>CP</Color>) to execute.","",""
724,0,0,0,0,"","",""
725,0,0,0,0,"","",""
726,0,0,0,0,"","",""
727,0,0,0,0,"","",""
728,0,0,0,0,"","",""
729,0,0,0,0,"","",""
730,1,0,150581,0,"As synthesis progresses, material <Color(-34022)>condition</Color> will fluctuate between excellent and poor.","",""
731,1,0,150582,0,"Using <Color(-34022)>Touch</Color> actions when condition is either <Color(-34022)>good</Color> or <Color(-34022)>excellent</Color> will result in greater increases in quality when the action is successful. Note, however, that in the following step, material condition will always drop to <Color(-34022)>poor</Color>.","",""
732,0,0,0,0,"","",""
733,0,0,0,0,"","",""
734,0,0,0,0,"","",""
735,0,0,0,0,"","",""
736,0,0,0,0,"","",""
737,0,0,0,0,"","",""
738,0,0,0,0,"","",""
739,0,0,0,0,"","",""
740,1,0,150591,0,"Some recipes are aspected to one of the six elements─<Color(-34022)>fire, water, lightning, wind, earth, or ice</Color>─reducing the effectiveness of normal, unaspected synthesis.","",""
741,1,0,150592,0,"In these cases, Disciple of the Hand actions such as <Color(-34022)>Brand of Wind</Color> or <Color(-34022)>Brand of Earth</Color> are recommended to change the aspect of the synthesis, allowing for smoother progress.","",""
742,0,0,0,0,"","",""
743,0,0,0,0,"","",""
744,0,0,0,0,"","",""
745,0,0,0,0,"","",""
746,0,0,0,0,"","",""
747,0,0,0,0,"","",""
748,0,0,0,0,"","",""
749,0,0,0,0,"","",""
750,1,0,150311,0,"Every time you use an action, receive damage, or suffer a KO, the gear you have equipped is damaged. When your gear's condition reaches 0%, its functionality drops off severely.","",""
751,1,0,150312,0,"Gear condition can be viewed by selecting <Color(-34022)>Character</Color> from the <Color(-34022)>main menu</Color>. The vertical bar situated next to each gear icon indicates approximate condition. An exact percentage can be viewed in the item help text by mousing over the icon.","",""
752,1,0,150313,0,"NPCs conducting item repairs are indicated on your <Color(-34022)>map</Color> and <Color(-34022)>minimap</Color> by a hammer icon. For a small fee, they will restore an item's condition to 100%.","",""
753,0,0,0,0,"","",""
754,0,0,0,0,"","",""
755,0,0,0,0,"","",""
756,0,0,0,0,"","",""
757,0,0,0,0,"","",""
758,0,0,0,0,"","",""
759,0,0,0,0,"","",""
760,1,0,150321,0,"Disciples of the Hand have the ability to <Color(-34022)>repair</Color> their own items. To begin mending an item, select its icon and choose Repair.","",""
761,1,0,150322,0,"Each item has class and level restrictions on who can repair it. This information can be viewed in an item's help text. In addition to meeting these restrictions, Disciples of the Hand must also use the proper grade of <Color(-34022)>dark matter</Color> to complete the repairs. Dark matter can be purchased from Grand Company quartermasters.","",""
762,0,0,0,0,"","",""
763,0,0,0,0,"","",""
764,0,0,0,0,"","",""
765,0,0,0,0,"","",""
766,0,0,0,0,"","",""
767,0,0,0,0,"","",""
768,0,0,0,0,"","",""
769,0,0,0,0,"","",""
770,1,0,150601,0,"You have obtained a high-quality item! HQ items can be identified by their icon, as well as by the special mark that appears after their name.

<Color(-34022)>HQ</Color> gear will often have better stats than normal-quality items, while HQ materials used in synthesis will sometimes yield better results. These features make them more attractive to prospective buyers, resulting in higher selling prices.","",""
771,1,0,150602,0,"HQ items cannot be stacked with normal-quality items.","",""
772,0,0,0,0,"","",""
773,0,0,0,0,"","",""
774,0,0,0,0,"","",""
775,0,0,0,0,"","",""
776,0,0,0,0,"","",""
777,0,0,0,0,"","",""
778,0,0,0,0,"","",""
779,0,0,0,0,"","",""
780,1,0,150611,0,"You have obtained a <Color(-34022)>unique</Color> item.

As this item is special, you can never possess more than one at a time.","",""
781,0,0,0,0,"","",""
782,0,0,0,0,"","",""
783,0,0,0,0,"","",""
784,0,0,0,0,"","",""
785,0,0,0,0,"","",""
786,0,0,0,0,"","",""
787,0,0,0,0,"","",""
788,0,0,0,0,"","",""
789,0,0,0,0,"","",""
790,1,0,150621,0,"An item you have equipped is now <Color(-34022)>bound</Color> to you and can no longer be traded or put up for sale in the markets.","",""
791,1,0,150622,0,"Most items can be sold and traded freely before they are used in battle, crafting, or gathering. This is true regardless of whether or not they have been equipped. However, performing one of these three actions after equipping a new piece of gear will bind the item to you, preventing future trade or sale to other players (NPC shops will still purchase bound items).","",""
792,1,0,150623,0,"There exist some items that are marked as untradable. These cannot be traded or sold to other players under any condition.","",""
793,1,0,150624,0,"Once an item is bound to you, it can never be unbound. The same is true for untradable items. Once one is in your possession, the only way to relieve yourself of it is by discarding the item, or selling it to an NPC. Remember this when opening treasure coffers with your party. It is always wise to make sure you absolutely need an item before attempting to claim it.","",""
794,0,0,0,0,"","",""
795,0,0,0,0,"","",""
796,0,0,0,0,"","",""
797,0,0,0,0,"","",""
798,0,0,0,0,"","",""
799,0,0,0,0,"","",""
800,1,0,150471,0,"The <Color(-34022)>markets</Color> are a venue in which players from across the realm can either sell their own items using hired hands known as <Color(-34022)>retainers</Color> or purchase the items of another. The markets can be accessed by targeting and selecting one of the many <Color(-34022)>market boards</Color> conveniently located throughout Eorzea's towns and city-states.","",""
801,1,0,150472,0,"The markets of Limsa Lominsa, Gridania, and Ul'dah are all connected, meaning that items put up for sale in one city-state can be viewed as well as purchased by players accessing the markets in a second city-state.","",""
802,1,0,150473,0,"Sifting through the sheer number of items up for sale in the markets can prove an overwhelming task for those not familiar with the system. As most gear required for the first few levels of any class can be easily found at local NPC-run shops, it is recommended that players start here, and then work their way to the markets once they feel those shops can no longer meet their needs.","",""
803,0,0,0,0,"","",""
804,0,0,0,0,"","",""
805,0,0,0,0,"","",""
806,0,0,0,0,"","",""
807,0,0,0,0,"","",""
808,0,0,0,0,"","",""
809,0,0,0,0,"","",""
810,1,0,150481,0,"Before you can purchase an item from the markets, you must first find it. There are two different ways you can do this─one involves doing a direct search by typing in the name of the item you seek. The second consists of specifying search conditions to bring up a list of corresponding items.","",""
811,1,0,150482,0,"If you know the exact name of the item you seek, then you need only type it in the <Color(-34022)>Free Search</Color> box and then press the <Color(-34022)>Search</Color> button located in the lower left-hand corner of the window. Typing an incomplete entry will bring up all items that begin with those letters. For example, typing <Color(-34022)>Boarskin Cr</Color> will display both Boarskin Crakows and Boarskin Crakows of Gathering.","",""
812,1,0,150483,0,"If you would rather list all items that fall under a certain category, start by specifying search conditions from <Color(-34022)>Main Arm</Color>, <Color(-34022)>Armor</Color>, or <Color(-34022)>Items</Color> located under <Color(-34022)>Category Search</Color>. For example, if you wanted to view all footwear equippable by level 35 archers, you would first click on the <Color(-34022)>Feet</Color> icon under Armor, set the level indicator to <Color(-34022)>35</Color>, and then finally click the <Color(-34022)>Search </Color> button.","",""
813,1,0,150484,0,"If there are any matches to your search, they will be displayed in the window to the right. The number to the right of the name indicates how many of the item are available for purchase.","",""
814,0,0,0,0,"If you know the exact name of the item you seek, then you need only type it in the <Color(-34022)>Free Search</Color> box and then select the <Color(-34022)>Search</Color> button located in the lower left-hand corner of the window. Typing an incomplete entry will bring up all items that begin with those letters. For example, typing <Color(-34022)>Boarskin Cr</Color> will display both Boarskin Crakows and Boarskin Crakows of Gathering.","",""
815,0,0,0,0,"If you would rather list all items that fall under a certain category, start by specifying search conditions from <Color(-34022)>Main Arm</Color>, <Color(-34022)>Armor</Color>, or <Color(-34022)>Items</Color> located under <Color(-34022)>Category Search</Color>. For example, if you wanted to view all footwear equippable by level 35 archers, you would first select the <Color(-34022)>Feet</Color> icon under <Color(-34022)>Armor</Color>, set the level indicator to <Color(-34022)>35</Color>, and then finally select the <Color(-34022)>Search</Color> button.","",""
816,0,0,0,0,"","",""
817,0,0,0,0,"","",""
818,0,0,0,0,"","",""
819,0,0,0,0,"","",""
820,1,0,150491,0,"If an item in the search list is available for purchase, you can select the icon to bring up a second list indicating the item's selling prices, ordered from lowest to highest.","",""
821,1,0,150492,0,"Select the item you wish to buy to display a final prompt from which you can confirm or cancel the transaction.

A transaction fee will be charged for purchasing an item from a market outside the city-state you are currently in.","",""
822,0,0,0,0,"","",""
823,0,0,0,0,"","",""
824,0,0,0,0,"","",""
825,0,0,0,0,"","",""
826,0,0,0,0,"","",""
827,0,0,0,0,"","",""
828,0,0,0,0,"","",""
829,0,0,0,0,"","",""
830,1,0,150501,0,"If you have a <Color(-34022)>retainer</Color> in your employ, you can have her place items up for sale in the markets. A <Color(-34022)>5%</Color> tax is charged to every sale.","",""
831,1,0,150502,0,"To put an item up for sale, you must first entrust it to your retainer. Next, select the <Color(-34022)>Markets</Color> icon located in the upper right-hand corner of the retainer's inventory. Finally, select items from the inventory to put up for sale.","",""
832,1,0,150503,0,"Items that are <Color(-34022)>untradable</Color> or <Color(-34022)>bound</Color> to you cannot be sold to other players, therefore you will be unable to move them from your retainer's inventory to the Market window.","",""
833,0,0,0,0,"The Retainer interface is being retooled for phase 3 of the beta test, and therefore has not been optimized for gamepad controls. For the duration of phase 2, we ask that players use a mouse when accessing their retainers.","",""
834,0,0,0,0,"","",""
835,0,0,0,0,"","",""
836,0,0,0,0,"","",""
837,0,0,0,0,"","",""
838,0,0,0,0,"","",""
839,0,0,0,0,"","",""
840,1,0,150511,0,"<Color(-34022)>Summoning bells</Color> are used to call forth any retainers you have in your employ. Retainers are helpful NPCs who can be hired by players to maintain items and gil, as well as place goods up for sale in the markets.","",""
841,1,0,150512,0,"Once you have been given approval to hire a retainer, speak with <Color(-34022)>Frydwyb</Color> in Limsa Lominsa, <Color(-34022)>Parnell</Color> in Gridania, or <Color(-34022)>Chachabi</Color> in Ul'dah to have them draft a contract of employment. You may hire no more than two retainers at a time.","",""
842,1,0,150513,0,"","",""
843,0,0,0,0,"","",""
844,0,0,0,0,"","",""
845,0,0,0,0,"","",""
846,0,0,0,0,"","",""
847,0,0,0,0,"","",""
848,0,0,0,0,"","",""
849,0,0,0,0,"","",""
850,1,0,150521,0,"<Color(-34022)>Retainers</Color> are helpful NPCs who can be hired by players to carry out such tasks as storing excess gil and gear, or selling unwanted items on the markets.","",""
851,1,0,150522,0,"A contract of service can be drafted by <Color(-34022)>Frydwyb</Color> in Limsa Lominsa, <Color(-34022)>Parnell</Color> in Gridania, or <Color(-34022)>Chachabi</Color> in Ul'dah. Players may hire no more than two retainers at once.","",""
852,1,0,150523,0,"","",""
853,0,0,0,0,"","",""
854,0,0,0,0,"","",""
855,0,0,0,0,"","",""
856,0,0,0,0,"","",""
857,0,0,0,0,"","",""
858,0,0,0,0,"","",""
859,0,0,0,0,"","",""
860,1,0,150531,0,"Once a retainer is summoned, you can entrust her with gil or items, as well as have her put entrusted items up for sale in the markets.","",""
861,1,0,150532,0,"To entrust an item to or retrieve an item from your retainer, simply drag it from one inventory window to the other. To transfer gil, click on the <Color(-34022)>Gil Transfer</Color> button to open a separate window.","",""
862,0,0,0,0,"To have your retainer put an item up for sale in the markets, click on the icon located in the upper right-hand corner of her inventory.","",""
863,0,0,0,0,"To entrust an item to or retrieve an item from your retainer, simply select it in the inventory window. To transfer gil, select the <Color(-34022)>Gil Transfer</Color> button to open a separate window.","",""
864,0,0,0,0,"To have your retainer put an item up for sale in the markets, select the icon located in the upper right-hand corner of her inventory.","",""
865,0,0,0,0,"","",""
866,0,0,0,0,"","",""
867,0,0,0,0,"","",""
868,0,0,0,0,"","",""
869,0,0,0,0,"","",""
870,1,0,150541,0,"Some gathering points will possess certain characteristics that, when exploited, may increase overall yield, chances of obtaining high-quality items, or number of gathering attempts.","",""
871,1,0,150542,0,"Gathering point characteristics are displayed directly beneath a point's integrity bar, but only can be seen after acquiring one of the Disciple of the Land <Color(-34022)>Whisperer</Color> traits.","",""
872,0,0,0,0,"","",""
873,0,0,0,0,"","",""
874,0,0,0,0,"","",""
875,0,0,0,0,"","",""
876,0,0,0,0,"","",""
877,0,0,0,0,"","",""
878,0,0,0,0,"","",""
879,0,0,0,0,"","",""
880,1,0,150561,0,"The higher your <Color(-34022)>perception</Color> rating, the better chance you have of obtaining high-quality (<Color(-34022)>HQ</Color>) items while gathering.

(Some items do not have an HQ counterpart.)","",""
881,1,0,150562,0,"You can use the botanist action <Color(-34022)>Preparation</Color> to confirm how high your perception rating must be before you are able to obtain HQ items. The percentage displayed in the gathering interface indicates your chance of success.","",""
882,1,0,150563,0,"Using certain actions or meeting certain attribute conditions can increase your chances of finding HQ items, but only if your perception rating is sufficient enough to obtain HQ items in the first place.","",""
883,0,0,0,0,"","",""
884,0,0,0,0,"","",""
885,0,0,0,0,"","",""
886,0,0,0,0,"","",""
887,0,0,0,0,"","",""
888,0,0,0,0,"","",""
889,0,0,0,0,"","",""
890,1,0,150231,0,"Botanists can use hatchets and other cutting tools to log the forests of Eorzea and gather materials for use in crafting. Trees that are prime for logging are known as <Color(-34022)>mature trees</Color>.","",""
891,1,0,150232,0,"Mature trees are only discernible from other foliage when using the action <Color(-34022)>Triangulate</Color>. While this action is active, the location of mature trees is displayed on the <Color(-34022)>minimap</Color>.","",""
892,1,0,150233,0,"Once you have arrived at a mature tree, target it to begin logging.","",""
893,1,0,150232,0,"Mature trees are only discernible from other foliage when using the action <Color(-34022)>Triangulate</Color>. While this action is active, the location of mature trees is displayed on the <Color(-34022)>minimap</Color>.","",""
894,1,0,150233,0,"Once you have arrived at a mature tree, target and select it to begin logging.","",""
895,0,0,0,0,"","",""
896,0,0,0,0,"","",""
897,0,0,0,0,"","",""
898,0,0,0,0,"","",""
899,0,0,0,0,"","",""
900,1,0,150241,0,"As many as eight different types of items can be found on a single gathering point. Begin gathering by selecting an item from the list that appears after right-clicking the target.","",""
901,1,0,150242,0,"Your chances of successfully obtaining the selected item are displayed as a percentage to the right of its icon. Gear with a high <Color(-34022)>gathering</Color> rating will improve these chances, but only if your class level is at or above the item level (also displayed to the right of the item icon).","",""
902,1,0,150243,0,"An item's position on the list is determined by its type. For example, <Color(-34022)>branches</Color> are always found in the third slot. Remembering which type of items are located in which slots will help you when coming across a new type of mature tree.","",""
903,0,0,0,0,"As many as eight different types of items can be found on a single mature tree. Begin logging by selecting an item from the list that appears after selecting the target.","",""
904,0,0,0,0,"","",""
905,0,0,0,0,"","",""
906,0,0,0,0,"","",""
907,0,0,0,0,"","",""
908,0,0,0,0,"","",""
909,0,0,0,0,"","",""
910,1,0,150251,0,"A list of items available through gathering can be viewed by opening the <Color(-34022)>gathering log</Color>. This feature is accessible via <Color(-34022)>Logs</Color> in the <Color(-34022)>main menu</Color>.","",""
911,1,0,150252,0,"Items that you have successfully gathered at least once will appear with a check mark to the left of their icons. Gathering an item for the first time will earn you a special experience point bonus.","",""
912,1,0,150253,0,"Certain items can only be obtained in certain areas. To confirm where an item might be found, refer to your gathering log.","",""
913,0,0,0,0,"","",""
914,0,0,0,0,"","",""
915,0,0,0,0,"","",""
916,0,0,0,0,"","",""
917,0,0,0,0,"","",""
918,0,0,0,0,"","",""
919,0,0,0,0,"","",""
920,1,0,150261,0,"The Disciple of the Land action <Color(-34022)>Stealth</Color> allows you to conceal yourself from enemies so that you may log, mine, or fish without fear of being attacked.","",""
921,1,0,150262,0,"The one drawback to this command is that it reduces movement speed by almost half, so when there are no threats nearby, it is recommended that you cancel the status by selecting the Stealth icon on your <Color(-34022)>hotbar</Color> once again.","",""
922,1,0,150263,0,"Stealth cannot be used if you are being attacked by an enemy. Also, enemies with levels significantly higher than yours may be able to detect you, regardless of whether or not you have Stealth activated.","",""
923,1,0,150261,0,"The Disciple of the Land action <Color(-34022)>Stealth</Color> allows you to conceal yourself from enemies so that you may log, mine, or fish without fear of being attacked.","",""
924,0,0,0,0,"","",""
925,0,0,0,0,"","",""
926,0,0,0,0,"","",""
927,0,0,0,0,"","",""
928,0,0,0,0,"","",""
929,0,0,0,0,"","",""
930,1,0,150271,0,"In addition to logging, botanists can use secondary tools to <Color(-34022)>harvest</Color> items from patches of foliage referred to as <Color(-34022)>lush vegetation</Color>. As is the case with mature trees, these locations are only discernible when using the action <Color(-34022)>Triangulate</Color>.","",""
931,1,0,150272,0,"To harvest, you must first equip a <Color(-34022)>scythe</Color> to your <Color(-34022)>off hand</Color>. Scythes can be obtained from shops, markets, or quests.","",""
932,0,0,0,0,"","",""
933,0,0,0,0,"","",""
934,0,0,0,0,"","",""
935,0,0,0,0,"","",""
936,0,0,0,0,"","",""
937,0,0,0,0,"","",""
938,0,0,0,0,"","",""
939,0,0,0,0,"","",""
940,1,0,150461,0,"You have obtained a whistle with which you can summon your very own minion! To learn the <Color(-34022)>Call Minion</Color> action, you must first <Color(-34022)>use</Color> the whistle.","",""
941,1,0,150462,0,"Once you have used the item, a new entry will appear under <Color(-34022)>Minions</Color> in the <Color(-34022)>Actions & Traits</Color> menu. You can either initiate the action from this menu, or drag the icon, set it to one of your <Color(-34022)>hotbars</Color>, and initiate it from there.","",""
942,1,0,150463,0,"To send your minion away, simply re-select the summoning icon.

Minions can be summoned or dismissed at any time, and the whistle has no recast timer. Once you have learned the summoning action, you will never lose it, and it can be used with all classes or jobs. You can only summon one minion at a time.","",""
943,1,0,150464,0,"While minions do not generate any enmity, neither will they participate in battle. If you are KO'd, your minion will simply wander off back to wherever it is it rests until you call upon it again.","",""
944,1,0,150465,0,"Once you have used the item, a new entry will appear under <Color(-34022)>General</Color> in the <Color(-34022)>Actions & Traits</Color> menu. You can either initiate the action from this menu, or set it to your <Color(-34022)>cross hotbar</Color> and initiate it from there.","",""
945,1,0,150466,0,"To send your minion away, simply re-select the summoning icon.

Minions can be summoned or dismissed at any time, and the whistle has no recast timer. Once you have learned the summoning action, you will never lose it, and it can be used with all classes or jobs. You can only summon one minion at a time.","",""
946,0,0,0,0,"","",""
947,0,0,0,0,"","",""
948,0,0,0,0,"","",""
949,0,0,0,0,"","",""
950,1,0,151001,0,"You are now able to <Color(-34022)>dye</Color> items! To dye a piece of gear, you must first have the proper colorant. Colorant can be crafted or purchased in stores.","",""
951,1,0,151002,0,"Once you have the proper colorant, dyeing an item is as easy as selecting the <Color(-34022)>Dye icon</Color> from the <Color(-34022)>Actions & Traits</Color> interface.

There is no limit to how many times an item can be dyed. Dye can also be removed by using an item called <Color(-34022)>terebinth</Color>.","",""
952,1,0,151003,0,"Similarly, if you wish to paint a housing fixture or furnishing, you can do so by selecting <Color(-34022)>Dye</Color> by accessing <Color(-34022)>Housing</Color> within the <Color(-34022)>Social</Color> menu. Alternately, furnishings can also be painted when selected from the inventory.","",""
953,0,0,0,0,"","",""
954,0,0,0,0,"","",""
955,0,0,0,0,"","",""
956,0,0,0,0,"","",""
957,0,0,0,0,"","",""
958,0,0,0,0,"","",""
959,0,0,0,0,"","",""
960,1,0,151021,0,"You can now convert items into materia!

Materia created from one piece of gear can be affixed to another, improving its attributes.","",""
961,1,0,151022,0,"To convert an item into materia, you must have first created a <Color(-34022)>spiritbond</Color> with it by using the piece repeatedly in battle, crafting, or synthesis. Once an item's spiritbond reaches 100%, you will be able to select <Color(-34022)>Convert</Color> from the list of available subcommands.","",""
962,1,0,151023,0,"Once an item is converted into materia, it can never be restored.

Affixing materia to an item can only be done by a Disciple of the Hand with the proper training.","",""
963,1,0,151024,0,"マテリア化_パッド・3","",""
964,0,0,0,0,"","",""
965,0,0,0,0,"","",""
966,0,0,0,0,"","",""
967,0,0,0,0,"","",""
968,0,0,0,0,"","",""
969,0,0,0,0,"","",""
970,1,0,151031,0,"You can now meld materia to items!

Gear can be enhanced significantly by affixing materia to the slots available on most weapons, tools, and armor. The number of slots available on a piece of gear can be confirmed by viewing its help text.","",""
971,1,0,151032,0,"To affix materia to an item, highlight a piece of gear and select <Color(-34022)>Meld</Color> from the subcommands. Next, select the materia which you wish to affix. A catalyst of <Color(-34022)>carbonized matter</Color> is required to complete the meld. If you wish to remove materia from an item, you must visit Mutamix, as only he can do so.","",""
972,1,0,151033,0,"マテリアクラフト_パッド・2","",""
973,0,0,0,0,"","",""
974,0,0,0,0,"","",""
975,0,0,0,0,"","",""
976,0,0,0,0,"","",""
977,0,0,0,0,"","",""
978,0,0,0,0,"","",""
979,0,0,0,0,"","",""
980,1,0,151041,0,"By learning the general action <Color(-34022)>Advanced Materia Melding</Color>, you can now attempt to attach materia to gear which has all its materia slots filled.","",""
981,1,0,151042,0,"While the benefits of having multiple materia attached to your gear can be great, success is not guaranteed, and the consequences for failure can be great. A botched meld will result in the loss of not only the catalyst, but also the materia.","",""
982,0,0,0,0,"","",""
983,0,0,0,0,"","",""
984,0,0,0,0,"","",""
985,0,0,0,0,"","",""
986,0,0,0,0,"","",""
987,0,0,0,0,"","",""
988,0,0,0,0,"","",""
989,0,0,0,0,"","",""
990,1,0,151321,0,"The type of gear determines which Disciple of the Hand class can meld materia to it. Items constructed of metal plate will usually require the talents of an <Color(-34022)>armorer</Color>. Cloth outfits, the talents of a <Color(-34022)>weaver</Color>. The level of an item also plays a role in who can or cannot enhance the gear.","",""
991,1,0,151322,0,"If you lack the ability to meld your materia to an item, one option is to find a similar piece of armor with materia already attached. The <Color(-34022)>markets</Color> are a perfect place to find specially crafted items synthesized by Disciples of the Hand from across Eorzea.","",""
992,1,0,151323,0,"Another option is to find another PC to meld the materia for you. One way to do this is via the <Color(-34022)>Player Search</Color> feature. Once you have found a PC capable of doing the meld and terms have been agreed upon, target the player and select <Color(-34022)>Request Meld</Color> from the <Color(-34022)>subcommands</Color>.","",""
993,0,0,0,0,"","",""
994,0,0,0,0,"","",""
995,0,0,0,0,"","",""
996,0,0,0,0,"","",""
997,0,0,0,0,"","",""
998,0,0,0,0,"","",""
999,0,0,0,0,"","",""
1000,1,0,151221,0,"The Disciple of the Land actions <Color(-34022)>Truth of Forests</Color> and <Color(-34022)>Truth of Mountains</Color> enable you to detect <Color(-34022)>unspoiled</Color> gathering locations and display their location on the <Color(-34022)>minimap</Color>. These special sites cannot be found with <Color(-34022)>Lay of the Land</Color> or <Color(-34022)>Arbor Call</Color>.","",""
1001,1,0,151222,0,"These elusive points are not always present, and once spent, may take hours or days to return. They have even been known to dissipate upon abandoning gathering, regardless of whether or not the point was depleted.

It is rumored, however, that there may be a pattern to when and where they appear...","",""
1002,0,0,0,0,"","",""
