key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
363,59,"I Survived Camp Tranquil","Complete 20 regional battlecraft levequests originating at Camp Tranquil.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
364,59,"And All I Got Was This Lousy Achievement: Black Shroud","Complete 20 regional battlecraft levequests at each aetheryte camp and aetherial gate in the Black Shroud.",10,55,0,62902,0,0,0,0,0,0,0,0,0,0,0,0
365,59,"I Survived Camp Black Brush","Complete 20 regional battlecraft levequests originating at Camp Black Brush.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
366,59,"I Survived the Nanawa Mines","Complete 20 regional battlecraft levequests originating in the Nanawa Mines.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
367,59,"I Survived Camp Drybone","Complete 20 regional battlecraft levequests originating at Camp Drybone.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
368,59,"I Survived Halatali","Complete 20 regional battlecraft levequests originating in Halatali.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
369,59,"I Survived Camp Horizon","Complete 20 regional battlecraft levequests originating at Camp Horizon.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
370,59,"I Survived Nophica's Wells","Complete 20 regional battlecraft levequests originating in Nophica's Wells.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
371,59,"I Survived Camp Broken Water","Complete 20 regional battlecraft levequests originating at Camp Broken Water.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
372,59,"And All I Got Was This Lousy Achievement: Thanalan","Complete 20 regional battlecraft levequests at each aetheryte camp and aetherial gate in Thanalan.",10,56,0,62903,0,0,0,0,0,0,0,0,0,0,0,0
373,59,"Globetrotter","Complete 20 regional battlecraft levequests at every aetheryte camp and aetherial gate in La Noscea, the Black Shroud, and Thanalan.",20,57,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
374,59,"At the Realm's Behest","Complete one behest at every aetheryte camp and aetherial gate in La Noscea, the Black Shroud, and Thanalan.",5,0,0,62914,0,0,0,0,0,0,0,0,0,0,0,0
375,59,"To Serve and Protect: Camp Bearded Rock","Complete 10 behests at Camp Bearded Rock.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
376,59,"To Serve and Protect: Cedarwood","Complete 10 behests in Cedarwood.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
377,59,"To Serve and Protect: Camp Skull Valley","Complete 10 behests at Camp Skull Valley.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
378,59,"To Serve and Protect: Camp Bald Knoll","Complete 10 behests at Camp Bald Knoll.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
379,59,"To Serve and Protect: Camp Bloodshore","Complete 10 behests at Camp Bloodshore.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
380,59,"To Serve and Protect: Cassiopeia Hollow","Complete 10 behests in Cassiopeia Hollow.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
381,59,"To Serve and Protect: Camp Iron Lake","Complete 10 behests at Camp Iron Lake.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
382,59,"La Noscea Got Served...and Protected","Complete 10 behests at each aetheryte camp and aetherial gate in La Noscea.",10,58,0,62901,0,0,0,0,0,0,0,0,0,0,0,0
383,59,"To Serve and Protect: Camp Bentbranch","Complete 10 behests at Camp Bentbranch.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
384,59,"To Serve and Protect: Humblehearth","Complete 10 behests in Humblehearth.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
385,59,"To Serve and Protect: Camp Nine Ivies","Complete 10 behests at Camp Nine Ivies.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
386,59,"To Serve and Protect: Camp Emerald Moss","Complete 10 behests at Camp Emerald Moss.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
387,59,"To Serve and Protect: Treespeak","Complete 10 behests in Treespeak.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
388,59,"To Serve and Protect: Mun--Tuy Cellars","Complete 10 behests in the Mun–Tuy Cellars.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
389,59,"To Serve and Protect: Camp Tranquil","Complete 10 behests at Camp Tranquil.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
390,59,"The Black Shroud Got Served...and Protected","Complete 10 behests at each aetheryte camp and aetherial gate in the Black Shroud.",10,59,0,62902,0,0,0,0,0,0,0,0,0,0,0,0
391,59,"To Serve and Protect: Camp Black Brush","Complete 10 behests at Camp Black Brush.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
392,59,"To Serve and Protect: Nanawa Silvermines","Complete 10 behests in the Nanawa Mines.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
393,59,"To Serve and Protect: Camp Drybone","Complete 10 behests at Camp Drybone.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
394,59,"To Serve and Protect: Halatali","Complete 10 behests in Halatali.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
395,59,"To Serve and Protect: Camp Horizon","Complete 10 behests at Camp Horizon.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
396,59,"To Serve and Protect: Nophica's Wells","Complete 10 behests in Nophica's Wells.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
397,59,"To Serve and Protect: Camp Broken Water","Complete 10 behests at Camp Broken Water.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
398,59,"Thanalan Got Served...and Protected","Complete 10 behests at each aetheryte camp and aetherial gate in Thanalan.",10,60,0,62903,0,0,0,0,0,0,0,0,0,0,0,0
399,59,"Eorzea Got Served...and Protected","Complete 10 behests at every aetheryte camp and aetherial gate in La Noscea, the Black Shroud, and Thanalan.",20,61,0,62915,0,0,0,0,0,0,0,0,0,0,0,0
400,59,"Leaning Towards the Brotherhood","Complete 10 faction levequests for the Brotherhood of the Broken Blade.",5,0,0,62916,1,20,10,0,0,0,0,0,0,0,0,0
401,59,"Love Thy Brother","Complete 50 faction levequests for the Brotherhood of the Broken Blade.",10,62,0,62916,1,20,50,0,0,0,0,0,0,0,0,0
402,59,"Leaning Towards the Shield","Complete 10 faction levequests for Azeyma's Shields.",5,0,0,62916,1,21,10,0,0,0,0,0,0,0,0,0
403,59,"Another Brick in the Shield Wall","Complete 50 faction levequests for Azeyma's Shields.",10,63,0,62916,1,21,50,0,0,0,0,0,0,0,0,0
404,59,"Leaning Towards the Horn","Complete 10 faction levequests for the Horn and Hand.",5,0,0,62916,1,22,10,0,0,0,0,0,0,0,0,0
405,59,"A Helping Horn","Complete 50 faction levequests for the Horn and Hand.",10,64,0,62916,1,22,50,0,0,0,0,0,0,0,0,0
406,59,"Commitment Issues","Complete 50 faction levequests each for the Brotherhood of the Broken Blade, Azeyma's Shields, and the Horn and Hand.",20,65,0,62916,2,401,403,405,0,0,0,0,0,0,0,0
407,43,"Like a Knight in Shining Armor","Complete the paladin job quest “Keeping the Oath.”",5,0,0,26003,6,66596,0,0,0,0,0,0,0,0,2,37
408,43,"Bulletproof","Complete the monk job quest “Return of the King...of Ruin.”",5,0,0,26004,6,66602,0,0,0,0,0,0,0,0,2,38
409,43,"I Am the Warrior","Complete the warrior job quest “How to Quit You.”",5,0,0,26005,6,66590,0,0,0,0,0,0,0,0,2,39
410,43,"Dragoon Age","Complete the dragoon job quest “Into the Dragon's Maw.”",5,0,0,26006,6,66608,0,0,0,0,0,0,0,0,2,40
411,43,"A Bard's Tale","Complete the bard job quest “Requiem for the Fallen.”",5,0,0,26007,6,66626,0,0,0,0,0,0,0,0,2,41
412,43,"Seeing White","Complete the white mage job quest “Heart of the Forest.”",5,0,0,26008,6,66620,0,0,0,0,0,0,0,0,2,42
413,43,"Back in Black","Complete the black mage quest “Always Bet on Black.”",5,0,0,26009,6,66614,0,0,0,0,0,0,0,0,2,43
414,43,"Career Opportunities","Complete all the job quests available at level 50.",20,66,0,3502,2,407,408,409,410,411,412,413,599,600,2,46
415,59,"Once in a Lifetime","Complete the entire scenario centered around Dalamud and the Empire's Meteor project.",20,0,0,26002,0,0,0,0,0,0,0,0,0,0,0,0
416,59,"Patricide","Defeat 11th Order Patriarch Gu Bu during the Battle for Aleport.",5,67,0,62901,0,0,0,0,0,0,0,0,0,0,0,0
417,59,"To Kill a Mocking Bird","Defeat Sazel Ciloc the Divine during the Battle for Hyrstmill.",5,68,0,62902,0,0,0,0,0,0,0,0,0,0,0,0
418,59,"Pounding the Spike","Defeat Stonespike Tanadd Gah during the battle for the Golden Bazaar.",5,69,0,62903,0,0,0,0,0,0,0,0,0,0,0,0
419,59,"An Eye on the Ale I","Receive a score of 10,000 or better for your efforts during a victorious campaign in the Battle for Aleport.",5,0,0,62901,0,0,0,0,0,0,0,0,0,0,0,0
420,59,"An Eye on the Ale II","Receive a score of 20,000 or better for your efforts during a victorious campaign in the Battle for Aleport.",5,0,0,62901,0,0,0,0,0,0,0,0,0,0,0,0
421,59,"An Eye on the Ale III","Receive a score of 30,000 or better for your efforts during a victorious campaign in the Battle for Aleport.",5,0,0,62901,0,0,0,0,0,0,0,0,0,0,0,0
422,59,"An Eye on the Ale IV","Receive a score of 40,000 or better for your efforts during a victorious campaign in the Battle for Aleport.",5,0,0,62901,0,0,0,0,0,0,0,0,0,0,0,0
423,59,"First Blood: Aleport","Receive a score of 50,000 or better for your efforts during a victorious campaign in the Battle for Aleport.",10,70,0,62901,0,0,0,0,0,0,0,0,0,0,0,0
424,59,"An Eye on the Trees I","Receive a score of 10,000 or better for your efforts during a victorious campaign in the Battle for Hyrstmill.",5,0,0,62902,0,0,0,0,0,0,0,0,0,0,0,0
425,59,"An Eye on the Trees II","Receive a score of 20,000 or better for your efforts during a victorious campaign in the Battle for Hyrstmill.",5,0,0,62902,0,0,0,0,0,0,0,0,0,0,0,0
426,59,"An Eye on the Trees III","Receive a score of 30,000 or better for your efforts during a victorious campaign in the Battle for Hyrstmill.",5,0,0,62902,0,0,0,0,0,0,0,0,0,0,0,0
427,59,"An Eye on the Trees IV","Receive a score of 40,000 or better for your efforts during a victorious campaign in the Battle for Hyrstmill.",5,0,0,62902,0,0,0,0,0,0,0,0,0,0,0,0
428,59,"First Blood: Hyrstmill","Receive a score of 50,000 or better for your efforts during a victorious campaign in the Battle for Hyrstmill.",10,71,0,62902,0,0,0,0,0,0,0,0,0,0,0,0
429,59,"An Eye on the Gold I","Receive a score of 10,000 or better for your efforts during a victorious campaign in the Battle for the Golden Bazaar.",5,0,0,62903,0,0,0,0,0,0,0,0,0,0,0,0
430,59,"An Eye on the Gold II","Receive a score of 20,000 or better for your efforts during a victorious campaign in the Battle for the Golden Bazaar.",5,0,0,62903,0,0,0,0,0,0,0,0,0,0,0,0
431,59,"An Eye on the Gold III","Receive a score of 30,000 or better for your efforts during a victorious campaign in the Battle for the Golden Bazaar.",5,0,0,62903,0,0,0,0,0,0,0,0,0,0,0,0
432,59,"An Eye on the Gold IV","Receive a score of 40,000 or better for your efforts during a victorious campaign in the Battle for the Golden Bazaar.",5,0,0,62903,0,0,0,0,0,0,0,0,0,0,0,0
433,59,"First Blood: Golden Bazaar","Receive a score of 50,000 or better for your efforts during a victorious campaign in the Battle for the Golden Bazaar.",10,72,0,62903,0,0,0,0,0,0,0,0,0,0,0,0
434,59,"Holding the Hamlet: Aleport I","Defend Aleport from invading kobold forces 5 times.",5,0,0,62901,1,162,5,0,0,0,0,0,0,0,0,0
435,59,"Holding the Hamlet: Aleport II","Defend Aleport from invading kobold forces 10 times.",5,0,0,62901,1,162,10,0,0,0,0,0,0,0,0,0
436,59,"Holding the Hamlet: Aleport III","Defend Aleport from invading kobold forces 50 times.",5,0,0,62901,1,162,50,0,0,0,0,0,0,0,0,0
437,59,"Holding the Hamlet: Aleport IV","Defend Aleport from invading kobold forces 100 times.",5,0,0,62901,1,162,100,0,0,0,0,0,0,0,0,0
438,59,"To Be or Not to Be the Guardian of Aleport","Defend Aleport from invading kobold forces 1,000 times.",10,73,0,62901,1,162,1000,0,0,0,0,0,0,0,0,0
439,59,"Holding the Hamlet: Hyrstmill I","Defend Hyrstmill from invading Ixali forces 5 times.",5,0,0,62902,1,163,5,0,0,0,0,0,0,0,0,0
440,59,"Holding the Hamlet: Hyrstmill II","Defend Hyrstmill from invading Ixali forces 10 times.",5,0,0,62902,1,163,10,0,0,0,0,0,0,0,0,0
441,59,"Holding the Hamlet: Hyrstmill III","Defend Hyrstmill from invading Ixali forces 50 times.",5,0,0,62902,1,163,50,0,0,0,0,0,0,0,0,0
442,59,"Holding the Hamlet: Hyrstmill IV","Defend Hyrstmill from invading Ixali forces 100 times.",5,0,0,62902,1,163,100,0,0,0,0,0,0,0,0,0
443,59,"To Be or Not to Be the Guardian of Hyrstmill","Defend Hyrstmill from invading Ixali forces 1,000 times.",10,74,0,62902,1,163,1000,0,0,0,0,0,0,0,0,0
444,59,"Holding the Hamlet: Golden Bazaar I","Defend the Golden Bazaar from invading Amalj'aa forces 5 times.",5,0,0,62903,1,164,5,0,0,0,0,0,0,0,0,0
445,59,"Holding the Hamlet: Golden Bazaar II","Defend the Golden Bazaar from invading Amalj'aa forces 10 times.",5,0,0,62903,1,164,10,0,0,0,0,0,0,0,0,0
446,59,"Holding the Hamlet: Golden Bazaar III","Defend the Golden Bazaar from invading Amalj'aa forces 50 times.",5,0,0,62903,1,164,50,0,0,0,0,0,0,0,0,0
447,59,"Holding the Hamlet: Golden Bazaar IV","Defend the Golden Bazaar from invading Amalj'aa forces 100 times.",5,0,0,62903,1,164,100,0,0,0,0,0,0,0,0,0
448,59,"To Be or Not to Be the Guardian of the Golden Bazaar","Defend the Golden Bazaar from invading Amalj'aa forces 1,000 times.",10,75,0,62903,1,164,1000,0,0,0,0,0,0,0,0,0
449,59,"Helping the Hamlet: Aleport I","Procure and submit supplies 10 times during the Battle for Aleport.",5,0,0,62901,1,165,10,0,0,0,0,0,0,0,0,0
450,59,"Helping the Hamlet: Aleport II","Procure and submit supplies 100 times during the Battle for Aleport.",5,0,0,62901,1,165,100,0,0,0,0,0,0,0,0,0
451,59,"Helping the Hamlet: Aleport III","Procure and submit supplies 500 times during the Battle for Aleport.",5,0,0,62901,1,165,500,0,0,0,0,0,0,0,0,0
452,59,"Helping the Hamlet: Aleport IV","Procure and submit supplies 1,000 times during the Battle for Aleport.",5,0,0,62901,1,165,1000,0,0,0,0,0,0,0,0,0
453,59,"To Be or Not to Be the Wind of Aleport","Procure and submit supplies 10,000 times during the Battle for Aleport.",10,76,0,62901,1,165,10000,0,0,0,0,0,0,0,0,0
454,59,"Helping the Hamlet: Hyrstmill I","Procure and submit supplies 10 times during the Battle for Hyrstmill.",5,0,0,62902,1,166,10,0,0,0,0,0,0,0,0,0
455,59,"Helping the Hamlet: Hyrstmill II","Procure and submit supplies 100 times during the Battle for Hyrstmill.",5,0,0,62902,1,166,100,0,0,0,0,0,0,0,0,0
456,59,"Helping the Hamlet: Hyrstmill III","Procure and submit supplies 500 times during the Battle for Hyrstmill.",5,0,0,62902,1,166,500,0,0,0,0,0,0,0,0,0
457,59,"Helping the Hamlet: Hyrstmill IV","Procure and submit supplies 1,000 times during the Battle for Hyrstmill.",5,0,0,62902,1,166,1000,0,0,0,0,0,0,0,0,0
458,59,"To Be or Not to Be the Wind of Hyrstmill","Procure and submit supplies 10,000 times during the Battle for Hyrstmill.",10,77,0,62902,1,166,10000,0,0,0,0,0,0,0,0,0
459,59,"Helping the Hamlet: Golden Bazaar I","Procure and submit supplies 10 times during the Battle for the Golden Bazaar.",5,0,0,62903,1,167,10,0,0,0,0,0,0,0,0,0
460,59,"Helping the Hamlet: Golden Bazaar II","Procure and submit supplies 100 times during the Battle for the Golden Bazaar.",5,0,0,62903,1,167,100,0,0,0,0,0,0,0,0,0
461,59,"Helping the Hamlet: Golden Bazaar III","Procure and submit supplies 500 times during the Battle for the Golden Bazaar.",5,0,0,62903,1,167,500,0,0,0,0,0,0,0,0,0
462,59,"Helping the Hamlet: Golden Bazaar IV","Procure and submit supplies 1,000 times during the Battle for the Golden Bazaar.",5,0,0,62903,1,167,1000,0,0,0,0,0,0,0,0,0
463,59,"To Be or Not to Be the Wind of the Golden Bazaar","Procure and submit supplies 10,000 times during the Battle for the Golden Bazaar.",10,78,0,62903,1,167,10000,0,0,0,0,0,0,0,0,0
464,59,"Habiting the Hamlet: Aleport I","Craft and submit materia-augmented equipment 10 times during the Battle for Aleport.",5,0,0,62901,1,168,10,0,0,0,0,0,0,0,0,0
465,59,"Habiting the Hamlet: Aleport II","Craft and submit materia-augmented equipment 100 times during the Battle for Aleport.",5,0,0,62901,1,168,100,0,0,0,0,0,0,0,0,0
466,59,"Habiting the Hamlet: Aleport III","Craft and submit materia-augmented equipment 500 times during the Battle for Aleport.",5,0,0,62901,1,168,500,0,0,0,0,0,0,0,0,0
467,59,"Habiting the Hamlet: Aleport IV","Craft and submit materia-augmented equipment 1,000 times during the Battle for Aleport.",5,0,0,62901,1,168,1000,0,0,0,0,0,0,0,0,0
468,59,"To Be or Not to Be the Hand of Aleport","Craft and submit materia-augmented equipment 10,000 times during the Battle for Aleport.",10,79,0,62901,1,168,10000,0,0,0,0,0,0,0,0,0
469,59,"Habiting the Hamlet: Hyrstmill I","Craft and submit materia-augmented equipment 10 times during the Battle for Hyrstmill.",5,0,0,62902,1,169,10,0,0,0,0,0,0,0,0,0
470,59,"Habiting the Hamlet: Hyrstmill II","Craft and submit materia-augmented equipment 100 times during the Battle for Hyrstmill.",5,0,0,62902,1,169,100,0,0,0,0,0,0,0,0,0
471,59,"Habiting the Hamlet: Hyrstmill III","Craft and submit materia-augmented equipment 500 times during the Battle for Hyrstmill.",5,0,0,62902,1,169,500,0,0,0,0,0,0,0,0,0
472,59,"Habiting the Hamlet: Hyrstmill IV","Craft and submit materia-augmented equipment 1,000 times during the Battle for Hyrstmill.",5,0,0,62902,1,169,1000,0,0,0,0,0,0,0,0,0
473,59,"To Be or Not to Be the Hand of Hyrstmill","Craft and submit materia-augmented equipment 10,000 times during the Battle for Hyrstmill.",10,80,0,62902,1,169,10000,0,0,0,0,0,0,0,0,0
474,59,"Habiting the Hamlet: Golden Bazaar I","Craft and submit materia-augmented equipment 10 times during the Battle for the Golden Bazaar.",5,0,0,62903,1,170,10,0,0,0,0,0,0,0,0,0
475,59,"Habiting the Hamlet: Golden Bazaar II","Craft and submit materia-augmented equipment 100 times during the Battle for the Golden Bazaar.",5,0,0,62903,1,170,100,0,0,0,0,0,0,0,0,0
476,59,"Habiting the Hamlet: Golden Bazaar III","Craft and submit materia-augmented equipment 500 times during the Battle for the Golden Bazaar.",5,0,0,62903,1,170,500,0,0,0,0,0,0,0,0,0
477,59,"Habiting the Hamlet: Golden Bazaar IV","Craft and submit materia-augmented equipment 1,000 times during the Battle for the Golden Bazaar.",5,0,0,62903,1,170,1000,0,0,0,0,0,0,0,0,0
478,59,"To Be or Not to Be the Hand of the Golden Bazaar","Craft and submit materia-augmented equipment 10,000 times during the Battle for the Golden Bazaar.",10,81,0,62903,1,170,10000,0,0,0,0,0,0,0,0,0
479,59,"Leave Your Hammer at Home: Aleport","Emerge victorious in the Battle for Aleport without the assistance of any Disciples of the Land or Hand.",5,0,0,62901,0,0,0,0,0,0,0,0,0,0,0,0
480,59,"Leave Your Hammer at Home: Hyrstmill","Emerge victorious in the Battle for Hyrstmill without the assistance of any Disciples of the Land or Hand.",5,0,0,62902,0,0,0,0,0,0,0,0,0,0,0,0
481,59,"Leave Your Hammer at Home: Golden Bazaar","Emerge victorious in the Battle for the Golden Bazaar without the assistance of any Disciples of the Land or Hand.",5,0,0,62903,0,0,0,0,0,0,0,0,0,0,0,0
482,59,"Make Stuff, Not War: Aleport","Emerge victorious in the Battle for Aleport without the assistance of any Disciples of War or Magic.",5,0,0,62901,0,0,0,0,0,0,0,0,0,0,0,0
483,59,"Make Stuff, Not War: Hyrstmill","Emerge victorious in the Battle for Hyrstmill without the assistance of any Disciples of War or Magic.",5,0,0,62902,0,0,0,0,0,0,0,0,0,0,0,0
484,59,"Make Stuff, Not War: Golden Bazaar","Emerge victorious in the Battle for the Golden Bazaar without the assistance of any Disciples of War or Magic.",5,0,0,62903,0,0,0,0,0,0,0,0,0,0,0,0
485,59,"Looking Out for the Little People","Emerge victorious in the Battle for Aleport, the Battle for Hyrstmill, and the Battle for the Golden Bazaar.",5,0,0,62939,0,0,0,0,0,0,0,0,0,0,0,0
486,60,"It's Reining Deer","Obtain a festive Starlight Celebration outfit consisting of a set of reindeer antlers and a reindeer suit.",20,82,0,62931,0,0,0,0,0,0,0,0,0,0,0,0
487,60,"Beast from the East","Obtain a dragon kabuto during the Heavensturn festivities.",5,0,0,62932,0,0,0,0,0,0,0,0,0,0,0,0
488,60,"Red Beast from the East","Obtain a crimson dragon kabuto during the Heavensturn festivities.",5,0,0,62934,0,0,0,0,0,0,0,0,0,0,0,0
489,60,"Gold Beast from the East","Obtain a golden dragon kabuto during the Heavensturn festivities.",5,0,0,62933,0,0,0,0,0,0,0,0,0,0,0,0
490,60,"Black Beast from the East","Obtain a black dragon kabuto during the Heavensturn festivities.",5,0,0,62935,0,0,0,0,0,0,0,0,0,0,0,0
491,60,"Get All the Things!","Obtain all four dragon kabuto as part of the Heavensturn festivities.",20,83,0,62908,0,0,0,0,0,0,0,0,0,0,0,0
492,60,"Love Me Tender","Obtain a paramour's pendant during the Valentione's Day festivities.",5,0,0,62921,0,0,0,0,0,0,0,0,0,0,0,0
493,60,"B.F.F.","Obtain a platinum paramour's pendant during the Valentione's Day festivities.",5,0,0,62922,0,0,0,0,0,0,0,0,0,0,0,0
494,60,"Did It Mostly for the Glory of Love","Obtain the Band of Eternal Passion during the Valentione's Day festivities.",5,0,0,62923,0,0,0,0,0,0,0,0,0,0,0,0
495,60,"Love Makes the World Go Round","Obtain a paramour's pendant, platinum paramour's pendant, and the Band of Eternal Passion during the Valentione's Day festivities.",20,84,0,62908,0,0,0,0,0,0,0,0,0,0,0,0
496,60,"Royal Audience","Obtain a peach blossom earring.",20,85,0,62924,0,0,0,0,0,0,0,0,0,0,0,0
497,60,"Eggsceptional Hunting","Obtain a pristine egg ring.",5,0,0,62925,0,0,0,0,0,0,0,0,0,0,0,0
498,60,"Eggstraordinary Hunting","Obtain a vibrant egg ring.",5,0,0,62928,0,0,0,0,0,0,0,0,0,0,0,0
499,60,"Eggsemplary Hunting","Obtain a brilliant egg ring.",5,0,0,62927,0,0,0,0,0,0,0,0,0,0,0,0
500,60,"Eggstreme Hunting","Obtain a midnight egg ring.",5,0,0,62926,0,0,0,0,0,0,0,0,0,0,0,0
501,60,"Eggstravagant Hunting","Obtain a chocobo egg ring.",5,0,0,62929,0,0,0,0,0,0,0,0,0,0,0,0
502,60,"Seven Short of a Dozen","Obtain all five egg rings.",20,86,0,62908,0,0,0,0,0,0,0,0,0,0,0,0
503,60,"Cascadier Survivor","Obtain a lord's yukata (blue) or a lady's yukata (red) during the Moonfire Faire festivities.",5,0,0,62917,0,0,0,0,0,0,0,0,0,0,0,0
504,60,"Stylish Cascadier","Obtain a lord's yukata (green) or a lady's yukata (blue) during the Moonfire Faire festivities.",5,0,0,62918,0,0,0,0,0,0,0,0,0,0,0,0
505,60,"Dapper Cascadier","Obtain a lord's yukata (grey) or a lady's yukata (black) during the Moonfire Faire festivities.",5,0,0,62919,0,0,0,0,0,0,0,0,0,0,0,0
506,60,"Classy Cascadier","Obtain a pair of lord's drawers (white) or a pair of lady's knickers (white) during the Moonfire Faire festivities.",5,0,0,62936,0,0,0,0,0,0,0,0,0,0,0,0
507,60,"Refined Cascadier","Obtain a pair of lord's drawers (gold) or a pair of lady's knickers (gold) during the Moonfire Faire festivities.",5,0,0,62937,0,0,0,0,0,0,0,0,0,0,0,0
508,60,"Clogging Along","Obtain a pair of lord's clogs or lady's clogs during the Moonfire Faire festivities.",5,0,0,62920,0,0,0,0,0,0,0,0,0,0,0,0
509,60,"Cascadier for Life","Obtain all six Moonfire Faire achievements.",20,87,0,62908,0,0,0,0,0,0,0,0,0,0,0,0
510,60,"Chock-full of Elemental Goodness","Obtain an over-aspected cluster.",20,88,0,62930,0,0,0,0,0,0,0,0,0,0,0,0
511,61,"One-upping the Antares","Defeat Antares in the Thousand Maws of Toto–Rak.",5,0,0,62907,0,0,0,0,0,0,0,0,0,0,0,0
512,61,"Kicking Sargas and Taking Names","Defeat Sargas in the Thousand Maws of Toto–Rak.",5,0,0,62907,0,0,0,0,0,0,0,0,0,0,0,0
513,61,"Shaula We Dance?","Defeat Shaula in the Thousand Maws of Toto–Rak.",5,0,0,62907,0,0,0,0,0,0,0,0,0,0,0,0
514,61,"Like a Batraal Out of Hell","Defeat Batraal in Dzemael Darkhold.",5,0,0,62907,0,0,0,0,0,0,0,0,0,0,0,0
515,61,"Miser Neutralizer","Defeat the Miser's Mistress in the Aurum Vale.",5,0,0,62907,0,0,0,0,0,0,0,0,0,0,0,0
516,61,"Raiding the Vale","Defeat the Miser's Mistress and open all five treasure chests in the Aurum Vale.",5,0,0,62907,0,0,0,0,0,0,0,0,0,0,0,0
517,61,"Breathless","Clear the Aurum Vale without consuming a single morbol fruit or vine.",5,0,0,62907,0,0,0,0,0,0,0,0,0,0,0,0
518,61,"Three Heads Are Better than One","Defeat the Chimera in Cutter's Cry.",5,0,0,62907,0,0,0,0,0,0,0,0,0,0,0,0
519,61,"Making the Cut","Defeat the Chimera and open all five treasure chests in Cutter's Cry.",5,0,0,62907,0,0,0,0,0,0,0,0,0,0,0,0
520,61,"Big Ants Don't Cry","Clear Cutter's Cry while remaining with your party and defeating the Myrmidon Marshal.",5,0,0,62907,0,0,0,0,0,0,0,0,0,0,0,0
521,62,"Taking in the Sights: La Noscea","Attune with all 19 aetheryte crystals and aetherial gates in La Noscea.",5,0,0,62909,0,0,0,0,0,0,0,0,0,0,0,0
522,62,"Taking in the Sights: Black Shroud","Attune with all 23 aetheryte crystals and aetherial gates in the Black Shroud.",5,0,0,62909,0,0,0,0,0,0,0,0,0,0,0,0
523,62,"Taking in the Sights: Thanalan","Attune with all 22 aetheryte crystals and aetherial gates in Thanalan.",5,0,0,62909,0,0,0,0,0,0,0,0,0,0,0,0
524,62,"Taking in the Sights: Coerthas","Attune with all 19 aetheryte crystals and aetherial gates in Coerthas.",5,0,0,62909,0,0,0,0,0,0,0,0,0,0,0,0
525,62,"Taking in the Sights: Mor Dhona","Attune with the 4 aetheryte crystals and aetherial gates in Mor Dhona at Revenant's Toll, Brittlebark, the Fogfens, and the Singing Shards.",5,0,0,62909,0,0,0,0,0,0,0,0,0,0,0,0
526,62,"Been There, Done That","Complete the “Taking in the Sights” achievements for La Noscea, the Black Shroud, Thanalan, Coerthas, and Mor Dhona.",10,105,0,62910,0,0,0,0,0,0,0,0,0,0,0,0
527,53,"All Watched Over by a Maelstrom of Loving Grace","Officially enlist in the Maelstrom.",5,0,0,62951,1,241,0,0,0,0,0,0,0,0,4,0
528,54,"Snakebitten","Officially enlist in the Order of the Twin Adder.",5,0,0,62952,1,242,0,0,0,0,0,0,0,0,4,0
529,55,"Light My Fire","Officially enlist in the Immortal Flames.",5,0,0,62953,1,243,0,0,0,0,0,0,0,0,4,0
530,53,"A Storm of Seals I","Earn 10,000 Storm Seals.",5,0,0,62951,1,138,10000,0,0,0,0,0,0,0,3,0
531,53,"A Storm of Seals II","Earn 50,000 Storm Seals.",5,0,0,62951,1,138,50000,0,0,0,0,0,0,0,3,0
