key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
525,"討伐任務：シープを狙う獣たち","風の強い晩のことだ。外が騒がしいなと思うて様子を見に行ったら、俺のシープたちが野獣や猛禽どもに襲われていてな。生まれたばかりの子羊が犠牲に……二度とこんなことが起こらんように、獣どもを退治してくれ。",48,1,1,5,20,0,200,False,34,49,0,31,80011,65708,True,0.8,0,0,163,0,6,5,3998968,110029,True,4167148,14
526,"No Pain, No Grain","Before grain can be milled into flour, it must be dried. During the Sixth Astral Era, we would dry our wheat in the dry salt winds that came down the Rothlyt Sound. The past five years, however, those winds have been warm and wet. Not only does it prevent the grain from drying properly, but it breeds mold. For this reason, we have opted to abandon the traditional methods of drying for a new technique using the cores from wind sprites. Drying is much quicker and more efficient, the only drawback being that none of us here at the Grey Fleet are competent enough with a blade to procure the cores ourselves. So, we must ask the aid of adventurers.",49,1,1,5,20,0,200,False,34,49,0,31,80011,65709,True,0.8,0,0,163,0,10,5,3998968,110029,True,4167146,14
527,"March of the Mandragoras","Forty summers at the Red Rooster Stead, and not once did I see a mandragora...until the Calamity, that is. In a matter of months, the countryside was crawling with the seedkin. At first, we thought them to be harmless. We never saw them feed on other plants, and they never bothered us, no matter how close we got. That is, until we began seeing smaller yields in the fields where the mandragoras roamed. After watching them for a full season, we found that the podlings were using tiny roots on their feet to tap the soil of its nutrients. When we tried to remove the mandragoras ourselves, we learned that they were not as peaceful as we once thought... Now, we seek the aid of adventurers skilled in these sorts of matters to dispose of the nuisances.",47,1,1,5,20,0,200,False,34,49,0,31,80011,65710,True,0.8,0,0,163,0,7,5,3998968,110029,True,4167145,14
528,"Red Stead Redemption","For every crop-spoiling rat or mole slain, there are three more to take its place. This is why the Red Rooster Stead is in constant need of aid to combat the pest problem. All those interested are asked to report to the Stead as soon as possible.",47,1,1,5,20,0,200,False,34,49,0,31,80011,65711,True,0.8,0,0,163,0,11,5,3998968,110029,True,4167145,14
529,"The Cure","The alchemists of Radz–at–Han claim to have developed a cure-all from the leaves found growing atop the heads of mandragoras, increasing demand for the item tenfold. There is, however, one catch─the leaves must be plucked from a living specimen. The <Emphasis>Orion</Emphasis> will be leaving port for Thavnair in a few suns' time, and is offering a premium price for any pacified mandragoras delivered before the ship sets sail.",50,1,1,5,20,0,200,False,34,49,0,31,80011,65712,True,0.8,0,0,163,0,23,5,3998968,110029,True,4167146,14
530,"Far from the Vine","Most of them former pirates or street urchins, the majority of my field hands spend more time finding ways to dodge their duties than actually harvesting fruit...which is why most of my grapes still sit, rotting on the vine. The bottlers in Wineport have begun to grow restless, threatening to commission another farmstead if we cannot make our quota, and there is little hope that my employees will have a change of heart in the next few turns of the sun, so I am forced to turn to adventurers for aid. You need only pluck the grapes from the vine, deliver them to me, and you shall be paid handsomely. Just...beware of the bees attracted to the smell of the sweet fruit.",46,1,1,5,20,0,200,False,34,49,0,31,80011,65713,True,0.8,0,0,163,0,40,5,3998968,110029,True,4167148,14
531,"討伐任務：ウルダハ近郊の害虫駆除","第七霊災以後、ウルダハ近郊に多くの難民が押し寄せ、衛生状態が悪化している。このままでは伝染病が流行しかねないため、毒気を媒介する虫どもを駆除することになった。腕に覚えのある者は、力を貸してくれ。",85,1,3,5,20,0,263,False,34,49,0,42,80013,65696,True,0.8,0,0,164,0,6,5,3958072,110023,True,3956701,14
532,"The Ore the Better","To rebuild and reinforce the many buildings lost in the Calamity, copious amounts of high-quality iron mined in Vylbrand must be imported from Limsa Lominsa. Knowing that their mines are the only truly reliable source of the ore, the dirty pirates, taking a page out of the sultanate's own book, have driven the prices up to ludicrous amounts. While those with the means will continue to purchase the high-quality Lominsan product, we seek to provide an alternative to those less endowed, and believe that a lower grade of ore known as “coblyn pyrite” may be the key.",83,1,3,5,20,0,263,False,34,49,0,42,80013,65697,True,0.8,0,0,164,0,10,5,3958072,110023,True,3956702,14
533,"Needles to Say","Increased rains in Thanalan since the Calamity have seen the population of cactuars explode, putting more and more travelers in danger of becoming victims of thousand-pronged attacks. The Brass Blades request the aid of well-armored adventurers to seek out the seedkin and return them to the soil. It is recommended that volunteers come dressed lightly, for when threatened, cactuars will often attempt to flee, and heavy armor will only prove a burden to the pursuer.",85,1,3,5,20,0,263,False,34,49,0,42,80013,65698,True,0.8,0,0,164,0,7,5,3958072,110023,True,3956704,14
534,"Procession of the Noble","The sultana has declared she will soon make a journey to Scorpion Crossing to provide her royal blessing to the people who have labored there to rebuild their lives. The Sultansworn will see that she is provided with more than enough protection; however, no chances can be taken. The royal court seeks adventurers to travel to Scorpion Crossing and clear the area of any and all threats before the procession begins.",84,1,3,5,20,0,263,False,34,49,0,42,80013,65699,True,0.8,0,0,164,0,11,5,3958072,110023,True,3956701,14
535,"A Spoonful of Poison","There is a fine line between that which we call medicine, and that which we call poison. Ofttimes to purge the body of an evil, a greater evil must be introduced. Poisons, however, can be difficult to come by, with the more potent varieties coming from the more deadly creatures. Still, progress requires sacrifice, and I am more than willing to sacrifice sizable sums of coin for you to sacrifice your life and limb in procuring me the most terrible of toxins. I shall even provide you with special nerve drops which can be used to calm even the most agitated of beasts...so that you may capture them alive.",86,1,3,5,20,0,263,False,34,49,0,42,80013,65700,True,0.8,0,0,164,0,23,5,3958072,110023,True,3956702,14
536,"Two Yalms Under","Several days ago, we captured a petty thief as he attempted to make off with a bejeweled goblet from Eshtaime's Aesthetics. After a few days in the oubliettes, he began admitting to previous crimes, and how he hid his loot in the desert. The short-manned Brass Blades cannot afford to send a unit into the wilds to hunt for treasure, but will reward any adventurer who returns with the pilfered items.",87,1,3,5,20,0,263,False,34,49,0,42,80013,65701,True,0.8,0,0,164,0,40,5,3958072,110023,True,3956704,14
537,"Going Green","Leafbleed slugs have infested the stable's gysahl fields, infecting almost a third of this season's crop. Without the greens, many of our chocobos will not survive the winter. Help is sought in clearing the fields and surrounding forest of the troublesome pests.",26,1,2,10,20,0,94,False,34,49,0,54,80012,65563,True,0.8,0,0,165,0,6,5,1672782,110001,True,3244753,14
538,"Infestation Cessation","Carrion chigoes are filthy pests who, through their foul bites, spread deadly plagues, such as the Creeping Death, throughout the Twelveswood. To prevent a full-blown infestation of the vilekin, the Wood Wailers seek volunteers to slay the creatures and bring back egg sacs as proof of their deeds.",27,1,2,10,20,0,94,False,34,49,0,54,80012,65564,True,0.8,0,0,165,0,10,5,1672782,110001,True,3244753,14
539,"Turning Out the Blight","Of late, ever-increasing numbers of blight-bearing leafbleed slugs and mites have begun to appear in the vicinity of Bentbranch Meadows. The Seedseers believe that the infestation is a result of the over-culling of the vilekin's natural predators by the influx of new adventurers. We at Moogle's Gift Mounts care little for causes, however, and seek those willing to lend their blades in finding a solution to the problem at hand before the pests turn their attentions to our flock.",28,1,2,10,20,0,94,False,34,49,0,54,80012,65568,True,0.8,0,0,165,0,7,5,1672782,110001,True,3251848,14
540,"Bump in the Night","Damnable imps and their nightfires have my flock so full of fright they cannot get a wink of sleep, and no sensible man will pay good coin for a bird what's dead on her feet. I desperately need someone to come down to the Meadows and take care of what it is putting the fear into my chocobos.",28,1,2,10,20,0,94,False,34,49,0,54,80012,65615,True,0.8,0,0,165,0,13,5,1672782,110001,True,3244752,14
541,"Wail of a Tale","The restless souls of Wood Wailers who were slain in battle, but never had their bodies retrieved for a proper sending into the afterlife, are said to aimlessly roam the forest near Bentbranch, striking fear into the smallfolk who work the local stables. Stillglade Fane wishes to ease the pain of these spirits by releasing them from their corporeal bonds and returning their bodies to the Twelveswood. They would appreciate any and all assistance offered by local adventurers, and are prepared to offer a small stipend to those who lend their aid.",24,1,2,10,20,0,94,False,34,49,0,54,80012,65616,True,0.8,0,0,165,0,11,5,1672782,110001,True,3244753,14
542,"Hog Wild","Not only is hog meat delicious and high in nutrients, but a single adult hog can fill over four score bellies, six score if those bellies are Lalafellin. Hogs, however, are an extremely violent lot, with over five percent of the Twelveswood's yearly casualties attributed to tusk-gouging. This is why the Trappers' League has proposed the domestication of the beasts, and is actively seeking adventurers to capture hoglets and deliver them, live, to league-run pens.",20,1,2,10,20,0,94,False,34,49,0,54,80012,65617,True,0.8,0,0,165,0,23,5,1672782,110001,True,3251848,14
543,"Scent of a Roselet","The Greatloam Growery is seeking to determine why, unlike many other forest seedkin, roselets appear to thrive in the post-Calamity Twelveswood. The hopes are that the answers uncovered in this study will help give insight into how the guild might help accelerate the recovery process in other parts of the forest. To do this, they require living samples, pacified and delivered, and are willing to pay a sizable sum of gil for each one.",23,1,2,10,20,0,94,False,34,49,0,54,80012,65618,True,0.8,0,0,165,0,23,5,1672782,110001,True,3251849,14
544,"Mite and Madness","The spirits fear that the recent increase in mites living in the Central Shroud will disturb the area's natural balance, sending the forest into chaos. To see this fate averted, Stillglade Fane requests the aid of adventurers in the culling of the mite population. This includes the gathering and disposal of eggs from mite holes.",29,1,2,10,20,0,94,False,34,49,0,54,80012,65619,True,0.8,0,0,165,0,40,5,1672782,110001,True,3251850,14
545,"A Shroom with a View","The Greatloam Growery has set up logs near Bentbranch on which we hope to harvest several sorts of edible mushrooms. As luck would have it, however, the area we chose has become overrun with terrible wild beasts, preventing us untrained in the arts of battle from checking up on the progress of our crops. We seek capable men and women to travel to the logs in our stead and determine if they require additional tending.",23,1,2,10,20,0,94,False,34,49,0,54,80012,65620,True,0.8,0,0,165,0,40,5,1672782,110001,True,3251848,14
546,"Too Close to Home","A pack of anoles has been spotted near Bentbranch Meadows, far from their usual hunting grounds on Naked Rock. The local chocobokeeps are worried that it is only a matter of time before the hungry scalekin stray too close to the stables and endanger their birds. To prevent the worst, the Wood Wailers are seeking volunteers to find and cull the creatures.

※Levequest objectives are deemed complete when all targets have been slain. Be aware that some targets may attempt to flee the battle and join with reinforcements, making it imperative that you deal with them before they have an opportunity to do so.",28,1,2,10,20,0,94,False,34,49,0,54,80012,65608,True,0.8,0,0,165,0,7,4,1672782,110001,False,3244753,14
547,"A Tall Odor","I don't suppose you've ever smelled a jackal. It's like sticking your head up an aldgoat's arse and finding a Sahagin corpse covered in moldy stone cheese...but worse (not that I've ever stuck my head up an aldgoat's arse, mind you). Well, to make a long story short, a pack of the foul beasts has taken a liking to the patch of soft grass outside my bedroom window, and now I cannot get a wink of sleep for the smell. I don't care what it takes, I'm ready to pay a sennight's worth of my dock pay to any man who can rid me of those dogs.",51,1,1,10,20,0,218,False,34,49,0,33,80011,65590,True,0.8,0,0,166,0,6,5,2540254,110020,True,4165477,14
548,"The Sprite of Competition","Ever since Wawalago began posting each puller's daily catch count on the guild wall, the competition to be number one has become brutal...to the point that some pullers are even resorting to thievery and sabotage. I, on the other hand, have opted to use my boundless wit to get ahead. My plan is to toss the cores of lightning sprites into the sea, and then simply scoop up the stunned fish as they float to the top. Brilliant, wouldn't you say? Now, all I need are a few fresh cores, and am ready to pay top gil for them.",150,1,1,10,20,0,218,False,34,49,0,33,80011,65591,True,0.8,0,0,166,0,10,5,2540254,110020,True,4165468,14
549,"Jackal and the Livestock","Jackals are known to feed on carrion, too cowardly to attack a living creature; however, there have been reports of a certain pack which has grown bold, attacking weakened and diseased beastkin before they die. If left alone, it may not be long before the pack begins hunting the area's livestock...or even worse─its tenders. The Yellowjackets are offering a reward to those who find the bloodthirsty jackals and slay them.",55,1,1,10,20,0,218,False,34,49,0,33,80011,65592,True,0.8,0,0,166,0,7,5,2540254,110020,True,4165475,14
550,"Shock Therapy","A pair of troublemaking imps have disguised themselves as lightning sprites and taken to literally shocking innocent travelers along the De Nevelle Westroad. The Yellowjackets seek volunteers to locate the imps and slay them. This can be accomplished by first collecting pollen clusters from local roselings, and then sprinkling the irritant on suspicious-looking sprites.",55,1,1,10,20,0,218,False,34,49,0,33,80011,65593,True,0.8,0,0,166,0,13,5,2540254,110020,True,4165468,14
551,"At the Gates","North and South Tidegate serve to protect the central and eastern parts of La Noscea from the Sahagin and their mindless servants, the Serpent Reavers, so it is imperative that the outposts are well supplied. Caravans delivering rations and materiel traverse the De Nevelle Westroad daily, but only a fraction of the birds ever arrive, due to frequent ambushes. The Yellowjackets have already bolstered their presence at several checkpoints along the route, but require the aid of adventurers to patrol the areas they cannot cover.",55,1,1,10,20,0,218,False,34,49,0,33,80011,65594,True,0.8,0,0,166,0,11,5,2540254,110020,True,4165475,14
552,"懐柔任務：入植地の番犬候補","入植地がジャッカルの脅威にさらされています。でも、あの獰猛な獣を番犬にできれば、かなり心強いのではないでしょうか。まだ幼い「ジャッカル・パッブ」を探して、捕まえやすいように大人しくさせてください。",51,1,1,10,20,0,218,False,34,49,0,33,80011,65595,True,0.8,0,0,166,0,23,5,2540254,110020,True,4165479,14
553,"Fresh Meat","The crew of the <Emphasis>Orion</Emphasis>, spoiled by long stays in Limsa Lominsa and Radz–at–Han, has grown too accustomed to the luxuries of the land─one of those being freshly cooked meat. Now, the spoiled sailors are saying that they will not stand for any more jerked beef or salted pork, and refuse to set sail until a section of the cargo bay is corralled off and stocked with live dodos. Why not just release the sailors and find new ones? Well, it could be that I, too, wouldn't mind a fresh roasted leg every now and again while on those long sea journeys, and am ready to pay a fair sum of coin for any dodo delivered to me alive.",50,1,1,10,20,0,218,False,34,49,0,33,80011,65686,True,0.8,0,0,166,0,23,5,2540254,110020,True,4165468,14
554,"捜索任務：ばらまかれた妖花の種","荒れ果てた畑を復興させたいのですが、どうやら妖花が蔓延り始めているようです。これ以上、妖花が増えないように「妖花の種」を探して取り除いてください。ただし、魔物に襲われる危険性もあるのでお気を付けて。",51,1,1,10,20,0,218,False,34,49,0,33,80011,65687,True,0.8,0,0,166,0,40,5,2540254,110020,True,4165478,14
555,"No Egg to Stand On","Believe it or not, the area around Swiftperch was once covered with golden sun wheat as far as the eye could see. The Calamity, however, put an end to that, claiming the lives of the men and women who tended the land. With no one to till the fields, they were quickly reclaimed by nature's firm grasp. The remaining residents of Swiftperch still dream of a day when the fields run gold again, and a few of us are working to see that dream realized. We have already begun to clear away trees and rocks, but when it comes to the wild dodos which now live on the old farms, we are helpless, and must request the aid of adventurers. We don't ask that you slay the beasts, but merely take their eggs so this generation is their last.",51,1,1,10,20,0,218,False,34,49,0,33,80011,65688,True,0.8,0,0,166,0,40,5,2540254,110020,True,4165479,14
556,"Grabbing Crabs","Megalocrabs are eating all the fish in my hole...and Wawalago has the nerve to chide me over not meeting my daily quota! Well, I'll show him! I'll use the money he hides behind the giant stuffed Yugr'am salmon hanging in his office to hire an adventurer to slay all the crabs for me! Whoever accepts this task must be forewarned─the megalocrabs will run for help when injured. Be properly prepared to make chase.",150,1,1,10,20,0,218,False,34,49,0,33,80011,65689,True,0.8,0,0,166,0,7,4,2540254,110020,False,4165468,14
557,"Reeking Havoc","The stagnant pools which have collected around the recently uncovered ruins in the Footfalls are prime spawning locations for all sorts of putrid-smelling wavekin such as orobon and gigantoads. Their noisome odor puts our chocobos into a right frenzy, making trips from Horizon to Vesper Bay somewhat of a bother for the poor birds' handlers. Any assistance in ridding the roadside waters of these creatures will be greatly appreciated and well rewarded.",88,1,3,10,20,0,271,False,34,49,0,42,80013,65578,True,0.8,0,0,167,0,6,5,2540071,110026,True,3446678,14
558,"Skin Deep","While peisteskin garments have long been popular in Ul'dah, the people of the city-state prefer the thin, supple skins of post-molt peistes to the tough, glossy skins of pre-molt ones. The thin skins, however, have never sold well in Limsa Lominsa, where the weather is colder and wetter. Could it be that Lominsans might prefer the thicker skins? If so, the Seventy-seven Caravans need to know, and are petitioning adventurers to help them gather the item.",88,1,3,10,20,0,271,False,34,49,0,42,80013,65579,True,0.8,0,0,167,0,10,5,2540071,110026,True,3446677,14
559,"Beak to Beak","After losing a single chocobo to a crazed guillotine beak, the Seventy-seven Caravans had the gall to post fliers all over Ul'dah claiming the negligence of the Brass Blades who were assigned to escort the birds. We boys of the Rose have decided to repay the favor by collecting the heads of a hundred guillotine beaks and then hiring the Seventy-seven Caravans to deliver the bloody cargo to their own front doors. We'll see the pockets of those kind souls who help us with our revenge lined with gil.",89,1,3,10,20,0,271,False,34,49,0,42,80013,65580,True,0.8,0,0,167,0,7,5,2540071,110026,True,3446678,14
560,"Out of Body, Out of Mind","I am a thaumaturge, versed in the dark art of curses. For twenty summers have I studied methods of transposing the soul of the dead into the body of the living, and last night, I finally accomplished my goal...only to have that accomplishment fly out my laboratory window. I knew I should not have used vultures for my experiments! Now, possessed and potentially dangerous abominations are circling about Thanalan, quite possibly fixing to excrete on some poor man's head before pecking out his eyes. I must ask for assistance in locating the birds and disposing of them...but not before drawing out the undead souls with the finger of a voidsent bomb.",90,1,3,10,20,0,271,False,34,49,0,42,80013,65581,True,0.8,0,0,167,0,13,5,2540071,110026,True,3446679,14
561,"Field of Beans","The sultana, in her mercy, has ordered ground broken for a new lentil plantation, so that her less fortunate subjects might have their bellies filled. A location in the Footfalls has been chosen for its close proximity to water. Unfortunately, the area is also known as a breeding ground for violent creatures. To ensure the safety of the farmers who will be sent to till the land, Her Grace seeks adventurers to visit the site of the future plantation and rid it of all pests.",84,1,3,10,20,0,271,False,34,49,0,42,80013,65582,True,0.8,0,0,167,0,11,5,2540071,110026,True,3446677,14
562,"懐柔任務：発破代わりのボム","固い岩盤を砕くのに高額な発破を使い続けていては採算が合わん。そこで、坑道に突入させたボムに着火して、岩盤を爆砕する新工法を考案したんだ。発破代わりのボムを捕獲するため、奴らを弱らせて落ち着かせてほしい。",91,1,3,10,20,0,271,False,34,49,0,42,80013,65583,True,0.8,0,0,167,0,23,5,2540071,110026,True,3446681,14
563,"You Cannot Kill the Metal","With assistance from the Alchemists' Guild, Amajina & Sons have discovered a new method of extracting the small traces of metal from low-grade ore containing high quantities of impurities. This method requires feeding coblyns ore and then waiting for the creatures' bodies to pass the impurities. Once the impurities have left its body, the coblyn is thrown into a forge where the body is burned away, leaving only pure metal─the only drawback being the coblyn is lost in the process. And thus, the Mineral Concern is seeking adventurers to pacify and capture living coblyns, and will pay for each one delivered.",91,1,3,10,20,0,271,False,34,49,0,42,80013,65632,True,0.8,0,0,167,0,23,5,2540071,110026,True,3446677,14
564,"捜索任務：ペイストの罠","この辺りに生息する獰猛なペイストが、治安上の問題になっていてな。奴らを確実に駆逐するため罠を仕掛けておいた。エサとして「ドードーの腐肉」を置いておいたので、近づいてきたペイストを仕留めるのだ。",89,1,3,10,20,0,271,False,34,49,0,42,80013,65633,True,0.8,0,0,167,0,40,5,2540071,110026,True,3446679,14
565,"From Ruins to Riches","If a man told you he was thankful for the destruction wrought during the Calamity, you would most likely think his brain addled. Well, for a scholar of antiquity such as myself, the Calamity was a godssend, for it uncovered a wealth of knowledge in the form of ruins from eras past. If only it had come sooner, I would have had more time to document all the wonders! Now, in the twilight of my years in this realm, I am unable to make the long, perilous journeys to the unearthed cities. I can, however, offer coin to adventurers who would make the journey in my stead and bring back relics so that I may study them here in my home.",92,1,3,10,20,0,271,False,34,49,0,42,80013,65634,True,0.8,0,0,167,0,40,5,2540071,110026,True,3446677,14
566,"What Peistes Crave","It is a well-documented fact that peistes prefer Lalafell meat to that of the other four races. Various opinions on the reasons behind this have been long debated, with the most widely accepted being that the squat, rotund build of the Lalafell makes them easier to swallow whole. Seeing that the majority of Ul'dah's population is made up of Lalafells, this makes the hills of Thanalan a perfect feeding ground for the giant scalekin, and this is why the Brass Blades are constantly seeking volunteers to travel to the hills and slay the creatures before they find their next meal.",89,1,3,10,20,0,271,False,34,49,0,42,80013,65635,True,0.8,0,0,167,0,7,4,2540071,110026,False,3446678,14
567,"Monkey Business","A pack of lemurs from the North Shroud and a pack of opo–opos from the South Shroud have both converged on Nine Ivies in search of food, and now fight constantly over foraging rights. These scuffles often take place in or nearby populated areas, and have already caused injuries to livestock and one particularly unfortunate child. To restore balance to the area, the Wood Wailers seek volunteers to assist in thinning both packs so that they may be compelled to return to the corners of the wood whence they came.",30,1,2,15,20,0,107,False,34,49,0,55,80012,65569,True,0.8,0,0,168,0,6,5,1646078,110003,True,3251859,14
568,"Something in the Mead","To add a wee kick to my world-famous mead, I always drop a few honeybee stingers into the bottles before applying the corks. I'll generously reward any adventurer who can bring me several fresh honeybees before I bottle my next batch.",31,1,2,15,20,0,107,False,34,49,0,55,80012,65570,True,0.8,0,0,168,0,10,5,1646078,110003,True,3258960,14
569,"Can't Say No to Gnat","Over the past several moons, once-docile honeybees have grown increasingly violent. Conjurers' Guild officials believe the phenomenon to be the result of a pus gnat infestation. The pus gnat emits a scent similar to, but several times more potent than, that of the honeybee queen, causing soldiers and workers alike to abandon their normal duties and flock to the creature. The gnat, in turn, commands the bees to attack its foes in its stead. If something is not done immediately, it won't be long before all the hives in the Twelveswood are abandoned, and the flow of honey brought to a halt.",32,1,2,15,20,0,107,False,34,49,0,55,80012,65571,True,0.8,0,0,168,0,7,5,1646078,110003,True,3258961,14
570,"Ochus Bite, Leaves Bleed","Leafbleed is a terrible blight that causes plants to leak their juices until they eventually wither and die. The sickness is normally carried by beast- and vilekin who infect plants when they feed upon them; however, ochus have also been known to be carriers, though why they remain unaffected by the symptoms remains a mystery. To prevent the spread of leafbleed through ochus, the Trappers' League is offering a reward for the slaying of each afflicted seedkin.",20,1,2,15,20,0,107,False,34,49,0,55,80012,65572,True,0.8,0,0,168,0,13,5,1646078,110003,True,3258961,14
571,"Stew for Two","Caps of red, good as dead.
Caps of white, stew tonight.
My mother taught me that rhyme to make sure I never mistakenly ate the poisonous redcaps that grow throughout the Twelveswood. I also suppose she taught me it so that I'd bring home whitecaps for supper whenever I found them. While my duties here at the hut keep me from exploring the forest like I did when I was a girl, I still find that every now and then I crave a bowl of my mother's famous mushroom stew. My husband and I will pay a fair price for any whitecaps delivered to our home, but only if they have been handpicked, and not sliced clumsily from the ground with some brutish blade.",33,1,2,15,20,0,107,False,34,49,0,55,80012,65622,True,0.8,0,0,168,0,40,5,1646078,110003,True,3251859,14
572,"A Guest for Supper","Four summers past, while on my morning walk through the forest, I had the misfortune of happening upon a Coeurlclaw trap. The jaws dug deep, preventing me from removing the foul contraption from my leg. I shouted for help for three straight bells, but this was soon after the Calamity, and there were still few travelers in the area. Before long, the smell of my lifeblood soaking into the forest floor had attracted several hungry beasts, and I knew then that the end was nigh. I closed my eyes and began reciting my final prayers to the Matron...when a Qiqirn emerged from the trees, swiftly drove the beasts away, and removed the trap. If it had not been for that kind creature, I surely would have perished that day, and so ever since, I have invited the Qiqirn down from his hovel to dine at my cook fire. In recent years, he has grown old, and can no longer make the journey here himself, so I seek the services of kind adventurers to assist him on the road.",34,1,2,15,20,0,107,False,34,49,0,55,80012,65623,True,0.8,0,0,168,0,41,5,1646078,110003,True,3942505,14
573,"The Transporter","A young sylph has wandered into Amarissaix's Spire, tired and hungry. The Wood Wailers on duty at the outpost have provided the wayward sapling with food and shelter, but are afraid they will not be able to care for the child much longer. They seek a volunteer to escort the sylph to Little Solace.",30,1,2,15,20,0,107,False,34,49,0,55,80012,65624,True,0.8,0,0,168,0,41,4,1646078,110003,False,3258963,14
574,"Sucked Dry","Last night, a large swath of our barley fields was trampled by what appeared to be several of the local aurochs. The quiet beasts had never approached the fields before, so the other brewers and I went to see if aught was amiss. Lo and behold, we found that the aurochs had been bitten by blood-sucking bats, and were no longer right in the head. We put the poor creatures down, but were unable to find the culprits. If the bats are not found and eliminated, we risk losing our whole crop.",58,1,1,15,20,0,223,False,34,49,0,33,80011,65596,True,0.8,0,0,169,0,7,5,2540476,110021,True,4165480,14
575,"A Glamourous Life","Several imps locked up in the brig escaped by donning magicked glamours which made them appear as if they were men. The malicious voidsent now roam western La Noscea, free to torment the poor souls they hap across. The Yellowjackets are petitioning adventurers to aid in their search for the creatures. It is said that the light of the evenfall firefly can dispel an imp's glamour, and all those participating in the hunt are recommended to first collect firefly abdomens and use them on suspicious-looking characters wandering aimlessly about the hills.",56,1,1,15,20,0,223,False,34,49,0,33,80011,65597,True,0.8,0,0,169,0,13,5,2540476,110021,True,4165482,14
576,"First to Reave","The Serpent Reavers, heartless villains who have sold their souls to the Sahagin for a dream of endless plunder, have increased activity along the De Nevelle Westroad, preying upon weary travelers. The Yellowjackets cannot well cover the whole area and seek adventurers willing to volunteer their blades for irregular patrols.",56,1,1,15,20,0,223,False,34,49,0,33,80011,65598,True,0.8,0,0,169,0,11,5,2540476,110021,True,4165480,14
577,"Beasts of Bourbon","No doubt you've seen the giant aurochs which graze in the nearby hills. Word has it they were brought over from some far-off land generations ago to be raised and bred for their milk and meat. The Calamity saw that experiment to an end, and now the remaining beasts have grown wild and taken to attacking their former masters. I reckon, however, that if one were able to pacify the creatures they could once again be domesticated. My distillery could use a few strong aurochs to bear bourbon casks to Limsa, and I'd be willing to pay any man who could accommodate me.",58,1,1,15,20,0,223,False,34,49,0,33,80011,65599,True,0.8,0,0,169,0,23,5,2540476,110021,True,4165483,14
578,"Field Testing","I take pride in the quality of my ale, so I make certain to personally test each batch before shipping to ensure my customers will be satisfied. The only problem is, ofttimes I test a tad more than might be necessary. Such was the case last night when, after a bell or five of quality assurance, I woke in a field surrounded by angry aurochs. It wasn't until I was back in my cellar, the door locked firmly behind me, that I realized I had left several bottles of ale in that beast-ridden field. I'd be right appreciative of any soul who might go and retrieve that ale.",58,1,1,15,20,0,223,False,34,49,0,33,80011,65600,True,0.8,0,0,169,0,40,5,2540476,110021,True,4165483,14
579,"Barley Legal","I'm looking to increase my brewery's output, but, to do so, require a steady supply of quality barley. The farms around Aleport are already under contract with several other brewers and have no more grain to sell, but I have heard word of growers in Swiftperch who might be willing to part with a portion of their crop. As I am not a disciple of any of the martial or magical arts, I fear that I might not make it to the settlement with my life, and therefore am looking to hire an escort who will see to my safety until arriving in Swiftperch.",59,1,1,15,20,0,223,False,34,49,0,33,80011,65601,True,0.8,0,0,169,0,41,5,2540476,110021,True,4165484,14
580,"Tail in Tow","Memeroon likes sparkly shinies. Memeroon walks to man lands to trade good goods for shining sparklies. But Memeroon cannot be going home! Memeroon afraid bad bandits will be taking Memeroon's sparklies. Is there not kind adventurer to keep Memeroon safe? Memeroon shares shinies to keep Memeroon safe!",66,1,1,15,20,0,223,False,34,49,0,33,80011,65728,True,0.8,0,0,169,0,41,4,2540476,110021,False,4165484,14
581,"The Enterprise of Undeath","There are those who, upon death, are, for whatever reason, unable to make the journey to Thal's realm. These wrathful souls remain trapped in the realm of Nald, where they roam aimlessly, blinded by rage, until they hap across an innocent victim...and, well, the outcome is oft too gruesome to put to parchment. We servants of the Traders wish only to see the tormented back on the proper path, but require the aid of martially inclined adventurers to do so, for the only way to release the undead from this realm is to first break the bond the soul has with its decaying corporeal counterpart. Only then can we conduct the remaining rites to see the soul at peace.",80,1,3,15,20,0,300,False,34,49,0,44,80013,65584,True,0.8,0,0,170,0,6,5,2540213,110024,True,3446699,14
582,"追撃任務：砂を呼ぶゴート","ゴートの生息数が目に見えて増えている。このままの勢いで繁殖すれば、やがて草は食い尽くされ、周辺の砂漠化が一挙に進むだろう。キャンプが砂に埋もれる事態を防ぐためにも、ゴートの数を減らしてほしいのだ。",93,1,3,15,20,0,300,False,34,49,0,44,80013,65585,True,0.8,0,0,170,0,7,5,2540213,110024,True,3446695,14
583,"A Simple Solution","Several mischievous shape-shifting imps charged with setting over a hundred different fires, many of which led to the deaths of humble farmfolk, have escaped from their inescapable cell in the Marasaja Pit. After conducting a realm-wide search to capture the villainous voidsent, the Brass Blades believe they finally have cornered them somewhere in Drybone. To ensure that they do not let the criminals slip through their fingers, the Blades are seeking adventurers to assist in the search process, which involves collecting firefly abdomens and casting them on tuco–tucos─any of which could be an imp─to dissolve the creatures' glamours.",93,1,3,15,20,0,300,False,34,49,0,44,80013,65586,True,0.8,0,0,170,0,13,5,2540213,110024,True,3446703,14
