key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
591178,0,2,0,0,711,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Good day to you, friend. I trust the Little Ladies' Day festivities prove to your liking?","We have spared no expense for this year's celebration, that the maidens of Eorzea may experience the pampered life of a princess for the day.","I suspect you too wish to lavish gifts upon some fair lady, yes? Then I suggest you seek an audience with the Little Lady who stands before you here. Her wares are as sure to win your heart as her winsome smile."
591179,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"No matter where I look, all I see is stone. I fear the grains we brought with us will not grow here...","0","0"
591180,0,2,0,0,766,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I was not expecting you to return so quickly, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>. Have Thancred and Y'shtola already identified the culprits? No? Oh.","0","0"
591181,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"To spend moons at sea, to travel such a distance... I cannot fathom how the Domans survived.","0","0"
591182,0,1,0,0,765,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Did they really sail that half-rotted ship all the way from Othard? Isn't that dangerous? What if it had sprung a leak?","0","0"
591183,0,1,0,0,765,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Eorzea may be a land of many cultures and creeds, but I nevertheless suspect that the Domans will struggle to adapt.","0","0"
591184,0,2,0,0,766,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I wonder what herbs and spices they use in Doma. Maybe there's something I could add to my special tonic...","0","0"
591185,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"So many youths these days fail to understand that it is incumbent on everyone to help those in need. That's why it's so wonderful when young men like Hoary Boulder rise to the occasion.","0","0"
591186,0,2,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"<huff> <puff> This little thing? It's nothing compared to what─nnngh─to what the Domans have endured!","0","0"
591187,0,1,0,0,765,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"As is the case with other distant lands, I have heard rumors of mysterious magicks and martial arts. I dare not lend credence to these tales, but I cannot help but hope that some are true.","0","0"
591188,0,2,0,0,766,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Alphinaud was right. These are grave tidings indeed.","0","0"
591189,0,0,1,0,0,755,0,1,1,1,0,0,0,0,0,0,False,False,False,"Her soft features belie a strong will and quick wit. Aye, this Doman maiden would be─","...<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>, I think we may need to have a chat about your habit of sneaking up on people.","0"
591190,0,2,0,0,933,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I-I was merely resting my eyes as I...as I contemplated the plight of the Domans!","0","0"
591191,0,2,0,0,766,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Hmmm... Many of these adventurers are skilled artisans as well. Mayhap it would be more efficient to contract their services.","0","0"
591192,0,2,0,0,950,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I know what you're about to ask, and my answer is final! We can spare naught else. Inspect the manifests yourself if you yet harbor doubts.","0","0"
591193,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"You haven't come across a crate from Wineport, have you? No? Well, let me know if you do.","0","0"
591194,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The more people we take in, the more problems we'll see.","0","0"
591195,0,1,0,0,765,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"There is much I would know of these Domans, but how best to broach the subject? Busy as they are, I doubt they are willing to indulge my curiosity...","0","0"
591196,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I am amazed that none here knew of the war of succession until we arrived. Have you truly heard naught of what has transpired?","0","0"
591197,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Mayhap I worry overmuch. With so many able-bodied adventurers about, what beasts could pose a threat?","0","0"
591198,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I dared not give myself to hope in full, but for the first time in many moons, I am willing to do so.","0","0"
591199,0,0,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The Garlean Empire is but one of many threats to Eorzea. With the imperial court divided by internal strife, however, we may turn our attention towards other matters of concern.","0","0"
591200,0,2,0,0,766,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Y'shtola has been rather long away on her investigation. Barring any unexpected delays, I daresay she will report back any moment now.","0","0"
591201,0,2,0,0,708,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The population of Revenant's Toll has fairly doubled overnight! At this rate, it'll grow into an honest–to–gods city before we know it!","0","0"
591202,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"While I am not averse to expanding our membership, the fact is it renders us more vulnerable to infiltration. We must needs tighten our vigil.","0","0"
591203,0,2,0,0,933,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The Adventurers' Guild will oversee the delegation of tasks to our Doman friends. I shall request that this information be shared with the Scions.","0","0"
591204,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I should scarce be surprised that Eorzea has myriad problems of its own to overcome. Nonetheless, it is heartening to know that the realm lies not beneath the Empire's shadow.","0","0"
591205,0,1,0,0,765,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The people of Eorzea hold independence sacred, and will fight to the last to preserve it. To we who have suffered under imperial oppression, this land is a bastion of hope.","0","0"
591206,0,1,0,0,765,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I am thankful that we have found a place of respite. Yet knowing Lady Yugiri, she is doubtless already making provisions for our next move.","0","0"
591207,0,1,0,0,765,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"This Leviathan business has everyone all wound up, but I say it's times like this that we need to get <Emphasis>un</Emphasis>wound.","0","0"
591208,0,0,0,0,950,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"If you are to hold the fort during missions, you must be no less than fully prepared. See that you dedicate every spare moment to your training.","0","0"
591209,0,1,0,0,765,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Even though Thancred will be watching out for her, I cannot help but fear for Lady Minfilia...","0","0"
591210,0,1,0,0,765,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"As her mother, I am ever concerned for Minfilia's safety, but she is her own woman now. If she would venture into the midst of danger, I will not bar her way.","0","0"
591211,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"<pant> Must impress...Lady Yda! Yaaarrrgh!","0","0"
591212,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"<pant> <pant> Pain is but weakness leaving the body...","0","0"
591213,0,2,0,0,0,766,0,1,1,1,0,0,0,0,0,0,False,False,False,"I can scarce believe that the Isle of Val is gone. I fear the worst for the Students of Baldesion.","0","0"
591214,0,0,0,0,755,755,0,1,1,1,0,0,0,0,0,0,False,False,False,"Some fifteen years ago, a mission─hic─took me to Ul'dah. 'Twas then that I first chanced to gaze upon your beauty.","I was utterly transfixed. I dared not blink, lest I─hic─deprive myself of even a split second of your radiance.","0"
591215,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Don't mind Papalymo─he's making a fuss over nothing as usual.","Yozan's sense of balance is <Emphasis>amazing</Emphasis> for a boy his age. I wonder how he got so good.","0"
591216,0,0,0,0,768,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"What in the seven hells are you doing up there? Get down here before you fall and break your neck!","0","0"
591217,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"History is our friend, young one. The answers to the problems of the present are oft to be found within the past. We need but seek them out.","0","0"
591218,0,0,2,0,755,933,0,1,1,1,0,0,0,0,0,0,False,False,False,"On behalf of the Scions, I bid you welcome to the Rising Stones! With your cooperation, we hope to grow rich and transform this place into the Piling Gold! Tee hee!","Oh, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>! Forgive me, but I must see to the Domans' needs.","0"
591219,0,0,0,0,685,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"You do flatter me, dear. And I do believe you have had a bit too much to drink.","0","0"
591220,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Some of the Domans wanted to learn how to fight, and it's fallen to me to oversee their training. First, I need to find suitable equipment for everyone...","0","0"
591221,0,0,0,0,765,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"An adventurer bends not to authority, but lives and acts according to his own beliefs. He is the master of his own destiny.","0","0"
591222,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The Rising Stones... What a peculiar name for a sanctuary...","0","0"
591223,0,1,0,0,765,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"In my native land, there exist individuals not unlike these “adventurers.” Yet without a master to serve, how does one know the path that one must walk?","0","0"
591224,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I have been tasked with helping out in the kitchen. Once I have grown accustomed to my duties, I hope to treat our hosts to traditional Doman cuisine.","0","0"
591225,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"You think this is impressive? In Doma, we train to run in the treetops!","0","0"
591226,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"What if you wanted to solve a problem that's already happened? Like the Garleans destroying Doma?","0","0"
591227,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Curious about our investigation's progress, are you? I'm afraid I have naught to share.","Y'shtola and I have our suspicions, of course, but we think it best to confirm them before delivering our report.","0"
591228,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"You needn't concern yourself with affairs here, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>. I am more than capable of overseeing preparations for the remaining caravans.","Should other Doman vessels arrive, I will inform the Antecedent at once.","0"
591229,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The area has been altered beyond recognition. 'Tis sad indeed when the places of your past may only be visited in memory.","0","0"
591230,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Of late, this area has played host to many a bloody skirmish between Lominsan and Sahagin forces.","0","0"
591231,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"A soldier of the Maelstrom has kindly furnished me with information on the enemy. Armed with this knowledge, I promise you that my presence will count for something.","0","0"
591232,0,2,0,0,0,737,0,1,1,1,0,0,0,0,0,0,False,False,False,"This land seems peaceful; its inhabitants kind. Mayhap they will accept us once we prove ourselves capable.","But how long will it take for our weakest to regain the strength to stand, much less to till the soil?","0"
591233,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Ugh. I can smell their stench on the wind even here.","0","0"
591234,0,2,0,0,950,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Everything's so different! The buildings, the people─ Even the <Emphasis>smells</Emphasis> are different!","0","0"
591235,0,2,0,0,724,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Ahhh, it's been too long─too godsdamned long since I've traveled 'cross Eorzea! I can't wait to take to the road again!","0","0"
591236,0,2,0,0,726,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Though we cannot command the sea itself, it is the Maelstrom's charge to ensure safe passage for all who sail upon it. Come hells and high water, we will perform our duty! ","0","0"
591237,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Even with the diversions, the path to the aetheryte is bound to be fraught with danger. Pray be on constant guard, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>.","0","0"
591238,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Once everything has been set in motion, I, too, shall make my way to the aetheryte. As previously agreed, Lady Minfilia will be with me.","0","0"
591239,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The summoning ritual is taking place at the beastman aetheryte deep within. Thither we must go.","Obstructing our way is a multitude of checkpoints. It would be well advised to dispatch as many enemies as possible along the way, that we might avoid later interference.","Let us take separate routes and merge before the aetheryte, the better to confuse the enemy sentinels."
591240,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Jijiroon out dealing with dealers every day. Jijiroon talking talk with Memeroon every day, too, and smiling smiles just like old times!","0","0"
591241,0,2,0,0,766,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Had only we arrived but a moment earlier... But there is no time to brood over what might have been. Leviathan is returned, and we must needs find a way to deal with him.","0","0"
591242,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Though the mission ended in failure, I take solace in the knowledge that Minfilia is unharmed.","0","0"
591243,0,2,0,0,766,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"If we meet Leviathan on the open sea, we put ourselves at the primal's mercy. We must think of a way to face him on equal terms.","0","0"
591244,0,2,0,0,764,756,0,1,1,1,0,0,0,0,0,0,False,False,False,"The gods of this realm are vengeful beings.","'Tis of little wonder the Garleans fear their kind so.","0"
591245,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I am always glad to see the professor, but preparing something to present at his symposiums takes time.","Oh well, no rest for the greatest of the greatest.","0"
591246,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Hm? An <Emphasis>honorary</Emphasis> pupil, you say? I don't remember having any of those.","Ahaha, I jest, I jest! Who could forget you, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>? In fact, I have a lesson just for you on my latest theory─ What? Oh, well, if you're busy, I suppose it can wait.","0"
591247,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Based upon the professor's laws of aspect conversion, deducing the boundary conditions for aspect-change within corrupted crystals is but a matter of finding the coefficients─","Oh! I beg your pardon, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>─I did not mean to ignore you. Devising this theorem requires all my concentration─and even then, I worry about completing it in time for the next symposium...","0"
591248,0,2,0,0,708,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"<If(LessThan(PlayerParameter(11),12))><If(LessThan(PlayerParameter(11),4))>Good evening<Else/>Good morning</If><Else/><If(LessThan(PlayerParameter(11),17))>Good day to you<Else/>Good evening</If></If>, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>. How fare you in the egg hunt? I can only imagine how many eggs you've collected thus far.","There is much and more to celebrate this Hatching-tide, and I pray you have found respite enough to enjoy the festivities to their fullest. You have more than earned it for the deeds you have done.","0"
591249,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Hello there, friend. You look like you could use a distraction; something to take your mind off the perils of day-to-day adventuring.","Perhaps you would be interested in trying your hand at this year's Hatching-tide egg hunt? The rewards are quite splendid, and in abundance.","0"
591250,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"<If(LessThan(PlayerParameter(11),12))><If(LessThan(PlayerParameter(11),4))> Good evening<Else/>Good morning</If><Else/><If(LessThan(PlayerParameter(11),17))>Good day to you<Else/> Good evening</If></If>, friend. I say, have you tried your hand at this year's Hatching-tide egg hunt?","The prizes to be won are generous, to say the least, and I guarantee you will not regret participating. Would that I had time to partake of the revelry myself.","0"
591251,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The Wells are a blessing from Nophica Herself. So show some respect and dispose of your refuse elsewhere.","0","0"
591252,0,2,0,0,764,766,756,1,1,1,0,0,0,0,0,0,False,False,False,"Lady Durilda is taking the loss of the Treaty-Blade rather well, wouldn't you say? One moment she's utterly inconsolable, the next she's laughing like a child!","The thief is still out there, too─plotting his next crime, mocking the authorities all the while...","Frankly, I couldn't have asked for a better story! Here's hoping that the next chapter is just as entertaining, if not more so."
591253,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Gimme an elixir!","0","0"
591254,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"This ferry is bound for the Lavender Beds. Will you be traveling with us?","0","0"
591255,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"This ferry can either take you to another ward, or to Gridania. Are you coming aboard?","0","0"
591256,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"This ferry is bound for Mist. Will you be traveling with us?","0","0"
591257,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"This ferry can either take you to another ward, or to Limsa Lominsa. Are you coming aboard?","0","0"
591258,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Do you seek passage to the Goblet? If so, I will show you the way.","0","0"
591259,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Do you seek passage to another ward, or to Ul'dah? If so, I will show you the way.","0","0"
591260,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"My apologies for the inconvenience, but this ferry is presently out of service.","0","0"
591261,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"My apologies for the inconvenience, but this ferry is presently out of service.","0","0"
591262,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"My apologies for the inconvenience, but this ferry is presently out of service.","0","0"
591263,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"My apologies for the inconvenience, but this ferry is presently out of service.","0","0"
591264,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"My apologies for the inconvenience, but I cannot assist you at present.","0","0"
591265,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"My apologies for the inconvenience, but I cannot assist you at present.","0","0"
591266,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"We're always on the lookout for new talent, what with the old talent getting mauled and killed. Proper training at a place such as this, now, that helps.","0","0"
591267,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Two chum pails full already! How much more do you have in there?","0","0"
591268,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The fish aren't biting in these parts, least not like they used to. World changes on you, you've got to change with it.","0","0"
591269,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"You should never stray too far from your roots, <If(PlayerParameter(4))>sister<Else/>brother</If> adventurer, no matter how far you rise! Remember: no one can spell “success” without “U”!","0","0"
591270,0,2,0,0,944,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Got any grub─feed, fare, grub? Thinking up good excuses to shirk my duties is hard work, yes, and hard work makes Bo Zu a hungry kobold.","0","0"
591271,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The 789th is known for sloth and sluggardy, yes. But Bo Gu is different─unique, distinctive, different.","The others are incapable of work. Bo Gu could work, but chooses not to. See? Not the same. No, no, not at all.","0"
591272,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Lazy? I resent that remark─object, reject, resent.","Bo Bu simply believes that the measure of a kobold is not the number of shiny rocks in his pocket, but in his courage. Yes, courage and conviction!","Y-You don't think Zo Ga heard me just now, do you? No, no? Phew..."
591273,0,2,0,0,757,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"An overdweller? My boss Zo Ga doesn't take kindly to strangers sneaking around his personal property, nuh-uh, nuh-uh.","Yunz'll want to leave quickly, before we have an accident─a mishap, a misfortune, an <Emphasis>accident</Emphasis>, that sort of thing.","0"
591274,0,2,0,0,766,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The 789th might not look like much, but we still manage to <Emphasis>acquire</Emphasis> some enticing trinkets from time to time.","We could sell them to you─yes, yes, we could─but what have you done for us? Hmm?","0"
591275,0,2,0,0,726,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"This is Maelstrom Command. If you're expectin' an 'and-held tour of the facilities, ye'd best look elsewhere.","0","0"
591276,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Pshhh... Though my ssscales have yet to harden, the clutchfather has entrusssted me with sssafeguarding the nursssery from intruders. Would that I could protect my ssspawnbrothers from their own foolishness.","0","0"
591277,0,2,0,0,763,757,0,1,1,1,0,0,0,0,0,0,False,False,False,"When you shhhorewalkers shhhink under the water, you die if you breathe in the shhhea. Shhheems very...inconvenient.","No fins, no shhhcales, and your bodies are covered in hair. I do not undershhhtand how you manage to shhhwim at all. Pshhh...","0"
591278,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Pshhh... Clutchfather Novv is both shhhtrong and wise. Under his firm counshhhel, my clutchmates and I will become lords of the shhhea!","0","0"
591279,0,2,0,0,933,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"What do you ssseek, finless one? I have wonders gathered from the far reaches of the world's oceans. With the clutchfather's permission, they are yours...for a price.","0","0"
591280,0,2,0,0,763,757,0,1,1,1,0,0,0,0,0,0,False,False,False,"Clutchfather Novv named me ssseabeast tamer, and massster of the elbssst.","The creatures I raise fear neither ssstorm nor maelssstrom. And I ssspeak not of your finless sssoldiers.","0"
591281,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Hunger's not the best sauce, by the onion, but hard work! And none work harder than adventurers, I say.","0","0"
591282,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"An adventurer is no mere swinger of swords. We are rolling stones, to be sure, and our destiny is to be worn smooth and even─skilled in crafting and gathering, as well as fighting.","0","0"
591283,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Beyond this great portal is a ruined city of white mages. Greatly did it prosper in the Fifth Astral Era, before it met its doom. And now, the Calamity has sapped its earth aspect.","A place of madness and horror, choked by poisonous spores and haunted by demons─none shall cross this threshold!","...Unless, of course, they have the proper paperwork."
591284,0,2,0,0,757,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Dig, dig, and dig we do, but for nothing. No, to no avail.","So these days, we do less digging and more sleeping. Suits me just fine. Yes, yes it does.","0"
591285,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Pshhh... I am Novv, clutchfather of this nursssery─all the ssspawnlings you sssee here are my children. Other Sssahagin may desire war with the finless ones, but I wishhh only to raise my clutch in peace.","0","0"
591286,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I've only recently joined the Maelstrom, but <Emphasis>already</Emphasis> I'm stationed within a stone's throw of an imperial castrum. I believe this is called “drawing the short straw”...","0","0"
591287,0,0,0,0,720,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Aye, it's 'igh time someone taught these scurvy milksops to stand up for themselves, and that someone might as well be me!","0","0"
591288,0,1,0,0,933,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I'm a personal assistant of Master Wiscard hisself. Don't know the big man? Then, all the 'stounding wares I have─you don't know these either. Farewell!","0","0"
591289,0,1,0,0,738,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"You know Master Wiscard? Why didn't you say so! What can I get you?","0","0"
591290,0,1,0,0,757,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Don't know ye, don't care to. Best be on yer way, 'fore me hammer finds yer backside.","0","0"
591291,0,1,0,0,756,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Hm, Guiding Star thinks yer good enough? I hope he's right, or we're all goin' to be sorry...","0","0"
591292,0,1,0,0,0,757,0,1,1,1,0,0,0,0,0,0,False,False,False,"Do ye know how many would-be marauders we've had knockin' on our door since ye felled that big, blasted aurochs? Seems all manner o' folk're lookin' to protect their loved ones by takin' up the axe.","0","0"
591293,0,1,0,0,756,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I'm proud to have had a part in yer trainin', <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>. Ye've become one damn fine marauder, an' the example I point to when one o' me novices ain't swingin' as hard as <If(PlayerParameter(4))>she<Else/>he</If> should!","0","0"
591294,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Ah, the <Emphasis>honorary</Emphasis> student. Have you any new findings?","None at all, eh? Well, never fear─my thesis will make up for your lack of progress, and prove I am the greatest of the professor's students!","0"
591295,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The irrepressible <Highlight>ObjectParameter(1)</Highlight>! Come to spar with the new recruits? By all means, grant them the boon of your wisdom!","Do be sure to pay your respects to the First Sword before leaving as well.","0"
591296,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"In case you weren't aware, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>, you have become something of a legend among our members.","Oh, but it's true─your guildmates all speak of you in reverent tones. Your mere presence here serves to stoke their fighting spirit.","0"
591297,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Ah, always a pleasure, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>. Your deeds of late have brought much honor and recognition to the guild. We can all learn from your example. Aye, especially a certain <Emphasis>individual in a position of authority</Emphasis> who shall remain unnamed.","0","0"
591298,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Hello there, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>! I trust you've been keeping up your training? Whenever you need a sparring partner, you need but ask!","0","0"
591299,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Welcome home, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>. We missed you in your absence.","Mayhap you could favor us with a tale or two of your latest adventures? It would do much to motivate the young ones, I should think.","0"
591300,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Just once I'd like to pass a day without being lectured on my form...","But like it or not, I'm stuck with that bloody Wildwood. You can pick your friends, but not your family, you know? ","0"
591301,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I pray you do not take excessive pride in your achievements. Accomplished though you may be, your archery is far from perfect.","Alas, Leih's training demands my undivided attention. You will have to wait your turn, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>.","0"
591302,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"You've built quite a reputation, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>. Our initiates whisper your name in awe and reverence, as befits your status as an avatar of devastation. Of course, <Emphasis>I</Emphasis> always knew that the fates had chosen you for greatness.","0","0"
591303,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>! How fare you in your feats of fiery fulmination?","0","0"
591304,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Hm? Judge me by my stature, do you? You'll not be so dismissive once I bind your feet in ice and scorch off your eyebrows with─ Oh, it's you, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>. Fine day for a spot of thaumaturgy, is it not?","0","0"
591305,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Aha! I saw you coming this time! Thanks to you and your bold style of magery, I've learned to become more aware of my surroundings. Why, these days I'm rarely ever startled enough to accidentally incinerate aspiring initiates!","0","0"
591306,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Your powers have grown considerably, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>. But should your arcane conflagrations ever fail you, remember my last line of defense: unabashed sobbing. ","0","0"
591307,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Stillglade Fane welcomes your return, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>. There are many initiates among our ranks who strive to emulate the harmonious balance you have achieved with both nature and the elementals.","0","0"
591308,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Pray close your eyes and quiet your mind. You have saved Sylphie from her path of self-destruction, and the elementals would tell you of their joy.","0","0"
