key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
1917,"Briny Veil","",705,4,0,0,2920,1875,0,-1,0,50,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1918,"Career","",705,3,0,0,3069,3072,0,-1,0,100,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,10,0,2,7,0,0,0,0,0,False,False,0,False,False,True,True,True,True,False,False,True
1919,"Glider Ram","",705,3,0,0,3078,1875,0,-1,0,25,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,180,0,3,7,0,0,0,0,0,False,False,0,False,False,True,True,True,True,False,False,True
1920,"Goblin Rush","",705,3,0,0,3074,1875,0,-1,0,6,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,10,0,1,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1921,"Bomb Toss","",705,3,130,109,3075,3080,0,-1,0,25,False,False,False,False,False,False,True,False,False,0,True,True,2,6,0,True,0,0,0,0,0,False,30,60,0,5,1,0,0,0,0,0,False,False,1,False,False,False,True,True,True,False,False,True
1922,"Sniper Shot","",705,3,132,109,3076,1875,0,-1,0,25,False,False,False,True,False,False,False,False,False,0,True,False,1,0,0,True,0,0,0,0,0,False,13,120,0,2,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1923,"Burst","",705,3,0,0,3091,3092,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,4,50,3,True,0,0,0,0,0,False,25,10,0,5,1,0,0,0,0,0,False,False,2,False,False,False,False,False,True,False,False,True
1924,"Needle Burst","",705,3,0,0,3070,3073,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,True,2,50,0,True,0,0,0,0,0,False,0,100,0,2,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1925,"","",705,0,0,0,3071,1875,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,10,0,0,0,0,0,0,0,0,False,False,0,False,False,False,False,False,False,False,False,True
1926,"Barrel Toss","",705,0,0,0,3077,3081,0,-1,0,100,False,False,False,False,False,False,True,False,False,0,False,False,2,1,0,False,0,0,0,0,0,False,0,10,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1927,"Ceruleum Explosion","",705,3,0,0,3093,3094,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,2,8,0,True,0,0,0,0,0,False,0,10,0,5,1,0,0,0,0,0,False,False,0,False,False,False,False,False,True,False,False,True
1928,"Scramble","",705,0,0,0,3082,1875,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,10,0,0,0,0,0,0,0,0,False,False,0,False,False,False,False,False,True,False,False,True
1929,"Glider Ram","",705,3,0,0,3079,1875,0,-1,0,3,True,False,False,False,False,False,False,False,False,0,False,False,2,2,0,True,0,0,0,0,0,False,0,10,0,3,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1930,"attack","",705,1,0,0,3083,3089,0,-1,0,6,True,False,False,False,False,False,False,False,False,0,True,True,4,6,5,True,0,0,0,0,0,False,0,10,0,2,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1931,"Flamethrower","",705,3,130,109,3084,3090,0,-1,0,6,True,False,False,False,False,False,False,False,False,0,True,False,3,8,0,True,0,0,0,0,0,False,0,10,0,5,1,0,0,0,0,0,False,False,5,False,False,False,True,True,True,False,False,True
1932,"Bombardment","",705,3,130,109,3119,1875,0,-1,0,100,False,False,False,False,False,False,True,False,False,0,False,False,2,5,0,True,0,0,0,0,0,False,25,10,0,5,1,0,0,0,0,0,False,False,1,False,False,False,True,True,True,False,False,True
1933,"Carpet Bomb","",705,0,0,0,3087,1875,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,10,0,0,0,0,0,0,0,0,False,False,0,False,False,False,False,False,True,False,False,True
1934,"Giant Bomb","",705,0,0,0,3088,1875,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,10,0,0,0,0,0,0,0,0,False,False,0,False,False,False,False,False,True,False,False,True
1935,"Burst","",705,3,0,0,3121,3122,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,2,12,0,True,0,0,0,0,0,False,10,10,0,5,1,0,0,0,0,0,False,False,1,False,False,False,False,False,True,False,False,True
1936,"Big Burst","",705,3,0,0,3096,3098,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,True,2,50,0,True,2,0,0,0,0,False,0,10,0,5,1,0,0,0,0,0,False,False,0,False,False,False,False,False,True,False,False,True
1937,"","",705,0,0,0,1378,3115,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,6,50,0,True,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1938,"","",705,0,0,0,1378,3115,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,6,50,0,True,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1939,"Cermet Drill","",705,3,0,0,1262,2023,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,4,6,5,True,0,0,0,0,0,False,0,30,0,2,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1940,"Drill Cannons","",705,3,130,109,1261,1875,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,4,30,5,True,0,0,0,0,0,False,20,50,0,2,7,0,0,0,0,0,False,False,2,False,False,False,True,True,True,False,False,True
1941,"Overcharge","",705,3,130,109,1263,2024,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,3,8,0,True,0,0,0,0,0,False,20,30,0,5,5,0,0,0,0,0,False,False,5,False,False,False,True,True,True,False,False,True
1942,"Hit and Run","",705,3,0,0,1222,1875,0,-1,0,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,3,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1943,"Bloody Caress","",705,3,0,0,2835,2836,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,False,3,8,0,True,0,0,0,0,0,False,0,0,0,3,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1944,"Thorn Whip","",705,3,0,0,3107,1875,0,-1,0,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,2,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1945,"Floral Trap","",705,3,0,0,2839,2840,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,False,6,45,0,True,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1946,"Devour","",705,3,0,0,2841,2842,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,False,6,8,0,True,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1947,"Spit","",705,3,130,109,2843,2844,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,5,60,0,True,0,0,0,0,0,False,30,0,0,5,6,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1948,"Viscid Emission","",705,3,130,109,2845,1875,0,-1,0,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1949,"Blighted Bouquet","",705,3,130,109,2846,3105,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,6,100,0,True,0,0,0,0,0,False,40,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1950,"Leafstorm","",705,3,130,109,2847,2848,0,-1,0,100,False,False,False,False,False,False,True,False,False,0,False,False,2,50,0,True,0,0,0,0,0,False,30,0,0,1,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1951,"Leafstorm","",705,3,0,0,2893,2894,0,-1,0,100,False,False,False,False,False,False,True,False,False,0,False,False,2,50,0,True,0,0,0,0,0,False,0,0,0,1,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1952,"Swarm","",705,3,130,109,2849,1875,0,-1,0,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,30,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1953,"Acid Rain","",705,3,130,109,2896,2897,0,-1,0,100,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,25,0,0,5,7,0,0,0,0,0,False,False,1,False,False,False,False,True,True,False,False,True
1954,"Rotten Stench","",705,3,0,0,2851,2852,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,6,45,12,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1955,"Sharp Sting","",705,3,130,109,1519,1875,0,-1,0,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,2,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1956,"Terminal Sting","",705,3,0,0,-1,1875,0,-1,0,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,2,0,0,0,0,False,0,0,0,2,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1957,"Acid Spray","",705,3,0,0,2853,1875,0,-1,0,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,2,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1958,"Acid Cloud","",705,3,0,0,2898,2899,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,2,100,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1959,"Acid Ooze","",705,3,0,0,2854,2855,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,5,60,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1960,"Tail Slap","",705,0,0,0,2857,2858,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,False,3,10,0,True,0,0,0,0,0,False,0,0,0,3,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1961,"Red Lotus Blade","",705,0,0,0,2859,2860,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,False,3,6,0,True,0,0,0,0,0,False,0,0,0,1,1,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1962,"Circle of Flames","",705,0,0,0,2861,2862,0,-1,0,100,False,False,False,True,False,False,False,False,False,0,False,False,2,5,0,True,0,0,0,0,0,False,0,0,0,5,1,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1963,"Circle Blade","",705,0,130,109,2863,2864,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,5,6,0,True,0,0,0,0,0,False,25,0,0,1,7,0,0,0,0,0,False,False,1,False,False,False,True,True,True,False,False,True
1964,"Cursed Voice","",705,0,130,109,2865,2866,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,6,100,0,True,0,0,0,0,0,False,20,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1965,"Petrifying Voice","",705,0,0,0,2901,2902,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,6,25,0,True,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,False,True,True,False,True
1966,"Hysteric Smash","",705,0,0,0,2867,1875,0,-1,0,80,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,3,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1967,"Cursed Shriek","",705,0,130,109,2868,2869,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,6,100,0,True,0,0,0,0,0,False,20,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1968,"Petrifying Shriek","",705,0,0,0,2903,2904,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,6,100,0,True,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,False,True,True,False,True
1969,"Petrifaction","",705,0,130,109,3061,3062,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,6,60,0,True,0,0,0,0,0,False,30,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1970,"Venomous Tail","",705,0,130,109,2873,2989,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,6,100,0,True,0,0,0,0,0,False,30,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1971,"Venomous Tail","",705,0,0,0,2905,2906,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,5,60,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1972,"Tail Slap","",705,0,0,0,2857,2858,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,False,3,10,0,True,0,0,0,0,0,False,0,0,0,3,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1973,"Circle Blade","",705,0,130,109,2870,2871,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,5,6,0,True,0,0,0,0,0,False,25,0,0,1,7,0,0,0,0,0,False,False,1,False,False,False,True,True,True,False,False,True
1974,"Bravery","",705,0,0,0,2872,1875,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1975,"Shot","",705,0,0,0,2874,1875,0,-1,0,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,2,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1976,"Aimed Shot","",705,0,0,0,2875,1875,0,-1,0,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,2,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1977,"Arrow Deluge","",705,0,0,0,2876,2877,0,-1,0,100,False,False,False,True,False,False,False,False,False,0,False,False,2,5,0,True,0,0,0,0,0,False,0,0,0,2,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1978,"Dark Sphere","",705,0,0,0,2879,1875,0,-1,0,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1979,"Petrifaction","",705,0,130,109,3061,3062,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,6,60,0,True,0,0,0,0,0,False,30,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1980,"Terror Sphere","",705,0,130,109,2880,1875,0,-1,0,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,20,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1981,"Discipline","",705,0,0,0,2947,2948,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1982,"Discipline","",705,0,0,0,2949,2950,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,2,14,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1983,"Discipline","",705,0,0,0,2951,2952,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,2,22,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1984,"Attack","",705,1,0,0,-1,1875,0,-1,0,5,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,3,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1985,"Attack","",705,1,0,0,2991,3000,0,-1,0,100,False,False,False,True,False,False,False,False,False,0,False,False,2,2,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1986,"Diffusion Ray","",705,0,0,0,2992,3001,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,3,30,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1987,"Brainjack","",705,0,130,109,2993,1875,0,-1,0,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,30,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1988,"Allagan Field","",705,0,130,109,2994,3002,0,-1,0,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,30,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1989,"Critical Surge","",705,0,0,0,3007,3008,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,6,80,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1990,"Gaseous Bomb","",705,0,0,0,2995,3003,0,-1,0,100,False,False,False,True,False,False,False,False,False,0,False,False,2,5,0,True,0,0,0,0,0,False,0,0,0,5,1,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1991,"Homing Missile","",705,0,0,0,2996,3004,0,-1,0,100,False,False,False,True,False,False,False,False,False,0,False,False,2,8,0,True,0,0,0,0,0,False,0,0,0,1,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1992,"Atomic Ray","",705,0,130,109,2990,2999,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,6,45,0,True,0,0,0,0,0,False,30,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1993,"Inertia Stream","",705,0,0,0,2997,3005,0,-1,0,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1994,"Ballistic Missile","",705,0,130,109,2998,3006,0,-1,0,100,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,30,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1995,"Ballistic Missile","",705,0,0,0,2953,2954,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,6,1,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1996,"Ballistic Missile","",705,0,0,0,2955,2956,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,6,2,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1997,"Ballistic Missile","",705,0,0,0,2957,2958,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,6,4,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1998,"Life Drain","",705,0,0,0,2907,2908,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,6,10,0,True,0,0,0,0,0,False,0,30,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
1999,"Defensive Reaction","",705,0,0,0,2909,2910,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,6,60,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
2000,"Disruption Wave","",705,0,0,0,2911,2912,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,2,60,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
2001,"Triggered Landmine","",705,0,0,0,2915,2916,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,2,8,0,True,0,0,0,0,0,False,0,0,0,5,5,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
2002,"Landmine Auto-detonation","",705,0,0,0,2917,2918,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,6,60,0,True,0,0,0,0,0,False,0,0,0,5,5,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
2003,"Rotoswipe","",705,0,0,0,2325,2330,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,True,3,8,0,True,0,0,0,0,0,False,0,80,0,3,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
2004,"Flamethrower","",705,0,0,0,2288,2304,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,3,6,0,True,0,0,0,0,0,False,0,50,0,5,1,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
2005,"Ravensclaw","",705,0,0,0,2751,2752,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,3,12,0,True,0,0,0,0,0,False,0,0,0,1,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
2006,"Ravensbeak","",705,0,130,109,2753,2754,0,-1,0,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,30,0,0,2,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
2007,"Raven's Ascent","",705,0,0,0,2755,2756,0,-1,0,100,False,False,False,True,False,False,False,False,False,0,False,False,2,5,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
2008,"Iron Chariot","",705,0,130,109,2757,2758,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,5,6,0,True,0,0,0,0,0,False,25,0,0,1,7,0,0,0,0,0,False,False,1,False,False,False,True,True,True,False,False,True
2009,"Iron Chariot","",705,0,130,109,2757,2758,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,5,6,0,True,0,0,0,0,0,False,25,0,0,1,7,0,0,0,0,0,False,False,1,False,False,False,True,True,True,False,False,True
2010,"Lunar Dynamo","",705,0,130,109,2759,2760,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,5,20,0,True,0,0,0,0,0,False,25,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
2011,"Lunar Dynamo","",705,0,130,109,2759,2760,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,5,20,0,True,0,0,0,0,0,False,25,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
2012,"Dalamud Dive","",705,0,0,0,2765,2766,0,-1,0,100,False,False,False,True,False,False,True,False,False,0,False,False,2,5,0,True,0,0,0,0,0,False,0,0,0,2,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
2013,"Raven Dive","",705,0,0,0,2767,2768,0,-1,0,100,False,False,False,True,False,False,True,False,False,0,False,True,2,3,0,True,0,0,0,0,0,False,0,0,0,2,7,0,0,0,0,0,False,False,0,False,False,True,True,True,True,False,False,True
2014,"Meteor Stream","",705,0,0,0,2769,2770,0,-1,0,100,False,False,False,True,False,False,True,False,False,0,False,False,2,4,0,True,0,0,0,0,0,False,0,0,0,2,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
2015,"Thermionic Beam","",705,0,0,0,2789,2790,0,-1,0,100,False,False,False,True,False,False,True,False,False,0,False,False,2,4,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
2016,"Super Nova","",705,0,0,0,2761,2762,0,-1,0,100,False,False,False,True,False,False,True,False,False,0,False,False,2,5,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
2017,"Universal Gravitation","",705,0,0,0,2763,2764,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,2,5,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
2018,"Binding Coil","",705,0,0,0,3059,1875,0,-1,0,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
2019,"Asphyxiation","",705,0,0,0,2791,3118,0,-1,0,100,True,False,False,False,False,False,False,False,False,0,False,False,6,0,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
2020,"Heavensfall","",705,0,0,0,2792,2793,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,6,50,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
2021,"Thermionic Burst","",705,0,0,0,2794,2795,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,3,24,0,True,0,0,0,0,0,False,30,0,0,5,7,0,0,0,0,0,False,False,45,False,False,False,True,True,True,False,False,True
2022,"Bahamut's Favor","",705,0,130,109,2988,1875,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,30,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
2023,"Megaflare","",705,0,0,0,2776,2777,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,2,100,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
2024,"Megaflare","",705,0,130,109,2776,2777,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,6,100,0,True,0,0,0,0,0,False,40,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
2025,"Meteor Impact","",705,0,0,0,2772,2773,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,2,100,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
2026,"Meteor Impact","",705,0,0,0,2772,2773,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,2,100,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
2027,"Meteor Impact","",705,0,0,0,2772,2773,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,2,100,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
2028,"Debris Burst","",705,0,0,0,2774,2775,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,False,False,6,100,0,True,2,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
