key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
407,4,33,2767,1,5280,1,5321,1,5335,1,0,0,0,0,0,0,0,0,0,0,3,4,2,2,0,0,True,100,100,100,0
408,4,33,4022,1,5282,1,5064,1,5336,1,0,0,0,0,0,0,0,0,0,0,3,4,2,2,0,0,True,100,100,100,0
409,4,33,1708,1,5282,1,5057,1,5321,1,0,0,0,0,0,0,0,0,0,0,3,4,2,2,0,0,True,100,100,100,0
410,4,33,3611,1,5282,2,5277,1,5093,1,0,0,0,0,0,0,0,0,0,0,3,4,2,2,0,0,True,100,100,100,0
411,4,34,4333,1,5282,1,5321,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,3,0,0,True,100,100,100,0
412,4,34,3613,1,5282,2,5277,1,5093,1,0,0,0,0,0,0,0,0,0,0,3,5,2,3,0,0,True,100,100,100,0
413,4,35,3844,1,5280,1,5327,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,-1,0,4,0,True,100,100,100,0
414,4,35,3841,1,5282,1,5058,1,5321,1,5510,1,0,0,0,0,0,0,0,0,3,5,2,3,0,0,True,100,100,100,0
415,4,35,3843,1,5282,1,5058,1,5321,1,5510,1,0,0,0,0,0,0,0,0,3,5,2,3,0,0,True,100,100,100,0
416,4,36,3616,1,5282,1,5058,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,3,0,0,True,100,100,100,0
417,4,36,4130,1,5282,1,5505,1,5461,2,0,0,0,0,0,0,0,0,0,0,3,5,2,3,0,0,True,100,100,100,0
418,4,37,3402,1,5282,2,5327,1,5058,1,0,0,0,0,0,0,0,0,0,0,3,5,2,3,0,0,True,100,100,100,0
419,4,37,3138,1,5282,1,5058,2,5277,1,0,0,0,0,0,0,0,0,0,0,3,5,2,3,0,0,True,100,100,100,0
420,4,37,2788,1,5099,1,5282,1,5277,1,5063,1,5180,1,0,0,0,0,0,0,3,5,2,3,0,0,True,100,100,100,0
421,4,38,5284,1,5306,1,5525,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,-1,0,0,0,False,50,100,50,0
422,4,38,3851,1,5284,1,5065,1,5321,1,5510,1,0,0,0,0,0,0,0,0,3,5,2,3,0,0,True,100,100,100,0
423,4,38,3853,1,5284,1,5065,1,5321,1,5510,1,0,0,0,0,0,0,0,0,3,5,2,3,0,0,True,100,100,100,0
424,4,38,3625,1,5284,2,5282,1,5093,1,0,0,0,0,0,0,0,0,0,0,3,5,2,3,0,0,True,100,100,100,0
425,4,39,3627,1,5284,2,5282,1,5093,1,0,0,0,0,0,0,0,0,0,0,3,6,2,3,0,0,True,100,100,100,0
426,4,39,3860,1,5282,1,5280,1,5327,1,5510,1,0,0,0,0,0,0,0,0,3,6,2,3,0,0,True,100,100,100,0
427,4,39,3165,1,5284,1,5282,1,5065,2,0,0,0,0,0,0,0,0,0,0,3,6,2,3,0,0,True,100,100,100,0
428,4,40,3639,1,5282,2,5058,1,5321,1,0,0,0,0,0,0,0,0,0,0,3,6,2,3,0,0,True,100,100,100,0
429,4,40,4039,1,5282,1,5284,1,5065,1,0,0,0,0,0,0,0,0,0,0,9,1,-1,0,4,0,True,100,100,100,0
430,4,40,4038,1,5282,2,5099,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,3,0,0,True,100,100,100,0
431,4,40,4044,1,5282,2,5327,1,5064,1,0,0,0,0,0,0,0,0,0,0,3,6,2,3,0,0,True,100,100,100,0
432,4,41,3416,1,5284,2,5065,1,5328,1,0,0,0,0,0,0,0,0,0,0,3,6,2,3,0,0,True,100,100,100,0
433,4,41,3426,1,5282,2,5328,2,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,3,0,0,True,100,100,100,0
434,4,41,4045,1,5282,1,5065,1,5321,1,0,0,0,0,0,0,0,0,0,0,3,6,2,3,0,0,True,100,100,100,0
435,4,42,3423,1,5282,2,5327,1,5064,1,0,0,0,0,0,0,0,0,0,0,3,6,2,3,0,0,True,100,100,100,0
436,4,42,3866,1,5282,1,5277,1,5321,1,5510,1,0,0,0,0,0,0,0,0,3,6,2,3,0,0,True,100,100,100,0
437,4,42,3871,1,5282,2,5327,1,5321,1,5510,1,0,0,0,0,0,0,0,0,3,6,2,3,0,0,True,100,100,100,0
438,4,43,3177,1,5282,3,5328,1,5064,1,0,0,0,0,0,0,0,0,0,0,3,7,2,3,0,0,True,100,100,100,0
439,4,44,5285,1,5310,1,5525,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,-1,0,0,0,False,50,100,50,0
440,4,44,2270,1,5285,1,5373,1,5099,1,5436,1,0,0,0,0,0,0,0,0,3,7,2,3,0,0,True,100,100,100,0
441,4,44,4049,1,5285,1,5066,1,5337,1,0,0,0,0,0,0,0,0,0,0,3,7,2,3,0,0,True,100,100,100,0
442,4,44,4360,1,5285,1,5322,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,3,0,0,True,100,100,100,0
443,4,44,3662,1,5282,1,5066,1,5201,1,0,0,0,0,0,0,0,0,0,0,3,7,2,3,0,0,True,100,100,100,0
444,4,44,3658,1,5282,1,5066,1,5199,1,0,0,0,0,0,0,0,0,0,0,3,7,2,3,0,0,True,100,100,100,0
445,4,44,3660,1,5282,1,5066,1,5200,1,0,0,0,0,0,0,0,0,0,0,3,7,2,3,0,0,True,100,100,100,0
446,4,44,3666,1,5282,1,5066,1,5203,1,0,0,0,0,0,0,0,0,0,0,3,7,2,3,0,0,True,100,100,100,0
447,4,44,3656,1,5282,1,5066,1,5198,1,0,0,0,0,0,0,0,0,0,0,3,7,2,3,0,0,True,100,100,100,0
448,4,44,3664,1,5282,1,5066,1,5202,1,0,0,0,0,0,0,0,0,0,0,3,7,2,3,0,0,True,100,100,100,0
449,4,45,3651,1,5285,2,5282,1,5094,1,0,0,0,0,0,0,0,0,0,0,3,7,2,4,0,0,True,100,100,100,0
450,4,45,3653,1,5285,2,5282,1,5094,1,0,0,0,0,0,0,0,0,0,0,3,7,2,4,0,0,True,100,100,100,0
451,4,45,1728,1,5058,1,5284,1,5322,1,0,0,0,0,0,0,0,0,0,0,3,7,2,4,0,0,True,100,100,100,0
452,4,45,4051,1,5285,1,5059,1,5371,1,5337,1,0,0,0,0,0,0,0,0,3,7,2,4,0,0,True,100,100,100,0
453,4,45,3447,1,5329,1,5285,2,5059,1,0,0,0,0,0,0,0,0,0,0,9,1,-1,0,4,0,True,100,100,100,0
454,4,46,3191,1,5059,2,5282,1,5285,1,0,0,0,0,0,0,0,0,0,0,3,7,2,4,0,0,True,100,100,100,0
455,4,46,4153,1,5285,1,5505,1,5462,2,0,0,0,0,0,0,0,0,0,0,3,7,2,4,0,0,True,100,100,100,0
456,4,47,3885,1,5510,1,5285,1,5282,1,5327,1,0,0,0,0,0,0,0,0,3,8,2,4,0,0,True,100,100,100,0
457,4,47,2862,1,5094,1,5285,2,5065,1,5181,1,0,0,0,0,0,0,0,0,3,8,2,4,0,0,True,100,100,100,0
458,4,47,3904,1,5282,2,5322,1,5510,1,0,0,0,0,0,0,0,0,0,0,3,8,2,4,0,0,True,100,100,100,0
459,4,47,3457,1,5285,2,5328,2,0,0,0,0,0,0,0,0,0,0,0,0,3,8,2,4,0,0,True,100,100,100,0
460,4,48,3668,1,5059,1,5285,2,5322,1,0,0,0,0,0,0,0,0,0,0,3,8,2,4,0,0,True,100,100,100,0
461,4,48,4056,1,5282,1,5285,1,5329,1,5064,1,0,0,0,0,0,0,0,0,3,8,2,4,0,0,True,100,100,100,0
462,4,48,3206,1,5282,1,5285,2,5329,1,5066,1,0,0,0,0,0,0,0,0,3,8,2,4,0,0,True,100,100,100,0
463,4,48,3909,1,5510,1,5285,2,5327,1,5322,1,0,0,0,0,0,0,0,0,3,8,2,4,0,0,True,100,100,100,0
464,5,1,5333,1,5341,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,-1,0,0,0,True,50,100,67,0
465,5,2,5324,1,5333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,-1,0,0,0,True,50,100,67,0
466,5,2,3515,1,5324,1,5333,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
467,5,2,3307,1,5324,1,5333,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
468,5,2,3308,1,5324,1,5333,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
469,5,3,2996,1,5324,2,5333,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
470,5,3,2629,1,5324,1,5333,1,5275,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
471,5,3,2997,1,5324,2,5333,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
472,5,3,3275,1,5324,2,5333,1,5275,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
473,5,4,2961,1,5324,3,5333,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
474,5,4,2630,1,5324,1,5333,1,5275,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
475,5,4,3276,1,5324,2,5275,1,5318,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
476,5,4,2958,1,5324,2,5333,1,5318,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
477,5,4,3274,1,5324,2,5333,1,5275,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
478,5,5,2959,1,5324,2,5333,1,5318,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
479,5,5,2960,1,5324,2,5333,1,5275,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
480,5,5,3311,1,5324,1,5333,1,5275,1,5318,1,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
481,5,5,3309,1,5324,3,5333,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
482,5,5,3312,1,5324,2,5333,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
483,5,5,2652,1,5324,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
484,5,5,3000,1,5324,4,5333,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
485,5,6,2999,1,5324,1,5333,1,5275,1,5318,1,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
486,5,6,2655,1,5324,2,5333,1,5351,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
487,5,6,3001,1,5324,2,5333,1,5062,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
488,5,6,3533,1,5324,2,5333,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
489,5,7,3010,1,5324,3,5333,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
490,5,7,3532,1,5324,2,5333,1,5341,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
491,5,7,3963,1,5324,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
492,5,8,3008,1,5324,2,5333,1,5341,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
493,5,8,3313,1,5324,2,5333,1,5275,1,5062,1,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
494,5,8,3314,1,5324,1,5333,1,5275,2,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
495,5,9,3014,1,5324,3,5333,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
496,5,9,3013,1,5324,1,5333,1,5275,1,5062,1,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
497,5,9,3317,1,5324,2,5333,1,5062,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
498,5,9,3315,1,5324,2,5275,1,5318,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
499,5,10,3318,1,5324,1,5333,1,5275,1,5318,1,5091,1,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
500,5,10,2661,1,5324,1,5333,1,5276,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
501,5,10,3015,1,5324,2,5333,1,5351,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
502,5,10,3316,1,5324,2,5333,1,5275,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
503,5,11,2658,1,5342,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
504,5,11,3539,1,5324,2,5276,1,5056,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
505,5,11,3538,1,5324,2,5333,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
506,5,12,5334,1,5343,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,-1,0,0,0,True,50,100,67,0
507,5,12,2663,1,5342,3,5540,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
508,5,12,3020,1,5324,1,5333,1,5275,1,5062,1,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
509,5,12,3019,1,5324,1,5333,1,5275,1,5062,1,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
510,5,12,3018,1,5324,3,5333,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0
511,5,13,5325,1,5334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,-1,0,0,0,True,50,100,67,0
512,5,13,2665,1,5325,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
513,5,13,3320,1,5325,2,5276,1,5318,1,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
514,5,13,2666,1,5342,3,5325,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
515,5,14,3321,1,5325,1,5334,1,5276,1,5319,1,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
516,5,14,3022,1,5325,1,5334,1,5276,2,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
517,5,14,3969,1,5325,3,5333,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
518,5,14,3024,1,5325,2,5324,2,5334,1,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
519,5,14,3324,1,5325,3,5334,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
520,5,14,3327,1,5325,2,5334,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
521,5,15,3322,1,5325,2,5334,1,5324,1,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
522,5,15,2670,1,5325,2,5334,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
523,5,15,3543,1,5325,1,5334,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
524,5,16,3023,1,5325,2,5334,1,5063,1,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
525,5,16,3325,1,5324,1,5334,1,5276,1,5319,1,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
526,5,16,2677,1,5325,1,5334,1,5276,1,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
527,5,16,3028,1,5325,2,5334,1,5276,1,5318,1,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
528,5,16,3974,1,5342,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
529,5,17,3332,1,5325,1,5334,1,5275,1,5318,1,5091,1,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
530,5,17,3036,1,5325,2,5334,1,5319,1,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
531,5,17,3038,1,5325,2,5334,1,5319,1,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
532,5,18,3041,1,5325,3,5334,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
533,5,18,3064,1,5325,1,5334,1,5276,1,5063,1,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
534,5,19,3039,1,5325,2,5334,1,5355,1,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
535,5,19,2699,1,5325,1,5334,1,5276,1,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
536,5,19,2700,1,5325,1,5334,1,5276,1,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
537,5,19,3334,1,5325,2,5334,1,5275,1,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
538,5,19,3336,1,5325,2,5334,1,5275,1,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
539,5,20,3341,1,5325,2,5334,1,5319,1,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
540,5,20,3339,1,5325,1,5334,1,5276,1,5318,1,5092,1,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
541,5,20,3561,1,5325,1,5324,1,5334,1,5343,1,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0
542,5,21,3987,1,5325,3,5334,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,0,0,False,100,100,100,0
543,5,21,3568,1,5325,2,5334,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,0,0,False,100,100,100,0
544,5,22,3050,1,5325,3,5334,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,0,0,False,100,100,100,0
545,5,22,3343,1,5325,1,5334,1,5276,2,0,0,0,0,0,0,0,0,0,0,4,3,2,1,0,0,False,100,100,100,0
546,5,22,3800,1,5325,2,5334,1,5510,1,0,0,0,0,0,0,0,0,0,0,4,3,2,1,0,0,False,100,100,100,0
547,5,23,5335,1,5345,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,-1,0,0,0,True,50,100,58,0
548,5,23,3053,1,5325,1,5334,1,5276,1,5063,1,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0
549,5,23,3052,1,5325,1,5334,1,5276,1,5063,1,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0
550,5,23,2719,1,5325,1,5334,1,5057,1,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0
551,5,23,3060,1,5325,2,5334,1,5276,1,5319,1,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0
552,5,23,3570,1,5325,2,5276,1,5057,1,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0
553,5,24,5326,1,5334,1,5335,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,-1,0,0,0,True,50,100,58,0
554,5,24,3345,1,5325,2,5334,1,5275,1,5057,1,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0
555,5,24,3065,1,5326,2,5335,1,5343,1,5057,1,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0
556,5,24,3062,1,5326,3,5335,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0
557,5,24,3348,1,5326,3,5335,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0
558,5,24,3575,1,5326,1,5335,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0
559,5,25,2727,1,5326,3,5465,1,5442,1,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0
560,5,25,3349,1,5326,1,5335,1,5277,1,5319,1,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0
561,5,25,3351,1,5326,1,5335,1,5277,1,5319,1,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0
562,5,25,3354,1,5326,2,5277,1,5319,1,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0
563,5,26,3066,1,5326,1,5335,1,5277,2,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0
564,5,26,2729,1,5326,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0
565,5,26,3996,1,5326,3,5334,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,-1,0,5,0,False,100,100,100,0
566,5,27,4001,1,5326,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0
567,5,27,2733,1,5326,1,5325,1,5335,1,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0
568,5,27,3090,1,5326,4,5335,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0
569,5,27,3355,1,5326,2,5335,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0
570,5,28,2734,1,5326,1,5325,1,5335,1,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,False,100,100,100,0
571,5,28,3092,1,5326,2,5335,2,5064,1,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,False,100,100,100,0
572,5,28,4006,1,5326,2,5335,1,5064,1,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,False,100,100,100,0
573,5,28,3823,1,5326,1,5325,1,5064,1,5510,1,0,0,0,0,0,0,0,0,4,4,2,2,0,0,False,100,100,100,0
574,5,28,3365,1,5326,1,5335,1,5277,1,5319,1,5092,1,0,0,0,0,0,0,4,4,2,2,0,0,False,100,100,100,0
575,5,29,3077,1,5326,2,5335,2,5064,1,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,False,100,100,100,0
576,5,29,3583,1,5326,2,5335,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,False,100,100,100,0
577,5,29,2750,1,5326,1,5335,1,5355,1,5343,1,0,0,0,0,0,0,0,0,10,1,-1,0,5,0,False,100,100,100,0
578,5,30,3363,1,5326,2,5335,1,5057,1,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,False,100,100,100,0
579,5,30,3104,1,5326,2,5335,1,5343,1,5064,1,0,0,0,0,0,0,0,0,4,4,2,2,0,0,False,100,100,100,0
580,5,30,3370,1,5326,1,5335,1,5280,1,5320,1,5092,1,0,0,0,0,0,0,4,4,2,2,0,0,False,100,100,100,0
581,5,30,3601,1,5326,2,5335,1,5343,1,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,False,100,100,100,0
582,5,30,3831,1,5326,2,5335,1,5510,1,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,False,100,100,100,0
583,5,31,3372,1,5326,1,5335,1,5280,1,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,False,100,100,100,0
584,5,31,4013,1,5326,3,5335,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,False,100,100,100,0
585,5,31,3603,1,5326,2,5335,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,False,100,100,100,0
586,5,31,3106,1,5326,3,5335,2,5064,1,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,False,100,100,100,0
587,5,32,5336,1,5346,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-1,0,0,0,True,50,100,50,0
588,5,32,2763,1,5326,1,5335,1,5058,1,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,False,100,100,100,0
589,5,32,3120,1,5326,1,5335,1,5277,1,5064,1,5527,1,0,0,0,0,0,0,4,4,2,2,0,0,False,100,100,100,0
590,5,33,5327,1,5336,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-1,0,0,0,True,50,100,50,0
591,5,33,3121,1,5326,1,5335,1,5277,1,5064,1,5527,1,0,0,0,0,0,0,4,4,2,2,0,0,False,100,100,100,0
592,5,33,3379,1,5327,3,5336,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,-1,0,5,0,False,100,100,100,0
593,5,33,3607,1,5327,1,5336,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,False,100,100,100,0
594,5,34,3383,1,5327,1,5336,1,5277,1,5320,1,0,0,0,0,0,0,0,0,4,5,2,3,0,0,False,100,100,100,0
595,5,34,3385,1,5327,1,5336,1,5277,1,5320,1,0,0,0,0,0,0,0,0,4,5,2,3,0,0,False,100,100,100,0
596,5,34,3125,1,5327,1,5336,1,5277,2,0,0,0,0,0,0,0,0,0,0,4,5,2,3,0,0,False,100,100,100,0
597,5,34,2776,1,5327,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,3,0,0,False,100,100,100,0
598,5,35,3397,1,5327,2,5336,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,3,0,0,False,100,100,100,0
599,5,35,2779,1,5327,2,5336,1,5352,1,0,0,0,0,0,0,0,0,0,0,4,5,2,3,0,0,False,100,100,100,0
600,5,35,3131,1,5327,3,5336,2,5465,1,0,0,0,0,0,0,0,0,0,0,4,5,2,3,0,0,False,100,100,100,0
601,5,36,2778,1,5342,3,5284,1,5327,1,0,0,0,0,0,0,0,0,0,0,4,5,2,3,0,0,False,100,100,100,0
602,5,36,3399,1,5327,1,5336,1,5280,1,5320,1,5093,1,0,0,0,0,0,0,4,5,2,3,0,0,False,100,100,100,0
603,5,36,3140,1,5327,4,5336,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,3,0,0,False,100,100,100,0
604,5,37,2804,1,5327,2,5336,1,5066,1,0,0,0,0,0,0,0,0,0,0,4,5,2,3,0,0,False,100,100,100,0
605,5,37,4033,1,5327,2,5336,1,5066,1,0,0,0,0,0,0,0,0,0,0,4,5,2,3,0,0,False,100,100,100,0
606,5,37,3849,1,5327,1,5326,1,5066,1,5510,1,0,0,0,0,0,0,0,0,10,1,-1,0,5,0,False,100,100,100,0
607,5,37,3404,1,5327,1,5336,1,5326,1,0,0,0,0,0,0,0,0,0,0,4,5,2,3,0,0,False,100,100,100,0
608,5,38,5337,1,5347,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,-1,0,0,0,True,50,100,50,0
609,5,38,2805,1,5327,2,5336,1,5066,1,0,0,0,0,0,0,0,0,0,0,4,5,2,3,0,0,False,100,100,100,0
610,5,38,3144,1,5327,2,5336,2,5066,1,0,0,0,0,0,0,0,0,0,0,4,5,2,3,0,0,False,100,100,100,0
611,5,38,3145,1,5327,2,5336,2,5066,1,0,0,0,0,0,0,0,0,0,0,4,5,2,3,0,0,False,100,100,100,0
