key,0,1,2,3,4,5,6,7
506,21,"Classy Cascadier","Obtain a pair of lord's drawers (white) or a pair of lady's knickers (white) during the Moonfire Faire festivities.",5,0,0,0,2
507,21,"Refined Cascadier","Obtain a pair of lord's drawers (gold) or a pair of lady's knickers (gold) during the Moonfire Faire festivities.",5,0,0,0,2
508,21,"Clogging Along","Obtain a pair of lord's clogs or lady's clogs during the Moonfire Faire festivities.",5,0,0,0,2
509,21,"Cascadier for Life","Obtain all six Moonfire Faire achievements.",20,87,0,0,2
510,21,"Chock-full of Elemental Goodness","Obtain an over-aspected cluster.",20,88,0,0,2
511,22,"One-upping the Antares","Defeat Antares in the Thousand Maws of Toto–Rak.",5,0,0,0,2
512,22,"Kicking Sargas and Taking Names","Defeat Sargas in the Thousand Maws of Toto–Rak.",5,0,0,0,2
513,22,"Shaula We Dance?","Defeat Shaula in the Thousand Maws of Toto–Rak.",5,0,0,0,2
514,22,"Like a Batraal Out of Hell","Defeat Batraal in Dzemael Darkhold.",5,0,0,0,2
515,22,"Miser Neutralizer","Defeat the Miser's Mistress in the Aurum Vale.",5,0,0,0,2
516,22,"Raiding the Vale","Defeat the Miser's Mistress and open all five treasure chests in the Aurum Vale.",5,0,0,0,2
517,22,"Breathless","Clear the Aurum Vale without consuming a single morbol fruit or vine.",5,0,0,0,2
518,22,"Three Heads Are Better Than One","Defeat the Chimera in Cutter's Cry.",5,0,0,0,2
519,22,"Making the Cut","Defeat the Chimera and open all five treasure chests in Cutter's Cry.",5,0,0,0,2
520,22,"Big Ants Don't Cry","Clear Cutter's Cry while remaining with your party and defeating the Myrmidon Marshal.",5,0,0,0,2
521,23,"Taking in the Sights: La Noscea","Attune with all 19 aetheryte crystals and aetherial gates in La Noscea.",5,0,0,0,2
522,23,"Taking in the Sights: Black Shroud","Attune with all 23 aetheryte crystals and aetherial gates in the Black Shroud.",5,0,0,0,2
523,23,"Taking in the Sights: Thanalan","Attune with all 22 aetheryte crystals and aetherial gates in Thanalan.",5,0,0,0,2
524,23,"Taking in the Sights: Coerthas","Attune with all 19 aetheryte crystals and aetherial gates in Coerthas.",5,0,0,0,2
525,23,"Taking in the Sights: Mor Dhona","Attune with the 4 aetheryte crystals and aetherial gates in Mor Dhona at Revenant's Toll, Brittlebark, the Fogfens, and the Singing Shards.",5,0,0,0,2
526,23,"Been There, Done That","Complete the “Taking in the Sights” achievements for La Noscea, the Black Shroud, Thanalan, Coerthas, and Mor Dhona.",10,105,0,0,2
527,24,"All Watched Over by a Maelstrom of Loving Grace","Officially enlist in the Maelstrom.",5,0,0,0,4
528,24,"Snakebitten","Officially enlist in the Order of the Twin Adder.",5,0,0,0,4
529,24,"Light My Fire","Officially enlist in the Immortal Flames.",5,0,0,0,4
530,24,"A Storm of Seals I","Earn 10,000 Storm Seals.",5,0,0,0,3
531,24,"A Storm of Seals II","Earn 50,000 Storm Seals.",5,0,0,0,3
532,24,"A Storm of Seals III","Earn 100,000 Storm Seals.",10,89,0,0,3
533,24,"The Ruby Anchor","Earn 500,000 Storm Seals.",20,0,2222,0,3
534,24,"A Snake in the Brass I","Earn 10,000 Serpent Seals.",5,0,0,0,3
535,24,"A Snake in the Brass II","Earn 50,000 Serpent Seals.",5,0,0,0,3
536,24,"A Snake in the Brass III","Earn 100,000 Serpent Seals.",10,90,0,0,3
537,24,"The Mahogany Leaf","Earn 500,000 Serpent Seals.",20,0,2221,0,3
538,24,"Burning a Hole in My Pocket I","Earn 10,000 Flame Seals.",5,0,0,0,3
539,24,"Burning a Hole in My Pocket II","Earn 50,000 Flame Seals.",5,0,0,0,3
540,24,"Burning a Hole in My Pocket III","Earn 100,000 Flame Seals.",10,91,0,0,3
541,24,"The Mythril Scales","Earn 500,000 Flame Seals.",20,0,2223,0,3
542,24,"In Good Company: Maelstrom I","Complete 10 company levequests for the Maelstrom.",5,0,0,0,3
543,24,"In Good Company: Maelstrom II","Complete 100 company levequests for the Maelstrom.",5,0,0,0,3
544,24,"In Good Company: Maelstrom III","Complete 200 company levequests for the Maelstrom.",10,92,0,0,3
545,24,"The Turquoise Cannon","Complete 500 company levequests for the Maelstrom.",20,0,0,0,3
546,24,"In Good Company: Twin Adder I","Complete 10 company levequests for the Order of the Twin Adder.",5,0,0,0,3
547,24,"In Good Company: Twin Adder II","Complete 100 company levequests for the Order of the Twin Adder.",5,0,0,0,3
548,24,"In Good Company: Twin Adder III","Complete 200 company levequests for the Order of the Twin Adder.",10,93,0,0,3
549,24,"The Ironwood Leaf","Complete 500 company levequests for the Order of the Twin Adder.",20,0,0,0,3
550,24,"In Good Company: Immortal Flames I","Complete 10 company levequests for the Immortal Flames.",5,0,0,0,3
551,24,"In Good Company: Immortal Flames II","Complete 100 company levequests for the Immortal Flames.",5,0,0,0,3
552,24,"In Good Company: Immortal Flames III","Complete 200 company levequests for the Immortal Flames.",10,94,0,0,3
553,24,"The Silver Scales","Complete 500 company levequests for the Immortal Flames.",20,0,0,0,3
554,24,"Fueling the Storm I","Complete 10 supply missions for the Maelstrom.",5,0,0,0,3
555,24,"Fueling the Storm II","Complete 100 supply missions for the Maelstrom.",5,0,0,0,3
556,24,"Fueling the Storm III","Complete 1,000 supply missions for the Maelstrom.",10,95,0,0,3
557,24,"The Onyx Oars","Complete 5,000 supply missions for the Maelstrom.",20,0,4274,0,3
558,24,"Feeding the Serpent I","Complete 10 supply missions for the Order of the Twin Adder.",5,0,0,0,3
559,24,"Feeding the Serpent II","Complete 100 supply missions for the Order of the Twin Adder.",5,0,0,0,3
560,24,"Feeding the Serpent III","Complete 1,000 supply missions for the Order of the Twin Adder.",10,96,0,0,3
561,24,"The Sycamore Leaf","Complete 5,000 supply missions for the Order of the Twin Adder.",20,0,4276,0,3
562,24,"Fanning the Flames I","Complete 10 supply missions for the Immortal Flames.",5,0,0,0,3
563,24,"Fanning the Flames II","Complete 100 supply missions for the Immortal Flames.",5,0,0,0,3
564,24,"Fanning the Flames III","Complete 1,000 supply missions for the Immortal Flames.",10,97,0,0,3
565,24,"The Brass Scales","Complete 5,000 supply missions for the Immortal Flames.",20,0,4275,0,3
566,24,"To Each According to His Need: Maelstrom I","Complete 10 provisioning missions for the Maelstrom.",5,0,0,0,3
567,24,"To Each According to His Need: Maelstrom II","Complete 100 provisioning missions for the Maelstrom.",5,0,0,0,3
568,24,"To Each According to His Need: Maelstrom III","Complete 1,000 provisioning missions for the Maelstrom.",10,98,0,0,3
569,24,"The Jade Mast","Complete 5,000 provisioning missions for the Maelstrom.",20,0,4517,0,3
570,24,"To Each According to His Need: Twin Adder I","Complete 10 provisioning missions for the Order of the Twin Adder.",5,0,0,0,3
571,24,"To Each According to His Need: Twin Adder II","Complete 100 provisioning missions for the Order of the Twin Adder.",5,0,0,0,3
572,24,"To Each According to His Need: Twin Adder III","Complete 1,000 provisioning missions for the Order of the Twin Adder.",10,99,0,0,3
573,24,"The Willow Leaf","Complete 5,000 provisioning missions for the Order of the Twin Adder.",20,0,4519,0,3
574,24,"To Each According to His Need: Immortal Flames I","Complete 10 provisioning missions for the Immortal Flames.",5,0,0,0,3
575,24,"To Each According to His Need: Immortal Flames II","Complete 100 provisioning missions for the Immortal Flames.",5,0,0,0,3
576,24,"To Each According to His Need: Immortal Flames III","Complete 1,000 provisioning missions for the Immortal Flames.",10,100,0,0,3
577,24,"The Bronze Scales","Complete 5,000 provisioning missions for the Immortal Flames.",20,0,4518,0,3
578,24,"Twelve Minutes or Less or Your Cargo's Free","Complete level 20 caravan security in less than 12 minutes (Earth time).",5,0,0,0,4
579,24,"Ten Minutes or Less or Your Cargo's Free","Complete level 20 caravan security in less than 10 minutes (Earth time).",5,0,0,0,4
580,24,"Eight Minutes or Less or Your Cargo's Free","Complete level 20 caravan security in less than 8 minutes (Earth time).",10,101,0,0,4
581,24,"Gone in Twelve Minutes","Complete level 40 caravan security in less than 12 minutes (Earth time).",5,0,0,0,4
582,24,"Gone in Ten Minutes","Complete level 40 caravan security in less than 10 minutes (Earth time).",5,0,0,0,4
583,24,"Gone in Eight Minutes","Complete level 40 caravan security in less than 8 minutes (Earth time).",10,103,0,0,4
584,24,"Handle with Care I","Protect a total of 100 packs of chocobo cargo.",5,0,0,0,3
585,24,"Handle with Care II","Protect a total of 500 packs of chocobo cargo.",5,0,0,0,3
586,24,"Handle with Care III","Protect a total of 1,000 packs of chocobo cargo.",5,0,2784,0,3
587,24,"Handle with Care IV","Protect a total of 5,000 packs of chocobo cargo.",10,102,0,0,3
588,24,"Chocobo Shrugged","Protect a total of 10,000 packs of chocobo cargo.",20,0,0,0,3
589,24,"I Make This Look Good","Obtain a complete set of Grand Company soldier armor consisting of a soldier's cap, a soldier's overcoat, a pair of soldier's gloves, and a pair of soldier's boots.",5,0,0,0,4
590,24,"My Little Chocobo","Purchase a chocobo issuance and obtain your own personal steed.",5,0,0,0,4
591,24,"Pimp Your Ride","Purchase all three sets of chocobo barding.",5,104,0,0,4
