key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1127,6,17,4595,3,5518,1,5442,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,0,0,False,100,100,100,0,0,0,True,True
1128,6,18,4596,3,5518,1,5446,1,5539,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,0,0,False,100,100,100,0,0,0,True,True
1129,6,19,5483,1,5557,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,-1,0,0,0,True,50,100,58,0,0,0,True,True
1130,6,19,4594,3,5518,1,5454,1,5563,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,0,0,False,100,100,100,0,0,0,True,True
1131,6,20,2149,1,2147,1,5276,2,5386,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,0,0,False,150,75,100,0,0,0,False,True
1132,6,20,4598,3,5518,1,5495,1,5557,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,0,0,False,100,100,100,0,0,0,True,True
1133,6,21,1963,1,1961,1,5471,2,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,1,0,0,False,150,75,100,0,0,0,False,True
1134,6,21,4575,3,5489,1,5551,1,5442,1,0,0,0,0,0,0,0,0,0,0,5,2,4,1,0,0,False,100,100,100,0,0,0,True,True
1135,6,21,4574,3,5489,1,5560,1,5556,1,0,0,0,0,0,0,0,0,0,0,5,2,4,1,0,0,False,100,100,100,0,0,0,True,True
1136,6,22,2151,1,5476,1,5368,1,5386,1,5334,1,0,0,0,0,0,0,0,0,5,2,4,1,0,0,False,100,100,100,0,0,0,True,True
1137,6,22,4566,3,5518,1,5539,1,4832,1,0,0,0,0,0,0,0,0,0,0,5,2,4,1,0,0,False,100,100,100,0,0,0,True,True
1138,6,22,4576,3,5489,1,4886,1,5551,1,0,0,0,0,0,0,0,0,0,0,5,2,4,1,0,0,False,100,100,100,0,0,0,True,True
1139,6,23,5477,1,5270,2,5496,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,-1,0,0,0,True,50,100,58,0,0,0,True,True
1140,6,24,2156,1,5477,1,5277,1,5386,1,5335,1,0,0,0,0,0,0,0,0,5,2,4,2,0,0,False,100,100,100,0,0,0,True,True
1141,6,25,5522,1,5491,1,5518,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,-1,0,0,0,True,50,100,58,0,0,0,True,True
1142,6,25,4552,3,5487,1,5535,1,4796,1,0,0,0,0,0,0,0,0,0,0,5,2,4,2,0,0,False,100,100,100,0,0,0,True,True
1143,6,26,5484,1,4771,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,-1,0,0,0,True,50,100,58,0,0,0,True,True
1144,6,27,1965,1,1963,1,5471,1,5493,1,0,0,0,0,0,0,0,0,0,0,5,3,4,2,0,0,False,150,75,100,0,0,0,False,True
1145,6,28,5512,1,5523,1,5522,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,-1,0,0,0,True,50,100,58,0,0,0,True,True
1146,6,28,1967,1,5405,1,5471,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,2,0,0,False,100,100,100,0,0,0,True,True
1147,6,29,5485,1,5346,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,-1,0,0,0,True,50,100,58,0,0,0,True,True
1148,6,29,2160,1,2156,1,5277,2,5388,1,0,0,0,0,0,0,0,0,0,0,5,3,4,2,0,0,False,150,75,100,0,0,0,False,True
1149,6,30,5472,1,5549,1,5489,1,5518,1,0,0,0,0,0,0,0,0,0,0,5,3,-1,0,0,0,True,50,100,58,0,0,0,True,True
1150,6,30,5505,1,5436,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,-1,0,0,0,True,50,100,58,0,0,0,True,True
1151,6,30,4568,3,5518,1,5444,1,4836,1,0,0,0,0,0,0,0,0,0,0,5,3,4,3,0,0,False,100,100,100,0,0,0,True,True
1152,6,31,4603,3,5518,1,5499,1,5559,1,0,0,0,0,0,0,0,0,0,0,5,3,4,3,0,0,False,100,100,100,0,0,0,True,True
1153,6,31,4600,3,5518,1,5493,1,5541,1,0,0,0,0,0,0,0,0,0,0,5,3,4,3,0,0,False,100,100,100,0,0,0,True,True
1154,6,32,4601,3,5518,1,5499,1,5550,1,0,0,0,0,0,0,0,0,0,0,5,3,4,3,0,0,False,100,100,100,0,0,0,True,True
1155,6,32,4602,3,5518,1,4836,1,5499,1,0,0,0,0,0,0,0,0,0,0,5,3,4,3,0,0,False,100,100,100,0,0,0,True,True
1156,6,33,5478,1,5271,2,5493,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,-1,0,0,0,True,50,100,50,0,0,0,True,True
1157,6,33,4599,3,5518,1,5455,1,4796,1,0,0,0,0,0,0,0,0,0,0,5,4,4,3,0,0,False,100,100,100,0,0,0,True,True
1158,6,34,2166,1,5477,1,5064,1,5390,1,5336,1,0,0,0,0,0,0,0,0,5,4,4,3,0,0,False,100,100,100,0,0,0,True,True
1159,6,34,1969,1,1967,1,5471,2,5493,1,0,0,0,0,0,0,0,0,0,0,5,4,4,3,0,0,False,150,75,100,0,0,0,False,True
1160,6,35,4556,3,5487,1,5535,1,5543,1,0,0,0,0,0,0,0,0,0,0,5,4,4,3,0,0,False,100,100,100,0,0,0,True,True
1161,6,35,4579,3,5489,1,5554,1,5497,1,0,0,0,0,0,0,0,0,0,0,5,4,4,3,0,0,False,100,100,100,0,0,0,True,True
1162,6,35,4583,3,5489,1,5554,1,5543,1,0,0,0,0,0,0,0,0,0,0,5,4,4,3,0,0,False,100,100,100,0,0,0,True,True
1163,6,36,4580,3,5489,1,5554,1,5549,1,0,0,0,0,0,0,0,0,0,0,5,4,4,4,0,0,False,100,100,100,0,0,0,True,True
1164,6,36,4582,3,5489,1,5554,1,5541,1,0,0,0,0,0,0,0,0,0,0,5,4,4,4,0,0,False,100,100,100,0,0,0,True,True
1165,6,37,4581,3,5489,1,5554,1,5562,1,0,0,0,0,0,0,0,0,0,0,5,4,4,4,0,0,False,100,100,100,0,0,0,True,True
1166,6,39,1976,1,5409,1,5201,1,5472,1,0,0,0,0,0,0,0,0,0,0,5,5,4,4,0,0,False,100,100,100,0,0,0,True,True
1167,6,39,1974,1,5409,1,5199,1,5472,1,0,0,0,0,0,0,0,0,0,0,5,5,4,4,0,0,False,100,100,100,0,0,0,True,True
1168,6,39,1978,1,5409,1,5203,1,5472,1,0,0,0,0,0,0,0,0,0,0,5,5,4,4,0,0,False,100,100,100,0,0,0,True,True
1169,6,40,5517,1,5308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-1,0,0,0,True,50,100,50,0,0,0,True,True
1170,6,40,4567,3,5518,1,4843,1,5549,1,0,0,0,0,0,0,0,0,0,0,5,5,4,4,0,0,False,100,100,100,0,0,0,True,True
1171,6,41,5486,1,4903,1,4893,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-1,0,0,0,True,50,100,50,0,0,0,True,True
1172,6,43,4553,3,5487,1,5536,1,4840,1,0,0,0,0,0,0,0,0,0,0,5,5,4,5,0,0,False,100,100,100,0,0,0,True,True
1173,6,44,4608,3,5518,1,5553,1,5455,1,0,0,0,0,0,0,0,0,0,0,5,5,4,5,0,0,False,100,100,100,0,0,0,True,True
1174,6,45,1983,1,5414,1,5200,1,5472,1,0,0,0,0,0,0,0,0,0,0,5,6,4,5,0,0,False,100,100,100,0,0,0,True,True
1175,6,45,1985,1,5414,1,5202,1,5472,1,0,0,0,0,0,0,0,0,0,0,5,6,4,5,0,0,False,100,100,100,0,0,0,True,True
1176,6,45,1981,1,5414,1,5198,1,5472,1,0,0,0,0,0,0,0,0,0,0,5,6,4,5,0,0,False,100,100,100,0,0,0,True,True
1177,6,45,4604,3,5518,1,5486,1,4845,1,0,0,0,0,0,0,0,0,0,0,5,6,4,5,0,0,False,100,100,100,0,0,0,True,True
1178,6,45,4607,3,5518,1,5564,1,5447,1,0,0,0,0,0,0,0,0,0,0,5,6,4,5,0,0,False,100,100,100,0,0,0,True,True
1179,6,46,4606,3,5518,1,5526,1,5558,1,0,0,0,0,0,0,0,0,0,0,5,6,4,5,0,0,False,100,100,100,0,0,0,True,True
1180,6,46,4605,3,5518,1,5054,1,5494,1,0,0,0,0,0,0,0,0,0,0,5,6,4,5,0,0,False,100,100,100,0,0,0,True,True
1181,6,46,4569,3,5066,1,5553,1,5494,1,0,0,0,0,0,0,0,0,0,0,5,6,4,5,0,0,False,100,100,100,0,0,0,True,True
1182,6,50,4559,3,5487,1,5536,1,4844,1,0,0,0,0,0,0,0,0,0,0,5,6,4,6,0,0,False,100,100,100,0,0,0,True,True
1183,6,50,4557,3,5487,1,5536,1,4840,1,0,0,0,0,0,0,0,0,0,0,5,6,4,6,0,0,False,100,100,100,0,0,0,True,True
1184,1,35,1635,1,1606,1,5259,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,-1,0,1,0,True,100,100,100,0,0,0,False,True
1185,1,38,2375,1,5058,1,5073,1,5373,1,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,True,100,100,100,0,0,0,True,True
1186,1,38,2350,1,2349,1,5058,1,5282,1,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,True,150,75,100,0,0,0,False,True
1187,1,38,1648,1,1616,1,5259,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,-1,0,4,0,True,100,100,100,0,0,0,False,True
1188,1,42,2324,1,5065,1,5099,1,5374,1,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,True,100,100,100,0,0,0,True,True
1189,1,42,2426,1,5065,1,5374,1,5284,1,5262,1,0,0,0,0,0,0,0,0,0,5,3,5,0,0,True,100,100,100,0,0,0,True,True
1190,1,42,2401,1,5065,1,5099,1,5374,1,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,True,100,100,100,0,0,0,True,True
1191,1,42,1642,1,1613,1,5260,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,-1,0,1,0,True,100,100,100,0,0,0,False,True
1192,1,42,2351,1,5059,1,5374,1,5282,1,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,True,100,100,100,0,0,0,True,True
1193,1,43,2376,1,5059,1,5373,1,5094,1,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,True,100,100,100,0,0,0,True,True
1194,1,43,2555,1,5059,1,5374,1,5063,1,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,True,100,100,100,0,0,0,True,True
1195,1,44,2440,1,5059,1,5374,1,5486,1,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,True,100,100,100,0,0,0,True,True
1196,1,44,2517,1,5059,1,5376,1,5262,1,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,True,100,100,100,0,0,0,True,True
1197,1,43,2529,1,5059,1,5374,1,5277,1,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,True,100,100,100,0,0,0,True,True
1198,1,44,2389,1,5059,1,5094,1,5486,1,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,True,100,100,100,0,0,0,True,True
1199,1,44,2543,1,5059,1,5376,1,5505,1,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,True,100,100,100,0,0,0,True,True
1200,1,45,1649,1,1621,1,5262,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,-1,0,1,0,True,100,100,100,0,0,0,False,True
1201,1,44,2338,1,5059,1,5376,1,5486,1,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,True,100,100,100,0,0,0,True,True
1202,1,45,2364,1,5059,2,5285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,0,True,100,100,100,0,0,0,True,True
1203,1,45,2569,1,5059,1,5376,1,5262,1,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,0,True,100,100,100,0,0,0,True,True
1204,1,45,2491,1,5059,2,5376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,0,True,100,100,100,0,0,0,True,True
1205,1,47,1800,1,1771,1,5262,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,-1,0,4,0,True,100,100,100,0,0,0,False,True
1206,1,49,1803,1,5059,3,5376,1,5064,2,5285,1,0,0,0,0,0,0,0,0,0,6,3,6,0,0,True,100,100,100,0,0,0,True,True
1207,1,55,5061,1,5121,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,-1,0,0,0,False,50,100,50,0,275,0,False,True
1208,1,55,5095,1,5061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,-1,0,0,0,False,50,100,50,0,275,0,False,True
1209,1,70,5060,1,5061,2,5530,9,0,0,0,0,0,0,0,0,0,0,0,0,12,1,-1,0,0,0,False,50,100,50,0,347,0,False,True
1210,1,70,5571,1,5060,1,5068,2,0,0,0,0,0,0,0,0,0,0,0,0,12,1,15,1,0,0,True,100,100,100,0,0,318,False,True
1211,1,70,5573,1,5060,1,5061,2,0,0,0,0,0,0,0,0,0,0,0,0,12,1,15,1,0,0,True,100,100,100,0,0,318,False,True
1212,1,70,5570,1,5060,1,5068,2,0,0,0,0,0,0,0,0,0,0,0,0,12,1,15,1,0,0,True,100,100,100,0,0,318,False,True
1213,1,70,5572,1,5060,1,5061,2,0,0,0,0,0,0,0,0,0,0,0,0,12,1,15,1,0,0,True,100,100,100,0,0,318,False,True
1214,1,55,1670,1,1636,1,5061,1,5262,1,0,0,0,0,0,0,0,0,0,0,6,3,9,2,0,0,True,100,100,100,0,0,255,False,True
1215,1,55,1810,1,5566,1,5061,1,5262,1,0,0,0,0,0,0,0,0,0,0,6,3,9,2,0,0,True,100,100,100,0,0,255,False,True
1216,1,55,2441,1,5061,1,5378,1,5486,1,0,0,0,0,0,0,0,0,0,0,6,3,9,2,0,0,False,100,100,100,0,0,255,False,True
1217,1,55,2518,1,5061,1,5378,1,5262,1,0,0,0,0,0,0,0,0,0,0,6,3,9,2,0,0,False,100,100,100,0,0,255,False,True
1218,1,55,2339,1,5061,1,5378,1,5486,1,0,0,0,0,0,0,0,0,0,0,6,3,9,2,0,0,False,100,100,100,0,0,255,False,True
1219,1,55,2570,1,5061,1,5378,1,5262,1,0,0,0,0,0,0,0,0,0,0,6,3,9,2,0,0,False,100,100,100,0,0,255,False,True
1220,1,55,2365,1,5061,2,5288,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,2,0,0,False,100,100,100,0,0,255,False,True
1221,1,55,2390,1,5061,1,5095,1,5486,1,0,0,0,0,0,0,0,0,0,0,6,3,9,2,0,0,False,100,100,100,0,0,255,False,True
1222,1,55,2492,1,5061,2,5378,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,2,0,0,False,100,100,100,0,0,255,False,True
1223,1,55,2544,1,5061,1,5378,1,5505,1,0,0,0,0,0,0,0,0,0,0,6,3,9,2,0,0,False,100,100,100,0,0,255,False,True
1224,1,70,1743,1,5571,1,5061,1,5068,1,5378,1,0,0,0,0,0,0,0,0,12,1,15,1,0,0,True,100,100,100,0,0,318,False,True
1225,1,70,1882,1,5573,1,5061,3,5378,1,0,0,0,0,0,0,0,0,0,0,12,1,15,1,0,0,True,100,100,100,0,0,318,False,True
1226,1,70,1673,1,5570,1,5061,1,5068,1,5288,1,0,0,0,0,0,0,0,0,12,1,15,1,0,0,True,100,100,100,0,0,318,False,True
1227,1,70,1813,1,5572,1,5075,2,5378,1,0,0,0,0,0,0,0,0,0,0,12,1,15,1,0,0,True,100,100,100,0,0,318,False,True
1228,2,35,2244,1,2225,1,5071,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,-1,0,2,0,True,100,100,100,0,0,0,False,True
1229,2,37,3850,1,5435,1,5073,2,5058,1,0,0,0,0,0,0,0,0,0,0,1,4,3,4,0,0,True,100,100,100,0,0,0,True,True
1230,2,38,3622,1,5435,2,5073,2,5282,1,0,0,0,0,0,0,0,0,0,0,1,4,3,4,0,0,True,100,100,100,0,0,0,True,True
1231,2,38,2812,1,5079,2,5089,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,4,0,0,True,100,100,100,0,0,0,True,True
1232,2,38,4034,1,5079,2,5284,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,4,0,0,True,100,100,100,0,0,0,True,True
1233,2,38,2757,1,2667,1,5071,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,-1,0,2,0,True,100,100,100,0,0,0,False,True
1234,2,39,3628,1,5079,2,5089,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,4,0,0,True,100,100,100,0,0,0,True,True
1235,2,39,3149,1,5079,2,5089,1,5066,1,0,0,0,0,0,0,0,0,0,0,1,5,3,4,0,0,True,100,100,100,0,0,0,True,True
1236,2,39,3854,1,5079,2,5089,1,5282,1,0,0,0,0,0,0,0,0,0,0,1,5,3,4,0,0,True,100,100,100,0,0,0,True,True
1237,2,40,2278,1,2232,1,5072,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,-1,0,4,0,True,100,100,100,0,0,0,False,True
1238,2,41,3164,1,3021,1,5072,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,-1,0,2,0,True,100,100,100,0,0,0,False,True
1239,2,42,2477,1,2476,1,5066,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,5,0,0,True,150,75,100,0,0,0,False,True
1240,2,43,4047,1,5079,3,5284,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,5,0,0,True,100,100,100,0,0,0,True,True
1241,2,43,2264,1,2227,1,5374,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,-1,0,4,0,True,100,100,100,0,0,0,False,True
1242,2,43,3649,1,5079,3,5089,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,5,0,0,True,100,100,100,0,0,0,True,True
1243,2,43,3431,1,5065,3,5084,2,5285,1,0,0,0,0,0,0,0,0,0,0,1,5,3,5,0,0,True,100,100,100,0,0,0,True,True
1244,2,44,2279,1,5074,2,5094,3,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,5,0,0,True,100,100,100,0,0,0,True,True
1245,2,44,3180,1,5079,4,5066,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,5,0,0,True,100,100,100,0,0,0,True,True
1246,2,45,2300,1,2259,1,5277,1,5374,1,5260,1,0,0,0,0,0,0,0,0,7,1,-1,0,2,0,True,100,100,100,0,0,0,False,True
1247,2,45,3886,1,5458,1,5074,2,5059,1,0,0,0,0,0,0,0,0,0,0,1,6,3,5,0,0,True,100,100,100,0,0,0,True,True
1248,2,46,3218,1,3059,1,5082,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,-1,0,4,0,True,100,100,100,0,0,0,False,True
1249,2,45,3669,1,5458,1,5074,1,5059,1,0,0,0,0,0,0,0,0,0,0,1,6,3,5,0,0,True,100,100,100,0,0,0,True,True
1250,2,47,3243,1,5437,2,5072,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,-1,0,2,0,True,100,100,100,0,0,0,False,True
1251,2,47,2504,1,5074,1,5376,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,5,0,0,True,100,100,100,0,0,0,True,True
1252,2,49,2893,1,5074,1,5059,2,5094,1,0,0,0,0,0,0,0,0,0,0,1,6,3,6,0,0,True,100,100,100,0,0,0,True,True
1253,2,49,2296,1,5074,1,5059,2,5998,1,0,0,0,0,0,0,0,0,0,0,1,6,3,6,0,0,True,100,100,100,0,0,0,True,True
1254,2,55,5061,1,5121,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,-1,0,0,0,True,50,100,50,0,275,0,False,True
1255,2,55,5075,1,5061,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,-1,0,0,0,True,50,100,50,0,275,0,False,True
1256,2,55,5095,1,5061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,-1,0,0,0,True,50,100,50,0,275,0,False,True
1257,2,55,5085,1,5061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,-1,0,0,0,False,50,100,50,0,275,0,False,True
1258,2,70,5060,1,5061,2,5530,9,0,0,0,0,0,0,0,0,0,0,0,0,13,1,-1,0,0,0,True,50,100,50,0,347,0,False,True
1259,2,70,5587,1,5060,1,5095,2,0,0,0,0,0,0,0,0,0,0,0,0,13,1,15,1,0,0,True,100,100,100,0,0,318,False,True
1260,2,70,5585,1,5060,1,5095,2,0,0,0,0,0,0,0,0,0,0,0,0,13,1,15,1,0,0,True,100,100,100,0,0,318,False,True
1261,2,70,5586,1,5060,1,5095,2,0,0,0,0,0,0,0,0,0,0,0,0,13,1,15,1,0,0,True,100,100,100,0,0,318,False,True
1262,2,55,2922,1,5075,1,5074,1,5288,1,5282,1,0,0,0,0,0,0,0,0,7,3,9,2,0,0,True,100,100,100,0,0,255,False,True
1263,2,55,2928,1,5061,2,5068,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,2,0,0,False,100,100,100,0,0,255,False,True
1264,2,55,2912,1,5075,1,5084,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,2,0,0,False,100,100,100,0,0,255,False,True
1265,2,55,3700,1,5075,1,5084,1,5288,1,0,0,0,0,0,0,0,0,0,0,7,3,9,2,0,0,False,100,100,100,0,0,255,False,True
1266,2,55,3241,1,5075,1,5084,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,2,0,0,False,100,100,100,0,0,255,False,True
1267,2,55,3921,1,5075,1,5084,1,5288,1,0,0,0,0,0,0,0,0,0,0,7,3,9,2,0,0,False,100,100,100,0,0,255,False,True
1268,2,55,2911,1,5075,1,5074,1,5094,1,5059,1,0,0,0,0,0,0,0,0,7,3,9,2,0,0,False,100,100,100,0,0,255,False,True
1269,2,55,3701,1,5075,1,5074,1,5094,1,5288,1,0,0,0,0,0,0,0,0,7,3,9,2,0,0,False,100,100,100,0,0,255,False,True
1270,2,55,3928,1,5061,1,5288,1,5321,1,0,0,0,0,0,0,0,0,0,0,7,3,9,2,0,0,False,100,100,100,0,0,255,False,True
1271,2,70,2940,1,5060,1,5075,1,5095,1,5085,1,0,0,0,0,0,0,0,0,13,1,15,1,0,0,True,100,100,100,0,0,318,False,True
1272,2,70,3724,1,5060,1,5075,1,5061,2,0,0,0,0,0,0,0,0,0,0,13,1,15,1,0,0,True,100,100,100,0,0,318,False,True
1273,2,70,3943,1,5060,1,5075,2,5085,1,0,0,0,0,0,0,0,0,0,0,13,1,15,1,0,0,True,100,100,100,0,0,318,False,True
1274,2,70,4075,1,5060,1,5075,2,5288,1,0,0,0,0,0,0,0,0,0,0,13,1,15,1,0,0,True,100,100,100,0,0,318,False,True
1275,2,70,3257,1,5105,1,5060,1,5288,1,5329,1,5085,1,0,0,0,0,0,0,13,1,15,1,0,0,True,100,100,100,0,0,318,False,True
1276,2,70,3256,1,5585,1,5075,2,5068,1,5064,1,0,0,0,0,0,0,0,0,13,1,15,1,0,0,True,100,100,100,0,0,318,False,True
1277,2,70,3723,1,5586,1,5075,1,5085,1,5068,1,5064,1,0,0,0,0,0,0,13,1,15,1,0,0,True,100,100,100,0,0,318,False,True
1278,2,70,3498,1,5587,1,5075,1,5085,1,5068,1,5064,1,0,0,0,0,0,0,13,1,15,1,0,0,True,100,100,100,0,0,318,False,True
1279,2,70,2302,1,5060,1,5075,2,5095,3,0,0,0,0,0,0,0,0,0,0,13,1,15,1,0,0,False,100,100,100,0,0,318,False,True
1280,2,70,2303,1,5060,1,5075,1,5061,1,5095,1,0,0,0,0,0,0,0,0,13,1,15,1,0,0,False,100,100,100,0,0,318,False,True
1281,4,35,4015,1,3971,1,5282,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,-1,0,4,0,True,100,100,100,0,0,0,False,True
1282,4,36,4132,1,5282,1,5505,1,5461,2,0,0,0,0,0,0,0,0,0,0,3,4,2,4,0,0,True,100,100,100,0,0,0,True,True
1283,4,37,4032,1,5282,2,5065,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,4,0,0,True,100,100,100,0,0,0,True,True
1284,4,37,4018,1,3964,1,5282,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,-1,0,4,0,True,100,100,100,0,0,0,False,True
1285,4,38,3405,1,5282,2,5327,2,5336,1,0,0,0,0,0,0,0,0,0,0,3,4,2,4,0,0,True,100,100,100,0,0,0,True,True
1286,4,39,4482,1,5282,1,5337,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,0,0,True,100,100,100,0,0,0,True,True
1287,4,39,3691,1,3602,1,5282,1,5320,1,0,0,0,0,0,0,0,0,0,0,8,1,-1,0,3,0,True,100,100,100,0,0,0,False,True
1288,4,41,3911,1,3830,1,5285,1,5510,1,5092,1,5320,1,0,0,0,0,0,0,9,1,-1,0,4,0,True,100,100,100,0,0,0,False,True
1289,4,43,5287,1,5314,1,5525,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,-1,0,0,0,False,50,100,50,0,0,0,True,True
1290,4,43,2915,1,5287,1,5064,1,5320,1,0,0,0,0,0,0,0,0,0,0,8,1,-1,0,3,0,True,100,100,100,0,0,0,False,True
1291,4,44,4052,1,5284,1,5059,1,5321,1,0,0,0,0,0,0,0,0,0,0,3,5,2,5,0,0,True,100,100,100,0,0,0,True,True
1292,4,44,3443,1,5285,2,5328,2,5337,1,0,0,0,0,0,0,0,0,0,0,3,5,2,5,0,0,True,100,100,100,0,0,0,True,True
1293,4,46,3471,1,5285,1,5328,1,5337,1,5322,1,0,0,0,0,0,0,0,0,3,6,2,5,0,0,True,100,100,100,0,0,0,True,True
1294,4,45,4155,1,5285,1,5505,1,5462,2,0,0,0,0,0,0,0,0,0,0,3,6,2,5,0,0,True,100,100,100,0,0,0,True,True
1295,4,47,5286,1,5313,1,5525,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,-1,0,0,0,False,50,100,50,0,0,0,True,True
1296,4,45,4057,1,5285,1,5065,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,5,0,0,True,100,100,100,0,0,0,True,True
1297,4,47,3244,1,5286,2,5277,2,5064,1,5328,1,0,0,0,0,0,0,0,0,9,1,-1,0,4,0,True,100,100,100,0,0,0,False,True
1298,4,48,4516,1,5285,1,5322,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,6,0,0,True,100,100,100,0,0,0,True,True
1299,4,48,2298,1,5285,1,5494,1,5376,1,5094,1,0,0,0,0,0,0,0,0,3,6,2,6,0,0,True,100,100,100,0,0,0,True,True
1300,4,45,3694,1,5285,1,5059,1,5094,1,0,0,0,0,0,0,0,0,0,0,3,6,2,5,0,0,True,100,100,100,0,0,0,True,True
1301,4,49,3213,1,5285,3,5322,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,6,0,0,True,100,100,100,0,0,0,True,True
1302,4,49,4061,1,5285,1,5322,1,5059,1,0,0,0,0,0,0,0,0,0,0,3,6,2,6,0,0,True,100,100,100,0,0,0,True,True
1303,4,49,3916,1,5285,2,5322,1,5065,1,0,0,0,0,0,0,0,0,0,0,3,6,2,6,0,0,True,100,100,100,0,0,0,True,True
1304,4,55,5290,1,5317,1,5525,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3,-1,0,0,0,False,50,100,50,0,275,0,False,True
1305,4,55,5288,1,5316,1,5525,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3,-1,0,0,0,False,50,100,50,0,275,0,False,True
1306,4,70,5289,1,5288,2,5531,9,0,0,0,0,0,0,0,0,0,0,0,0,15,1,-1,0,0,0,False,50,100,50,0,347,0,False,True
1307,4,70,5584,1,5289,1,5288,1,5322,1,0,0,0,0,0,0,0,0,0,0,15,1,14,1,0,0,True,100,100,100,0,0,318,False,True
